"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB"
"CCI",142,2018-06-13,2,19,"M",55,NA,28,NA,2,"","Charter","BANSHEE",515903,NA,2018,6,13,NA,"Black","Pelagic"
"CCI",142,2018-06-13,2,20,"M",52,NA,16,NA,2,"","Charter","BANSHEE",515903,NA,2018,6,13,NA,"Black","Pelagic"
"CCI",142,2018-06-13,2,21,"M",56,NA,40,40,1,"","Charter","BANSHEE",515903,NA,2018,6,13,NA,"Black","Pelagic"
"CCI",142,2018-06-13,2,22,"M",53,NA,13,NA,2,"","Charter","BANSHEE",515903,NA,2018,6,13,NA,"Black","Pelagic"
"CCI",142,2018-06-13,2,23,"M",47,NA,10,NA,2,"","Charter","BANSHEE",515903,NA,2018,6,13,NA,"Black","Pelagic"
"CCI",142,2018-06-13,2,24,"M",58,NA,34,NA,1,"","Charter","BANSHEE",515903,NA,2018,6,13,NA,"Black","Pelagic"
"CCI",142,2018-06-13,2,25,"M",57,NA,38,39,1,"","Charter","BANSHEE",515903,NA,2018,6,13,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,1,"",40,NA,NA,NA,NA,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,2,"",35,NA,4,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,3,"F",52,NA,9,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,4,"F",52,NA,10,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,5,"F",34,NA,4,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,6,"F",32,NA,4,4,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,7,"F",35,NA,4,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,8,"F",43,NA,6,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,9,"F",56,NA,16,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,10,"F",38,NA,5,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,11,"M",58,NA,12,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,12,"M",35,NA,4,4,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,13,"M",57,NA,16,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",154,2018-07-02,3,14,"M",44,NA,34,NA,1,"","Charter","GHOST",515905,0.2948,2018,7,2,NA,"DuskyDrk","Pelagic"
"CCI",142,2018-07-02,3,15,"M",55,NA,16,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,16,"M",59,NA,22,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,17,"M",52,NA,10,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,18,"M",52,NA,10,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,19,"M",30,NA,4,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,20,"M",58,NA,21,21,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,21,"M",40,NA,5,5,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-02,3,22,"M",34,NA,4,NA,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Black","Pelagic"
"CCI",142,2018-07-12,4,1,"M",56,3,21,NA,2,"","Charter","MEGALODON",525902,NA,2018,7,12,NA,"Black","Pelagic"
"CCI",145,2018-07-02,1,1,"F",64,NA,20,20,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Yelleye","Demersal"
"CCI",145,2018-07-02,1,2,"F",69,NA,31,31,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Yelleye","Demersal"
"CCI",145,2018-07-02,1,3,"M",44,NA,17,17,2,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Yelleye","Demersal"
"CCI",145,2018-07-12,2,1,"M",70,5.6,33,33,2,"","Charter","MEGALODON",525902,NA,2018,7,12,NA,"Yelleye","Demersal"
"CCI",145,2018-07-12,2,2,"M",65,4.5,32,32,2,"","Charter","MEGALODON",525902,NA,2018,7,12,NA,"Yelleye","Demersal"
"CCI",145,2018-07-12,2,3,"F",67,4.5,48,47,2,"","Charter","MEGALODON",525902,NA,2018,7,12,NA,"Yelleye","Demersal"
"CCI",147,2018-05-30,1,1,"F",49,NA,NA,NA,NA,"","Charter","BANSHEE",515905,NA,2018,5,30,NA,"Quill","Demersal"
"CCI",147,2018-05-30,1,2,"F",46,NA,NA,NA,NA,"","Charter","BANSHEE",515905,NA,2018,5,30,NA,"Quill","Demersal"
"CCI",147,2018-07-12,2,1,"M",47,1.9,NA,NA,NA,"","Charter","MEGALODON",525902,NA,2018,7,12,NA,"Quill","Demersal"
"CCI",147,2018-07-12,2,2,"F",44,1.4,NA,NA,NA,"","Charter","MEGALODON",525902,NA,2018,7,12,NA,"Quill","Demersal"
"CCI",148,2018-07-02,1,1,"F",42,NA,NA,NA,NA,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Tiger","Demersal"
"CCI",148,2018-07-02,1,2,"F",45,NA,NA,NA,NA,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Tiger","Demersal"
"CCI",149,2018-06-13,1,1,"F",41,NA,NA,NA,NA,"","Charter","BANSHEE",515903,NA,2018,6,13,NA,"China","Demersal"
"CCI",149,2018-06-13,1,2,"M",42,NA,NA,NA,NA,"","Charter","BANSHEE",515903,NA,2018,6,13,NA,"China","Demersal"
"CCI",172,2018-07-12,1,1,"M",45,1.7,NA,NA,NA,"","Charter","MEGALODON",525902,NA,2018,7,12,NA,"Dusky","Pelagic"
"CCI",172,2018-07-12,1,2,"F",45,1.7,NA,NA,NA,"","Charter","MEGALODON",525902,NA,2018,7,12,NA,"Dusky","Pelagic"
"CCI",173,2018-06-13,1,1,"M",42,NA,NA,NA,NA,"","Charter","BANSHEE",515903,NA,2018,6,13,NA,"Dark","Pelagic"
"CCI",173,2018-06-13,1,2,"F",43,NA,NA,NA,NA,"","Charter","BANSHEE",515603,NA,2018,6,13,NA,"Dark","Pelagic"
"CCI",173,2018-06-13,1,3,"M",43,NA,NA,NA,NA,"","Charter","BANSHEE",515903,NA,2018,6,13,NA,"Dark","Pelagic"
"CCI",173,2018-07-02,2,1,"F",42,NA,NA,NA,NA,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Dark","Pelagic"
"CCI",173,2018-07-02,2,2,"F",37,NA,NA,NA,NA,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Dark","Pelagic"
"CCI",173,2018-07-02,2,3,"F",42,NA,NA,NA,NA,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Dark","Pelagic"
"CCI",173,2018-07-02,2,4,"F",42,NA,NA,NA,NA,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Dark","Pelagic"
"CCI",173,2018-07-02,2,5,"M",34,NA,NA,NA,NA,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Dark","Pelagic"
"CCI",173,2018-07-02,2,6,"M",38,NA,NA,NA,NA,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Dark","Pelagic"
"CCI",173,2018-07-02,2,7,"M",41,NA,NA,NA,NA,"","Charter","GHOST",515905,NA,2018,7,2,NA,"Dark","Pelagic"
"Homer",138,2018-05-31,1,1,"M",35,0.9,NA,NA,NA,"","Private","P2",515907,NA,2018,5,31,NA,"Copper","Demersal"
"Homer",138,2018-06-11,2,1,"F",48,NA,NA,NA,NA,"","Charter","POGO",515907,NA,2018,6,11,NA,"Copper","Demersal"
"Homer",138,2018-06-18,3,1,"",40,NA,NA,NA,NA,"","Charter","CASINO",525901,NA,2018,6,18,NA,"Copper","Demersal"
"Homer",138,2018-07-12,4,1,"M",45,NA,NA,NA,NA,"","Charter","SNOWGOOSE II",515903,NA,2018,7,12,NA,"Copper","Demersal"
"Homer",138,2018-07-12,4,2,"F",39,NA,NA,NA,NA,"","Charter","SNOWGOOSE II",515903,NA,2018,7,12,NA,"Copper","Demersal"
"Homer",138,2018-07-20,5,1,"F",38,NA,NA,NA,NA,"","Charter","JULIA LYNN",515905,NA,2018,7,20,NA,"Copper","Demersal"
"Homer",138,2018-07-28,6,1,"M",44,1.8,NA,NA,NA,"","Private","P2",515906,NA,2018,7,28,NA,"Copper","Demersal"
"Homer",138,2018-09-01,7,1,"M",48,2.2,NA,NA,NA,"","Private","P7",505902,NA,2018,9,1,NA,"Copper","Demersal"
"Homer",142,2018-05-12,1,1,"F",31,NA,4,NA,2,"","Charter","OPTIMIST",515935,0.0975,2018,5,12,NA,"Black","Pelagic"
"Homer",142,2018-05-13,2,1,"F",36,NA,5,NA,2,"","Charter","NAUTILUS",515937,0.1649,2018,5,13,NA,"Black","Pelagic"
"Homer",142,2018-05-13,2,2,"F",35,NA,NA,NA,NA,"","Charter","NAUTILUS",515937,NA,2018,5,13,NA,"Black","Pelagic"
"Homer",142,2018-05-13,2,3,"",32,NA,4,NA,2,"","Charter","NAUTILUS",515937,0.1344,2018,5,13,NA,"Black","Pelagic"
"Homer",142,2018-05-13,2,4,"F",33,NA,4,NA,2,"","Charter","NAUTILUS",515937,0.1257,2018,5,13,NA,"Black","Pelagic"
"Homer",142,2018-05-13,2,5,"M",37,NA,5,4,2,"","Charter","DIAMOND CAPE",515937,0.1723,2018,5,13,NA,"Black","Pelagic"
"Homer",142,2018-05-13,2,6,"F",35,NA,4,NA,2,"","Charter","DIAMOND CAPE",515937,0.1532,2018,5,13,NA,"Black","Pelagic"
"Homer",142,2018-05-13,2,7,"F",32,NA,4,4,2,"","Charter","DIAMOND CAPE",515937,0.1237,2018,5,13,NA,"Black","Pelagic"
"Homer",142,2018-05-13,2,8,"F",31,NA,4,4,2,"","Charter","DIAMOND CAPE",515937,0.1408,2018,5,13,NA,"Black","Pelagic"
"Homer",142,2018-05-13,2,9,"M",32,NA,3,NA,2,"","Charter","DIAMOND CAPE",515937,0.1228,2018,5,13,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,1,"F",55,NA,17,NA,2,"","Private","P3",515902,0.495,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,2,"",53,NA,15,NA,2,"","Private","P3",515902,0.4708,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,3,"",59,NA,39,NA,1,"","Private","P3",515902,0.6553,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,4,"",53,NA,14,NA,2,"","Private","P3",515902,0.3975,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,5,"",57,NA,NA,NA,NA,"","Private","P3",515902,0.512,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,6,"F",57,NA,15,NA,2,"","Private","P3",515902,0.4686,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,7,"M",59,NA,32,NA,2,"","Private","P3",515902,0.7057,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,8,"",39,NA,5,NA,2,"","Private","P4",515907,NA,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,9,"",39,NA,5,NA,2,"","Private","P4",515907,0.1792,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,10,"F",34,NA,5,NA,2,"","Charter","ENDURANCE",515907,0.1645,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,11,"F",38,NA,5,5,2,"","Charter","ENDURANCE",515907,NA,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,12,"",34,NA,5,5,2,"","Charter","ENDURANCE",515907,0.1533,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,13,"",40,NA,5,NA,2,"","Charter","ENDURANCE",515907,NA,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,14,"F",39,NA,5,5,2,"","Charter","ENDURANCE",515907,0.1838,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-16,3,15,"",32,NA,5,NA,2,"","Charter","KACHEMAK KING",515936,0.124,2018,5,16,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,1,"",38,NA,5,NA,2,"","Charter","OUTRAGEOUS",515907,NA,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,2,"",38,NA,5,NA,2,"","Charter","OUTRAGEOUS",515907,0.192,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,3,"",47,NA,9,NA,2,"","Charter","OUTRAGEOUS",515907,0.3026,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,4,"",36,NA,5,NA,2,"","Charter","OUTRAGEOUS",515907,0.1731,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,5,"",37,NA,5,NA,2,"","Charter","OUTRAGEOUS",515907,NA,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,6,"",50,NA,13,NA,1,"","Charter","OUTRAGEOUS",515907,0.4021,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,7,"",49,NA,11,NA,2,"","Charter","OUTRAGEOUS",515907,0.3391,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,8,"",39,NA,5,NA,2,"","Charter","OUTRAGEOUS",515907,NA,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,9,"",37,NA,5,5,2,"","Charter","OUTRAGEOUS",515907,0.1839,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,10,"",36,NA,5,NA,2,"","Charter","OUTRAGEOUS",515907,0.1881,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,11,"",36,NA,5,NA,2,"","Charter","OUTRAGEOUS",515907,0.169,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,12,"F",58,NA,26,NA,2,"","Charter","OUTRAGEOUS",515907,0.5249,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,13,"",NA,NA,4,NA,2,"","Charter","IRISH MIST",515936,0.1225,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,14,"F",32,NA,4,NA,2,"","Charter","IRISH MIST",515936,0.1288,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-19,4,15,"M",34,NA,4,NA,2,"","Charter","IRISH MIST",515936,NA,2018,5,19,NA,"Black","Pelagic"
"Homer",142,2018-05-26,5,1,"",33,0.6,4,NA,2,"","Private","P1",515906,NA,2018,5,26,NA,"Black","Pelagic"
"Homer",142,2018-05-26,5,2,"F",34,0.7,3,NA,2,"","Private","P1",515906,0.1498,2018,5,26,NA,"Black","Pelagic"
"Homer",142,2018-05-26,5,3,"",33,0.7,4,4,2,"","Private","P1",515906,0.1455,2018,5,26,NA,"Black","Pelagic"
"Homer",142,2018-05-26,5,4,"F",31,0.6,4,4,2,"","Private","P1",515906,0.1167,2018,5,26,NA,"Black","Pelagic"
"Homer",142,2018-05-26,5,5,"",47,NA,10,10,2,"","Charter","SEA PREDATOR",515906,0.337,2018,5,26,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,1,"M",32,NA,4,NA,2,"","Private","P3",515933,0.126,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,2,"M",29,0.5,4,NA,2,"","Private","P3",515933,0.1187,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,3,"",38,NA,5,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.1903,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,4,"",36,NA,5,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.1748,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,5,"",39,NA,5,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.2003,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,6,"",37,NA,5,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.184,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,7,"",34,NA,4,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.1447,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,8,"",48,NA,12,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.2983,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,9,"",48,NA,6,6,2,"","Charter","ARCTIC ADDICTION",515907,0.2048,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,10,"",36,NA,5,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.1944,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,11,"",32,NA,3,NA,2,"","Charter","ARCTIC ADDICTION",515907,NA,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,12,"F",36,NA,4,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.1613,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,13,"",31,NA,4,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.12,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,14,"",54,NA,16,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.4323,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,15,"",36,NA,4,5,2,"","Charter","ARCTIC ADDICTION",515907,0.1737,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,16,"F",49,NA,16,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.3792,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,17,"F",58,NA,17,NA,1,"","Charter","ARCTIC ADDICTION",515907,0.5579,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,18,"",47,NA,11,NA,1,"","Charter","ARCTIC ADDICTION",515907,NA,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,19,"M",57,NA,36,NA,1,"","Charter","ARCTIC ADDICTION",515907,0.7709,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,20,"",36,NA,5,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.1787,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,21,"",35,NA,5,5,2,"","Charter","ARCTIC ADDICTION",515907,0.1752,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,22,"F",37,NA,5,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.1867,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,23,"",44,NA,9,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.2862,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,24,"",27,NA,4,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.12,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,25,"",30,NA,4,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.1216,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,26,"F",35,NA,5,NA,2,"","Charter","ARCTIC ADDICTION",515907,NA,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,27,"",59,NA,9,NA,2,"","Charter","ARCTIC ADDICTION",515907,0.3781,2018,5,27,NA,"Black","Pelagic"
"Homer",142,2018-05-27,6,28,"M",56,NA,35,NA,1,"","Charter","ARCTIC ADDICTION",515907,0.6489,2018,5,27,NA,"Black","Pelagic"
