"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB","sasdate"
"Kodiak",154,2007-08-02,5,2,"",42,1.4,11,NA,NA,"","Charter","Silver Bullet",525733,2007,8,2,NA,"DrkDsky","Pelagic",2007-08-02
"Kodiak",154,2007-08-03,6,1,"F",43,1.2,16,NA,NA,"","Private","",525731,2007,8,3,NA,"DrkDsky","Pelagic",2007-08-03
"Kodiak",154,2007-08-03,6,2,"",46,1.4,22,NA,NA,"","Charter","Ad Astra",525733,2007,8,3,NA,"DrkDsky","Pelagic",2007-08-03
"Kodiak",154,2007-08-03,6,3,"",39,1,11,NA,NA,"","Charter","Ad Astra",525733,2007,8,3,NA,"DrkDsky","Pelagic",2007-08-03
"Kodiak",154,2007-08-03,6,4,"",38,1,9,NA,NA,"","Charter","Ad Astra",525733,2007,8,3,NA,"DrkDsky","Pelagic",2007-08-03
"Kodiak",154,2007-08-05,7,1,"",46,1.2,24,NA,NA,"","Private","",525733,2007,8,5,NA,"DrkDsky","Pelagic",2007-08-05
"Kodiak",154,2007-08-07,8,1,"F",50,NA,40,NA,NA,"","Private","",525733,2007,8,7,NA,"DrkDsky","Pelagic",2007-08-07
"Kodiak",154,2007-08-07,8,2,"",41,1.2,12,NA,NA,"","Charter","Nordic Dancer II",525733,2007,8,7,NA,"DrkDsky","Pelagic",2007-08-07
"Kodiak",154,2007-08-07,8,3,"",46,1.6,13,NA,NA,"","Charter","Nordic Dancer II",525733,2007,8,7,NA,"DrkDsky","Pelagic",2007-08-07
"Kodiak",154,2007-08-07,8,4,"",38,1,9,NA,NA,"","Charter","Nordic Dancer II",525733,2007,8,7,NA,"DrkDsky","Pelagic",2007-08-07
"Kodiak",154,2007-08-07,8,5,"",38,1.1,8,NA,NA,"","Charter","Nordic Dancer II",525733,2007,8,7,NA,"DrkDsky","Pelagic",2007-08-07
"Kodiak",154,2007-08-07,8,6,"",41,1.3,9,NA,NA,"","Charter","Nordic Dancer II",525733,2007,8,7,NA,"DrkDsky","Pelagic",2007-08-07
"Seward",169,2007-08-30,1,1,"M",50,2.8,NA,NA,NA,"","Charter","5 Hole",475934,2007,8,30,NA,"UnspPel","Pelagic",2007-08-30
"Kodiak",172,2007-08-12,1,1,"F",43,NA,15,NA,2,"","Private","",525733,2007,8,12,NA,"Dusky","Pelagic",2007-08-12
"Kodiak",172,2007-08-14,2,1,"F",46,NA,41,NA,2,"","Private","",525731,2007,8,14,NA,"Dusky","Pelagic",2007-08-14
"Kodiak",172,2007-08-14,2,2,"M",52,2.4,35,NA,2,"","Private","",525731,2007,8,14,NA,"Dusky","Pelagic",2007-08-14
"Kodiak",172,2007-08-29,3,1,"",42,1.5,12,NA,2,"","Charter","",525733,2007,8,29,NA,"Dusky","Pelagic",2007-08-29
"Kodiak",173,2007-08-13,1,1,"",45,1.6,16,NA,2,"","Charter","Moonshadow",525733,2007,8,13,NA,"Dark","Pelagic",2007-08-13
"Kodiak",173,2007-08-13,1,2,"",38,1,8,NA,2,"","Charter","Moonshadow",525733,2007,8,13,NA,"Dark","Pelagic",2007-08-13
"Kodiak",173,2007-08-13,1,3,"",46,1.9,29,NA,2,"","Charter","Moonshadow",525733,2007,8,13,NA,"Dark","Pelagic",2007-08-13
"Kodiak",173,2007-08-13,1,4,"",36,1,8,NA,2,"","Charter","Moonshadow",525733,2007,8,13,NA,"Dark","Pelagic",2007-08-13
"Kodiak",173,2007-08-13,1,5,"",39,1.1,9,NA,2,"","Charter","Moonshadow",525733,2007,8,13,NA,"Dark","Pelagic",2007-08-13
"Seward",138,2007-06-13,1,1,"F",50,2.2,32,NA,1,"","Charter","",475931,2007,6,13,NA,"Copper","Demersal",2007-06-13
"Seward",138,2007-08-17,2,1,"M",33,NA,15,NA,2,"","Private","",495938,2007,8,17,NA,"Copper","Demersal",2007-08-17
"Seward",138,2007-08-21,3,1,"F",44,1.5,31,NA,1,"","Charter","Legacy",485932,2007,8,21,NA,"Copper","Demersal",2007-08-21
"Seward",138,2007-09-01,4,1,"F",37,1,10,NA,2,"","Charter","Arctic Durado",485932,2007,9,1,NA,"Copper","Demersal",2007-09-01
"Seward",142,2007-05-31,1,1,"F",51,2.3,NA,NA,NA,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,2,"F",53,2.4,NA,NA,NA,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,3,"F",53,2.4,16,NA,2,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,4,"F",55,2.6,13,NA,1,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,5,"M",47,1.7,10,NA,2,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,6,"M",49,1.8,15,NA,2,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,7,"M",50,2.1,16,16,2,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,8,"M",50,2.2,16,NA,2,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,9,"M",50,2.1,NA,NA,NA,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,10,"M",51,2.2,17,NA,2,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,11,"M",51,2.1,16,NA,2,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,12,"M",52,2.3,16,NA,2,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,13,"M",52,2.4,23,24,1,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,14,"M",52,2.3,NA,NA,NA,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,15,"M",53,2.6,26,NA,2,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,16,"M",54,2.3,NA,NA,NA,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,17,"M",54,2.4,16,NA,2,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-05-31,1,18,"M",58,2.5,28,NA,2,"","Charter","",495938,2007,5,31,NA,"Black","Pelagic",2007-05-31
"Seward",142,2007-06-09,2,1,"F",52,2.3,NA,NA,NA,"","Private","",495938,2007,6,9,NA,"Black","Pelagic",2007-06-09
"Seward",142,2007-06-09,2,2,"F",51,2.5,10,NA,2,"","Private","",495938,2007,6,9,NA,"Black","Pelagic",2007-06-09
"Seward",142,2007-06-09,2,3,"M",46,1.6,NA,NA,NA,"","Private","",495938,2007,6,9,NA,"Black","Pelagic",2007-06-09
"Seward",142,2007-06-11,3,1,"M",54,2.5,23,23,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,2,"M",54,2.5,NA,NA,NA,"","Charter","",475931,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,3,"M",57,3.1,33,NA,1,"","Charter","",475931,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,4,"F",48,1.7,11,NA,2,"","Charter","",475931,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,5,"F",56,2.5,NA,NA,NA,"","Charter","",475931,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,6,"F",57,3.2,16,NA,2,"","Charter","",475931,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,7,"M",54,2.7,29,NA,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,8,"M",54,2.6,32,32,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,9,"M",54,2.4,18,NA,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,10,"M",56,2.7,26,NA,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,11,"M",53,2.4,18,NA,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,12,"F",53,2.3,16,NA,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,13,"F",54,2.4,16,16,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,14,"F",55,2.6,16,NA,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,15,"F",57,2.9,16,NA,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,16,"F",58,2.3,16,NA,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-11,3,17,"F",59,2.3,22,NA,2,"","Charter","",475932,2007,6,11,NA,"Black","Pelagic",2007-06-11
"Seward",142,2007-06-13,4,1,"M",50,2.2,NA,NA,NA,"","Charter","",505932,2007,6,13,NA,"Black","Pelagic",2007-06-13
"Seward",142,2007-06-13,4,2,"M",54,2.8,22,22,2,"","Charter","",475931,2007,6,13,NA,"Black","Pelagic",2007-06-13
"Seward",142,2007-06-13,4,3,"M",56,2.6,30,NA,2,"","Charter","",475931,2007,6,13,NA,"Black","Pelagic",2007-06-13
"Seward",142,2007-06-13,4,4,"M",57,3.1,NA,NA,NA,"","Charter","",475931,2007,6,13,NA,"Black","Pelagic",2007-06-13
"Seward",142,2007-06-14,5,1,"M",52,2.3,30,NA,2,"","Charter","",475932,2007,6,14,NA,"Black","Pelagic",2007-06-14
"Seward",142,2007-06-14,5,2,"M",53,2.8,NA,NA,NA,"","Charter","",485932,2007,6,14,NA,"Black","Pelagic",2007-06-14
"Seward",142,2007-06-14,5,3,"F",55,2.8,16,NA,2,"","Charter","",485931,2007,6,14,NA,"Black","Pelagic",2007-06-14
"Seward",142,2007-06-14,5,4,"F",57,2.9,21,NA,2,"","Charter","",485931,2007,6,14,NA,"Black","Pelagic",2007-06-14
"Seward",142,2007-06-14,5,5,"F",58,NA,18,18,2,"","Charter","",485931,2007,6,14,NA,"Black","Pelagic",2007-06-14
"Seward",142,2007-06-14,5,6,"F",60,3.3,17,NA,2,"","Charter","",485931,2007,6,14,NA,"Black","Pelagic",2007-06-14
"Seward",142,2007-06-14,5,7,"M",51,2,16,NA,2,"","Charter","",485931,2007,6,14,NA,"Black","Pelagic",2007-06-14
"Seward",142,2007-06-14,5,8,"M",55,2.6,NA,NA,NA,"","Charter","",485931,2007,6,14,NA,"Black","Pelagic",2007-06-14
"Seward",142,2007-06-18,6,1,"F",56,NA,16,NA,2,"","Charter","GLACIER BREEZE",485932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,2,"M",50,2,NA,NA,NA,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,3,"M",53,2.5,22,NA,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,4,"M",53,2.6,16,16,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,5,"M",54,2.4,NA,NA,NA,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,6,"M",54,2.7,16,NA,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,7,"F",52,2.2,16,NA,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,8,"F",51,2.2,NA,NA,NA,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,9,"F",52,2.3,NA,NA,NA,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,10,"F",53,2.5,15,NA,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,11,"F",53,2.2,16,NA,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,12,"F",54,2.5,NA,NA,NA,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,13,"F",54,2.4,18,18,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,14,"F",55,2.6,16,NA,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,15,"F",56,2.9,16,NA,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,16,"F",56,2.6,17,NA,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,17,"F",56,3.1,NA,NA,NA,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,18,"F",57,3,15,NA,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,19,"F",58,3.2,17,17,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,20,"F",58,3.3,16,NA,2,"","Charter","SILVER LINING",475934,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,21,"M",43,1.3,NA,NA,NA,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,22,"M",46,1.8,11,NA,2,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,23,"M",47,1.8,11,NA,2,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,24,"M",49,2,10,NA,2,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,25,"M",49,2,NA,NA,NA,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,26,"M",51,2.2,18,18,1,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,27,"M",52,2.4,NA,NA,NA,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,28,"M",52,2.3,31,NA,2,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,29,"M",53,2.4,32,NA,2,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,30,"F",57,3.1,16,NA,2,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,31,"F",59,2.1,11,NA,2,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,32,"F",55,2.7,NA,NA,NA,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,33,"F",49,2.1,NA,NA,NA,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,34,"F",50,1.6,17,17,2,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,35,"F",49,2.2,NA,NA,NA,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,36,"F",48,2,10,NA,2,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,37,"F",49,2,10,NA,2,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,38,"F",46,1.5,NA,NA,NA,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,39,"F",45,1.7,NA,NA,NA,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-18,6,40,"F",52,2.3,14,NA,2,"","Charter","JUST-IN-TIME",495932,2007,6,18,NA,"Black","Pelagic",2007-06-18
"Seward",142,2007-06-20,7,1,"M",49,2,16,NA,2,"","Charter","HUNTRESS",475934,2007,6,20,NA,"Black","Pelagic",2007-06-20
"Seward",142,2007-06-20,7,2,"M",51,2.1,16,16,2,"","Charter","HUNTRESS",475934,2007,6,20,NA,"Black","Pelagic",2007-06-20
"Seward",142,2007-06-20,7,3,"M",52,2.2,16,NA,2,"","Charter","HUNTRESS",475934,2007,6,20,NA,"Black","Pelagic",2007-06-20
"Seward",142,2007-06-20,7,4,"M",54,2.6,NA,NA,NA,"I","Charter","HUNTRESS",475934,2007,6,20,NA,"Black","Pelagic",2007-06-20
"Seward",142,2007-06-20,7,5,"F",52,2.1,16,NA,2,"","Charter","HUNTRESS",475934,2007,6,20,NA,"Black","Pelagic",2007-06-20
"Seward",142,2007-06-20,7,6,"M",51,NA,16,NA,2,"","Charter","ESTIMATE",485931,2007,6,20,NA,"Black","Pelagic",2007-06-20
"Seward",142,2007-06-20,7,7,"M",52,NA,16,16,2,"","Charter","ESTIMATE",485931,2007,6,20,NA,"Black","Pelagic",2007-06-20
"Seward",142,2007-06-20,7,8,"F",55,2.3,16,NA,1,"","Charter","ESTIMATE",485931,2007,6,20,NA,"Black","Pelagic",2007-06-20
"Seward",142,2007-06-20,7,9,"F",59,3.3,20,NA,2,"","Charter","ESTIMATE",485931,2007,6,20,NA,"Black","Pelagic",2007-06-20
"Seward",142,2007-06-20,7,10,"F",61,3.8,NA,NA,NA,"","Charter","ESTIMATE",485931,2007,6,20,NA,"Black","Pelagic",2007-06-20
"Seward",142,2007-06-20,7,11,"F",56,3.2,15,NA,2,"","Charter","HUNTER",495939,2007,6,20,NA,"Black","Pelagic",2007-06-20
"Seward",142,2007-06-24,8,1,"F",49,2,15,NA,2,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,2,"F",52,2.4,14,13,2,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,3,"F",52,2.1,NA,NA,NA,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,4,"F",53,2.8,NA,NA,NA,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,5,"F",55,2.7,17,NA,2,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,6,"F",57,3,NA,NA,NA,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,7,"F",57,2.6,16,NA,2,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,8,"F",58,3.1,NA,NA,NA,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,9,"F",58,3,NA,NA,NA,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,10,"F",58,3.4,14,NA,2,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,11,"F",59,NA,17,NA,2,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,12,"F",60,3.7,17,17,2,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,13,"M",54,2.9,31,NA,2,"","Charter","HUNTRESS",475933,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,14,"F",50,1.8,16,NA,2,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,15,"F",53,2.4,15,NA,2,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,16,"F",53,2.9,NA,NA,NA,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,17,"F",53,2.8,13,NA,2,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,18,"F",54,2.5,12,12,2,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,19,"F",55,2.8,NA,NA,NA,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,20,"F",57,NA,16,NA,2,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,21,"F",57,2.9,NA,NA,NA,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,22,"F",58,3.1,16,NA,2,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,23,"M",48,1.9,9,NA,2,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,24,"M",52,2.5,NA,NA,NA,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,25,"M",53,2.7,17,17,2,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,26,"M",53,2.4,20,NA,2,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,27,"M",54,NA,29,NA,2,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-06-24,8,28,"M",55,2.7,NA,NA,NA,"","Private","",475934,2007,6,24,NA,"Black","Pelagic",2007-06-24
"Seward",142,2007-07-17,9,1,"F",58,3.1,NA,NA,NA,"","Private","",495938,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,2,"",39,0.8,6,NA,2,"","Private","",495938,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,3,"F",41,0.9,5,NA,2,"","Private","",495938,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,4,"F",54,2.1,16,16,2,"","Private","",495938,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,5,"M",42,1,9,NA,2,"","Private","",485935,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,6,"M",46,1.3,11,NA,2,"","Private","",485935,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,7,"M",52,1.8,26,NA,1,"","Private","",485935,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,8,"M",53,2.1,24,NA,2,"","Private","",485935,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,9,"F",49,1.8,10,10,2,"","Private","",485935,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,10,"F",51,1.8,NA,NA,NA,"","Private","",485935,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,11,"M",48,1.5,11,NA,2,"","Private","",485935,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,12,"F",46,1.2,NA,NA,NA,"","Private","",485935,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,13,"F",46,1.3,11,NA,2,"","Private","",485935,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,14,"F",47,1.4,NA,NA,NA,"","Private","",485935,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,15,"F",50,NA,NA,NA,NA,"","Charter","Eleu",495932,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,16,"M",52,NA,24,NA,2,"","Charter","Eleu",495932,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,17,"M",49,NA,NA,NA,NA,"","Charter","Eleu",495932,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,18,"F",51,NA,NA,NA,NA,"","Charter","Eleu",495932,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,19,"M",51,NA,24,NA,2,"","Charter","Eleu",495932,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-17,9,20,"M",53,NA,16,16,2,"","Charter","Eleu",495932,2007,7,17,NA,"Black","Pelagic",2007-07-17
"Seward",142,2007-07-18,10,1,"M",48,1.8,NA,NA,NA,"","Charter","One Day",495934,2007,7,18,NA,"Black","Pelagic",2007-07-18
"Seward",142,2007-07-18,10,2,"M",52,2,NA,NA,NA,"","Charter","One Day",495934,2007,7,18,NA,"Black","Pelagic",2007-07-18
"Seward",142,2007-07-18,10,3,"F",55,2.2,NA,NA,NA,"","Charter","One Day",495934,2007,7,18,NA,"Black","Pelagic",2007-07-18
"Seward",142,2007-07-18,10,4,"M",51,2,NA,NA,NA,"","Charter","One Day",495934,2007,7,18,NA,"Black","Pelagic",2007-07-18
"Seward",142,2007-07-18,10,5,"M",53,2,NA,NA,NA,"","Charter","One Day",495934,2007,7,18,NA,"Black","Pelagic",2007-07-18
"Seward",142,2007-07-18,10,6,"F",54,2.6,13,NA,2,"","Charter","One Day",495934,2007,7,18,NA,"Black","Pelagic",2007-07-18
"Seward",142,2007-07-18,10,7,"F",52,2.1,13,NA,2,"","Charter","One Day",495934,2007,7,18,NA,"Black","Pelagic",2007-07-18
"Seward",142,2007-07-18,10,8,"M",51,1.9,NA,NA,NA,"","Charter","One Day",495934,2007,7,18,NA,"Black","Pelagic",2007-07-18
"Seward",142,2007-07-18,10,9,"M",50,1.9,NA,NA,NA,"","Charter","One Day",495934,2007,7,18,NA,"Black","Pelagic",2007-07-18
