"","port","page","line","year","age","AgeErr","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","TOSSED","MONTH","DAY","SUB"
"60","CCI",3,26,2012,NA,"","F",99,20.2314439303907,26.9080250511842,NA,NA,"Charter","SOLO",525931,NA,"",5,24,1
"61","CCI",3,27,2012,NA,"","F",101,21.5858969931053,28.7094613237299,NA,NA,"Charter","SOLO",525931,NA,"",5,24,1
"62","CCI",3,28,2012,NA,"","F",122,39.8083979910079,52.9455719559642,NA,NA,"Charter","SOLO",525931,NA,"",5,24,1
"63","CCI",3,29,2012,9,"","F",97,18.9369166767327,25.1862907107824,NA,NA,"Charter","SOLO",525931,NA,"",5,24,1
"64","CCI",3,30,2012,NA,"I","M",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","SOLO",525931,NA,"",5,24,1
"65","CCI",4,1,2012,11,"","F",89,14.3282275744224,19.0566875917582,NA,NA,"Charter","FRONTIERSMAN",515938,NA,"",5,26,1
"66","CCI",4,2,2012,NA,"","F",91,15.3979519606891,20.4794318448409,NA,NA,"Charter","FRONTIERSMAN",515938,NA,"",5,26,1
"67","CCI",4,3,2012,NA,"","F",61,4.21344679894347,5.60392685800819,NA,NA,"Charter","FRONTIERSMAN",515938,NA,"",5,26,1
"68","CCI",4,4,2012,NA,"","F",99,20.2314439303907,26.9080250511842,NA,NA,"Charter","FRONTIERSMAN",515938,NA,"",5,26,1
"69","CCI",4,5,2012,8,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","FRONTIERSMAN",515938,NA,"",5,26,1
"70","CCI",4,6,2012,14,"","M",78,9.34448480063655,12.4282592963242,NA,NA,"Charter","FRONTIERSMAN",515938,NA,"",5,26,1
"71","CCI",4,7,2012,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","FRONTIERSMAN",515938,NA,"",5,26,1
"72","CCI",4,8,2012,NA,"","M",71,6.89042324147201,9.16433260189999,NA,NA,"Charter","FRONTIERSMAN",515938,NA,"",5,26,1
"73","CCI",4,9,2012,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"Charter","FRONTIERSMAN",515938,NA,"",5,26,1
"74","CCI",4,10,2012,NA,"","F",91,15.3979519606891,20.4794318448409,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"75","CCI",4,11,2012,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"76","CCI",4,12,2012,NA,"","F",91,15.3979519606891,20.4794318448409,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"77","CCI",4,13,2012,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"78","CCI",4,14,2012,NA,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"79","CCI",4,15,2012,NA,"","F",91,15.3979519606891,20.4794318448409,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"80","CCI",4,16,2012,NA,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"81","CCI",4,17,2012,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"82","CCI",4,18,2012,NA,"","F",94,17.1042129489918,22.7487762166551,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"83","CCI",4,19,2012,NA,"","M",78,9.34448480063655,12.4282592963242,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"84","CCI",4,20,2012,NA,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"85","CCI",4,21,2012,NA,"","M",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"86","CCI",4,22,2012,NA,"","M",82,10.9881791366113,14.614389387734,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"87","CCI",4,23,2012,11,"","M",85,12.344859985371,16.4187886382518,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"88","CCI",4,24,2012,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"89","CCI",4,25,2012,NA,"","M",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","DISCOVER II",515938,NA,"",5,26,1
"90","CCI",4,26,2012,NA,"","F",112,30.174163738861,40.1319429585631,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"91","CCI",4,27,2012,NA,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"92","CCI",4,28,2012,NA,"","F",77,8.96187328124,11.9193821057382,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"93","CCI",4,29,2012,NA,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"94","CCI",4,30,2012,9,"","F",78,9.34448480063655,12.4282592963242,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"95","CCI",4,31,2012,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"96","CCI",4,32,2012,NA,"","F",72,7.20984847775072,9.58917139686394,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"97","CCI",4,33,2012,NA,"","M",77,8.96187328124,11.9193821057382,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"98","CCI",4,34,2012,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"99","CCI",4,35,2012,NA,"","M",81,10.5599122758681,14.0447901313923,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"100","CCI",4,36,2012,NA,"","M",73,7.53936755018688,10.0274350960078,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"101","CCI",4,37,2012,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","REDEEMER",525931,NA,"",5,26,1
"102","CCI",5,1,2012,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Charter","GAME FISHER",525931,NA,"",5,29,2
"103","CCI",5,2,2012,11,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","GAME FISHER",525931,NA,"",5,29,2
"104","CCI",5,3,2012,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","GAME FISHER",525931,NA,"",5,29,2
"105","CCI",5,4,2012,NA,"","F",78,9.34448480063655,12.4282592963242,NA,NA,"Charter","GAME FISHER",525931,NA,"",5,29,2
"106","CCI",5,5,2012,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Charter","GAME FISHER",525931,NA,"",5,29,2
"107","CCI",5,6,2012,NA,"","F",68,5.99097802244174,7.96806136347005,NA,NA,"Charter","GAME FISHER",525931,NA,"",5,29,2
"108","CCI",5,7,2012,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","GAME FISHER",525931,NA,"",5,29,2
"109","CCI",5,8,2012,NA,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"Charter","GAME FISHER",525931,NA,"",5,29,2
"110","CCI",5,9,2012,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"Charter","GAME FISHER",525931,NA,"",5,29,2
"111","CCI",5,10,2012,10,"","M",71,6.89042324147201,9.16433260189999,NA,NA,"Charter","GAME FISHER",525931,NA,"",5,29,2
"112","CCI",5,11,2012,NA,"","U",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"113","CCI",5,12,2012,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"114","CCI",5,13,2012,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"115","CCI",5,14,2012,9,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"116","CCI",5,15,2012,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"117","CCI",5,16,2012,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"118","CCI",5,17,2012,11,"","F",77,8.96187328124,11.9193821057382,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"119","CCI",5,18,2012,18,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"120","CCI",5,19,2012,NA,"","M",82,10.9881791366113,14.614389387734,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"121","CCI",5,20,2012,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"122","CCI",5,21,2012,NA,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"123","CCI",5,22,2012,NA,"","M",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","GHOST",525931,NA,"",5,29,2
"124","CCI",6,1,2012,7,"","F",70,6.58091829516383,8.7526878929321,NA,NA,"Private","P1",515939,NA,"",5,30,1
"125","CCI",6,2,2012,7,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P1",515939,NA,"",5,30,1
"126","CCI",6,3,2012,6,"","F",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P1",515939,NA,"",5,30,1
"127","CCI",6,4,2012,7,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P1",515939,NA,"",5,30,1
"128","CCI",6,5,2012,7,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"Private","P1",515939,NA,"",5,30,1
"129","CCI",6,6,2012,NA,"","M",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P1",515939,NA,"",5,30,1
"130","CCI",7,1,2012,NA,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"Private","P1",515939,NA,"",5,31,2
"131","CCI",7,2,2012,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"Private","P1",515939,NA,"",5,31,2
"132","CCI",7,3,2012,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P1",515939,NA,"",5,31,2
"133","CCI",7,4,2012,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Private","P1",515939,NA,"",5,31,2
"134","CCI",7,5,2012,6,"","F",65,5.17616515408831,6.8843520074242,NA,NA,"Private","P1",515939,NA,"",5,31,2
"135","CCI",7,6,2012,7,"","F",67,5.71019855759206,7.59462183537565,NA,NA,"Private","P1",515939,NA,"",5,31,2
"136","CCI",8,1,2012,8,"","F",66,5.43865111903038,7.23346099561835,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"137","CCI",8,2,2012,NA,"","M",74,7.87915458445051,10.4793552882339,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"138","CCI",8,3,2012,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"139","CCI",8,4,2012,NA,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"140","CCI",8,5,2012,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"141","CCI",8,6,2012,NA,"","M",61,4.21344679894347,5.60392685800819,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"142","CCI",8,7,2012,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"143","CCI",8,8,2012,NA,"","M",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"144","CCI",8,9,2012,NA,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"145","CCI",8,10,2012,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"146","CCI",8,11,2012,NA,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"147","CCI",8,12,2012,NA,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"148","CCI",8,13,2012,7,"","M",73,7.53936755018688,10.0274350960078,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"149","CCI",8,14,2012,NA,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"150","CCI",8,15,2012,NA,"","M",82,10.9881791366113,14.614389387734,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"151","CCI",8,16,2012,NA,"","M",73,7.53936755018688,10.0274350960078,NA,NA,"Charter","GOOD ETHICS",525931,NA,"",6,4,1
"152","CCI",8,17,2012,NA,"","M",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P1",515938,NA,"",6,4,1
"153","CCI",8,18,2012,NA,"","M",84,11.8804731210747,15.8011494118613,NA,NA,"Private","P1",515938,NA,"",6,4,1
"154","CCI",8,19,2012,NA,"","M",77,8.96187328124,11.9193821057382,NA,NA,"Private","P1",515938,NA,"",6,4,1
"155","CCI",8,20,2012,NA,"","F",99,20.2314439303907,26.9080250511842,NA,NA,"Private","P1",515938,NA,"",6,4,1
"156","CCI",8,21,2012,9,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Private","P1",515938,NA,"",6,4,1
"157","CCI",8,22,2012,NA,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Private","P1",515938,NA,"",6,4,1
"158","CCI",8,23,2012,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P1",515938,NA,"",6,4,1
"159","CCI",8,24,2012,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"Private","P1",515938,NA,"",6,4,1
"160","CCI",9,1,2012,NA,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P1",515937,NA,"",6,5,2
"161","CCI",9,2,2012,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P1",515937,NA,"",6,5,2
"162","CCI",10,1,2012,NA,"","U",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","LUCKY T",525931,NA,"",6,9,2
"163","CCI",10,2,2012,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","LUCKY T",525931,NA,"",6,9,2
"164","CCI",10,3,2012,10,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","LUCKY T",525931,NA,"",6,9,2
"165","CCI",10,4,2012,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","LUCKY T",525931,NA,"",6,9,2
"166","CCI",10,5,2012,NA,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Charter","LUCKY T",525931,NA,"",6,9,2
"167","CCI",10,6,2012,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","LUCKY T",525931,NA,"",6,9,2
"168","CCI",10,7,2012,NA,"","F",93,16.5216570328072,21.9739709560743,NA,NA,"Charter","LUCKY T",525931,NA,"",6,9,2
"169","CCI",10,8,2012,NA,"","F",111,29.3099650456363,38.9825499559431,NA,NA,"Charter","LUCKY T",525931,NA,"",6,9,2
"170","CCI",10,9,2012,NA,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P1",525931,NA,"",6,9,2
"171","CCI",10,10,2012,9,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P1",525931,NA,"",6,9,2
"172","CCI",10,11,2012,NA,"","F",89,14.3282275744224,19.0566875917582,NA,NA,"Private","P1",525931,NA,"",6,9,2
"173","CCI",10,12,2012,9,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Private","P1",525931,NA,"",6,9,2
"174","CCI",10,13,2012,16,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"Private","P1",525931,NA,"",6,9,2
"175","CCI",10,14,2012,12,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"Private","P1",525931,NA,"",6,9,2
"176","CCI",10,15,2012,NA,"","M",71,6.89042324147201,9.16433260189999,NA,NA,"Private","P1",525931,NA,"",6,9,2
"177","CCI",10,16,2012,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"Private","P1",525931,NA,"",6,9,2
"178","CCI",10,17,2012,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P2",525931,NA,"",6,9,2
"179","CCI",10,18,2012,NA,"","F",61,4.21344679894347,5.60392685800819,NA,NA,"Private","P2",525931,NA,"",6,9,2
"180","CCI",10,19,2012,13,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Private","P2",525931,NA,"",6,9,2
"181","CCI",11,1,2012,NA,"","F",93,16.5216570328072,21.9739709560743,NA,NA,"Private","P1",515939,NA,"",6,11,1
"182","CCI",11,2,2012,NA,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P1",515939,NA,"",6,11,1
"183","CCI",11,3,2012,6,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Private","P1",515939,NA,"",6,11,1
"184","CCI",11,4,2012,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P1",515939,NA,"",6,11,1
"185","CCI",11,5,2012,14,"","M",77,8.96187328124,11.9193821057382,NA,NA,"Private","P2",525931,NA,"",6,11,1
"186","CCI",11,6,2012,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"Private","P2",525931,NA,"",6,11,1
"187","CCI",11,7,2012,19,"","M",77,8.96187328124,11.9193821057382,NA,NA,"Private","P2",525931,NA,"",6,11,1
"188","CCI",11,8,2012,NA,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P2",525931,NA,"",6,11,1
"189","CCI",11,9,2012,13,"","F",87,13.3110166823064,17.703786817025,NA,NA,"Private","P2",525931,NA,"",6,11,1
"190","CCI",11,10,2012,8,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Private","P2",525931,NA,"",6,11,1
"191","CCI",11,11,2012,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P2",525931,NA,"",6,11,1
"192","CCI",11,12,2012,8,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P2",525931,NA,"",6,11,1
"193","CCI",11,13,2012,8,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P3",525931,NA,"",6,11,1
"194","CCI",11,14,2012,NA,"","F",78,9.34448480063655,12.4282592963242,NA,NA,"Private","P3",525931,NA,"",6,11,1
"195","CCI",11,15,2012,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Private","P3",525931,NA,"",6,11,1
"196","CCI",11,16,2012,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Private","P3",525931,NA,"",6,11,1
