"","PORT","PAGE","LINE","SEX","LENGTH","NETWT","RNDWT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","CAS","GAF","YEAR","MONTH","DAY","SUB"
"19","CCI",2,3,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,17,1
"20","CCI",2,4,"F",120,37.7325439379309,50.1846650698821,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,17,1
"21","CCI",2,5,"F",105,24.4806067874466,32.5594546277194,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,17,1
"22","CCI",2,6,"F",104,23.7332311227181,31.5654374345644,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,17,1
"23","CCI",2,7,"F",96,18.3116569755219,24.3546889842045,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,17,1
"24","CCI",2,8,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,17,1
"25","CCI",2,9,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,17,1
"26","CCI",2,10,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,17,1
"27","CCI",2,11,"M",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,17,1
"28","CCI",2,12,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,17,1
"29","CCI",2,13,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P3",525931,0,0,2017,5,17,1
"30","CCI",2,14,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P3",525931,0,0,2017,5,17,1
"31","CCI",2,15,"F",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","Private","P3",525931,0,0,2017,5,17,1
"32","CCI",2,16,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P3",525931,0,0,2017,5,17,1
"33","CCI",3,1,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"34","CCI",3,2,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"35","CCI",3,3,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"36","CCI",3,4,"F",104,23.7332311227181,31.5654374345644,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"37","CCI",3,5,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"38","CCI",3,6,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"39","CCI",3,7,"F",113,31.0558203756211,41.3045552026575,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"40","CCI",3,8,"F",95,17.7008177429845,23.542266626813,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"41","CCI",3,9,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"42","CCI",3,10,"F",103,23.0017806330211,30.5926008852709,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"43","CCI",3,11,"M",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"44","CCI",3,12,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"45","CCI",3,13,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"46","CCI",3,14,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,20,1
"47","CCI",3,15,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,20,1
"48","CCI",3,16,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,20,1
"49","CCI",3,17,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,20,1
"50","CCI",3,18,"F",57,3.38223190223092,4.49840263835221,NA,NA,NA,"","Private","P2",525931,0,0,2017,5,20,1
"51","CCI",3,19,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","DISCOVER II",525931,0,0,2017,5,20,1
"52","CCI",3,20,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Charter","DISCOVER II",525931,0,0,2017,5,20,1
"53","CCI",3,21,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","DISCOVER II",525931,0,0,2017,5,20,1
"54","CCI",3,22,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Charter","DISCOVER II",525931,0,0,2017,5,20,1
"55","CCI",3,23,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Charter","DISCOVER II",525931,0,0,2017,5,20,1
"56","CCI",3,24,"F",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","Charter","DISCOVER II",525931,0,0,2017,5,20,1
"57","CCI",3,25,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Charter","DISCOVER II",525931,0,0,2017,5,20,1
"58","CCI",3,26,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Charter","DISCOVER II",525931,0,0,2017,5,20,1
"59","CCI",3,27,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","DISCOVER II",525931,0,0,2017,5,20,1
"60","CCI",3,28,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","DISCOVER II",525931,0,0,2017,5,20,1
"61","CCI",3,29,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","DISCOVER II",525931,0,0,2017,5,20,1
"62","CCI",4,1,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,5,22,1
"63","CCI",4,2,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,5,22,1
"64","CCI",4,3,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,5,22,1
"65","CCI",4,4,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,5,22,1
"66","CCI",5,1,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,27,2
"67","CCI",5,2,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,27,2
"68","CCI",5,3,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,27,2
"69","CCI",5,4,"M",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,27,2
"70","CCI",5,5,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,27,2
"71","CCI",5,6,"M",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,27,2
"72","CCI",5,7,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","BANSHEE",525902,0,0,2017,5,27,2
"73","CCI",5,8,"F",103,23.0017806330211,30.5926008852709,NA,NA,NA,"","Charter","BANSHEE",525902,0,0,2017,5,27,2
"74","CCI",5,9,"F",96,18.3116569755219,24.3546889842045,NA,NA,NA,"","Charter","BANSHEE",525902,0,0,2017,5,27,2
"75","CCI",5,10,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Charter","BANSHEE",525902,0,0,2017,5,27,2
"76","CCI",5,11,"F",95,17.7008177429845,23.542266626813,NA,NA,NA,"","Charter","BANSHEE",525902,0,0,2017,5,27,2
"77","CCI",6,1,"F",120,37.7325439379309,50.1846650698821,NA,NA,NA,"","Charter","GHOST",525902,0,0,2017,5,30,2
"78","CCI",6,2,"F",112,30.174163738861,40.1319429585631,NA,NA,NA,"","Charter","GHOST",525902,0,0,2017,5,30,2
"79","CCI",6,3,"F",108,26.8201879531908,35.6711212410232,NA,NA,NA,"","Charter","GHOST",525902,0,0,2017,5,30,2
"80","CCI",6,4,"F",146,71.2315019887251,94.7386180907693,NA,NA,NA,"","Charter","GHOST",525902,0,0,2017,5,30,2
"81","CCI",6,5,"F",119,36.7232411172277,48.8422821101114,NA,NA,NA,"","Charter","GHOST",525902,0,0,2017,5,30,2
"82","CCI",6,6,"F",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,30,2
"83","CCI",6,7,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,30,2
"84","CCI",6,8,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,30,2
"85","CCI",6,9,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,30,2
"86","CCI",6,10,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,30,2
"87","CCI",6,11,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,30,2
"88","CCI",6,12,"F",125,43.0682565482885,57.2812168078305,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,30,2
"89","CCI",6,13,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,30,2
"90","CCI",6,14,"M",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Private","P1",525931,0,0,2017,5,30,2
"91","CCI",7,1,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,31,1
"92","CCI",7,2,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,31,1
"93","CCI",7,3,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,31,1
"94","CCI",7,4,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,31,1
"95","CCI",7,5,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,31,1
"96","CCI",7,6,"F",115,32.8722818526814,43.720467339103,NA,NA,NA,"","Private","P1",515938,0,0,2017,5,31,1
"97","CCI",7,7,"F",111,29.3099650456363,38.9825499559431,NA,NA,NA,"","Private","P2",515938,0,0,2017,5,31,1
"98","CCI",7,8,"F",101,21.5858969931053,28.7094613237299,NA,NA,NA,"","Private","P2",515938,0,0,2017,5,31,1
"99","CCI",7,9,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","Private","P2",515938,0,0,2017,5,31,1
"100","CCI",7,10,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P2",515938,0,0,2017,5,31,1
"101","CCI",7,11,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Private","P2",515938,0,0,2017,5,31,1
"102","CCI",7,12,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P2",515938,0,0,2017,5,31,1
"103","CCI",7,13,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P2",515938,0,0,2017,5,31,1
"104","CCI",7,14,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P2",515938,0,0,2017,5,31,1
"105","CCI",7,15,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Private","P2",515938,0,0,2017,5,31,1
"106","CCI",7,16,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P2",515938,0,0,2017,5,31,1
"107","CCI",8,1,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"108","CCI",8,2,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"109","CCI",8,3,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"110","CCI",8,4,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"111","CCI",8,5,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"112","CCI",8,6,"M",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"113","CCI",8,7,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"114","CCI",8,8,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"115","CCI",8,9,"M",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"116","CCI",8,10,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"117","CCI",8,11,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"118","CCI",8,12,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,1,2
"119","CCI",9,1,"U",NA,NA,NA,NA,NA,NA,"","Charter","REDEEMER",525931,0,0,2017,6,5,1
"120","CCI",9,2,"M",NA,NA,NA,NA,NA,NA,"","Charter","REDEEMER",525931,0,0,2017,6,5,1
"121","CCI",9,3,"M",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Charter","REDEEMER",525931,0,0,2017,6,5,1
"122","CCI",9,4,"F",NA,NA,NA,NA,NA,NA,"","Charter","REDEEMER",525931,0,0,2017,6,5,1
"123","CCI",9,5,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Charter","REDEEMER",525931,0,0,2017,6,5,1
"124","CCI",9,6,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Charter","REDEEMER",525931,0,0,2017,6,5,1
"125","CCI",9,7,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Charter","REDEEMER",525931,0,0,2017,6,5,1
"126","CCI",9,8,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Charter","REDEEMER",525931,0,0,2017,6,5,1
"127","CCI",9,9,"F",95,17.7008177429845,23.542266626813,NA,NA,NA,"","Charter","DEVOTION",525931,0,0,2017,6,5,1
"128","CCI",9,10,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","Charter","DEVOTION",525931,0,0,2017,6,5,1
"129","CCI",9,11,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Charter","DEVOTION",525931,0,0,2017,6,5,1
"130","CCI",9,12,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Charter","DEVOTION",525931,0,0,2017,6,5,1
"131","CCI",9,13,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","DEVOTION",525931,0,0,2017,6,5,1
"132","CCI",9,14,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Charter","DEVOTION",525931,0,0,2017,6,5,1
"133","CCI",9,15,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","DEVOTION",525931,0,0,2017,6,5,1
"134","CCI",9,16,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","DEVOTION",525931,0,0,2017,6,5,1
"135","CCI",9,17,"M",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","JUST FISH",525931,0,0,2017,6,5,1
"136","CCI",9,18,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","JUST FISH",525931,0,0,2017,6,5,1
"137","CCI",9,19,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","JUST FISH",525931,0,0,2017,6,5,1
"138","CCI",9,20,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","JUST FISH",525931,0,0,2017,6,5,1
"139","CCI",9,21,"F",101,21.5858969931053,28.7094613237299,NA,NA,NA,"","Charter","JUST FISH",525931,0,0,2017,6,5,1
"140","CCI",9,22,"F",122,39.8083979910079,52.9455719559642,NA,NA,NA,"","Charter","JUST FISH",525931,0,0,2017,6,5,1
"141","CCI",9,23,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Charter","JUST FISH",525931,0,0,2017,6,5,1
"142","CCI",9,24,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Charter","JUST FISH",525931,0,0,2017,6,5,1
"143","CCI",9,25,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"144","CCI",9,26,"F",127,45.3411890544574,60.304240029805,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"145","CCI",9,27,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"146","CCI",9,28,"F",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"147","CCI",9,29,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"148","CCI",9,30,"F",138,59.3440373308037,78.9281698641884,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"149","CCI",9,31,"F",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"150","CCI",9,32,"F",129,47.6957311427726,63.4358048214451,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"151","CCI",9,33,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"152","CCI",9,34,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"153","CCI",9,35,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"154","CCI",9,36,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Charter","PHOENIX",525931,0,0,2017,6,5,1
"155","CCI",10,1,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P1",515937,0,0,2017,6,6,2
"156","CCI",10,2,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",515937,0,0,2017,6,6,2
"157","CCI",10,3,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P1",515937,0,0,2017,6,6,2
"158","CCI",10,4,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P1",515937,0,0,2017,6,6,2
"159","CCI",10,5,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P1",515937,0,0,2017,6,6,2
"160","CCI",10,6,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",515937,0,0,2017,6,6,2
"161","CCI",10,7,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P1",515937,0,0,2017,6,6,2
"162","CCI",10,8,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P1",515937,0,0,2017,6,6,2
"163","CCI",11,1,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,10,2
"164","CCI",11,2,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,10,2
"165","CCI",11,3,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,10,2
"166","CCI",11,4,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,10,2
"167","CCI",11,5,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,10,2
"168","CCI",11,6,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,10,2
"169","CCI",11,7,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,10,2
"170","CCI",11,8,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,10,2
"171","CCI",11,9,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,10,2
"172","CCI",11,10,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,10,2
"173","CCI",11,11,"M",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P2",525931,0,0,2017,6,10,2
"174","CCI",11,12,"M",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P2",525931,0,0,2017,6,10,2
"175","CCI",11,13,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P2",525931,0,0,2017,6,10,2
"176","CCI",12,1,"F",113,31.0558203756211,41.3045552026575,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,12,1
"177","CCI",12,2,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,12,1
"178","CCI",12,3,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,12,1
"179","CCI",12,4,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,12,1
"180","CCI",12,5,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,12,1
"181","CCI",12,6,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Private","P1",525931,0,0,2017,6,12,1
"182","CCI",12,7,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P2",525931,0,0,2017,6,12,1
"183","CCI",12,8,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P2",525931,0,0,2017,6,12,1
"184","CCI",12,9,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P2",525931,0,0,2017,6,12,1
"185","CCI",12,10,"F",123,40.8753430279002,54.364619646268,NA,NA,NA,"","Private","P2",525931,0,0,2017,6,12,1
"186","CCI",12,11,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Private","P2",525931,0,0,2017,6,12,1
"187","CCI",12,12,"F",106,25.2440977221506,33.5749052929341,NA,NA,NA,"","Private","P2",525931,0,0,2017,6,12,1
"188","CCI",12,13,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P2",525931,0,0,2017,6,12,1
"189","CCI",12,14,"F",106,25.2440977221506,33.5749052929341,NA,NA,NA,"","Private","P2",525931,0,0,2017,6,12,1
"190","CCI",12,15,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,6,12,1
"191","CCI",12,16,"F",99,20.2314439303907,26.9080250511842,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,6,12,1
"192","CCI",12,17,"F",130,48.9041044906044,65.0429535957251,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,6,12,1
"193","CCI",12,18,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,6,12,1
"194","CCI",12,19,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,6,12,1
"195","CCI",12,20,"F",111,29.3099650456363,38.9825499559431,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,6,12,1
"196","CCI",12,21,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,6,12,1
"197","CCI",12,22,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,6,12,1
"198","CCI",12,23,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,6,12,1
"199","CCI",12,24,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","ARCTIC ENDURANCE",525931,0,0,2017,6,12,1
"200","CCI",12,25,"M",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Charter","ARCTIC EXPEDITION",525931,0,0,2017,6,12,1
"201","CCI",12,26,"M",59,3.78206829564632,5.03018908559809,NA,NA,NA,"","Charter","ARCTIC EXPEDITION",525931,0,0,2017,6,12,1
"202","CCI",12,27,"M",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Charter","ARCTIC EXPEDITION",525931,0,0,2017,6,12,1
"203","CCI",12,28,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Charter","ARCTIC EXPEDITION",525931,0,0,2017,6,12,1
"204","CCI",12,29,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","ARCTIC EXPEDITION",525931,0,0,2017,6,12,1
"205","CCI",12,30,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Charter","ARCTIC EXPEDITION",525931,0,0,2017,6,12,1
