"","AREA","SITE","SUB","YEAR","MONTH","DAY","PAGE","LINE","SEX","LENGTH","port","User","NETWT","RNDWT"
"320",161,3,NA,1988,7,20,NA,NA,"",113,"Homer","Charter",31.1,41.3
"321",161,3,NA,1988,7,20,NA,NA,"",127,"Homer","Charter",45.3,60.3
"322",161,3,NA,1988,7,20,NA,NA,"",114,"Homer","Charter",32,42.5
"323",161,3,NA,1988,7,20,NA,NA,"",107,"Homer","Charter",26,34.6
"324",161,3,NA,1988,7,20,NA,NA,"",109,"Homer","Charter",27.6,36.8
"325",161,3,NA,1988,7,20,NA,NA,"",107,"Homer","Charter",26,34.6
"326",161,3,NA,1988,7,20,NA,NA,"",97,"Homer","Charter",18.9,25.2
"327",161,3,NA,1988,7,21,NA,NA,"",78,"Homer","Charter",9.3,12.4
"328",161,3,NA,1988,7,21,NA,NA,"",86,"Homer","Charter",12.8,17.1
"329",161,3,NA,1988,7,21,NA,NA,"",86,"Homer","Charter",12.8,17.1
"330",161,3,NA,1988,7,21,NA,NA,"",83,"Homer","Charter",11.4,15.2
"331",161,3,NA,1988,7,21,NA,NA,"",102,"Homer","Charter",22.3,29.6
"332",161,3,NA,1988,7,21,NA,NA,"",65,"Homer","Charter",5.2,6.9
"333",161,3,NA,1988,7,21,NA,NA,"",67,"Homer","Charter",5.7,7.6
"334",161,3,NA,1988,7,21,NA,NA,"",76,"Homer","Charter",8.6,11.4
"335",161,3,NA,1988,7,21,NA,NA,"",79,"Homer","Charter",9.7,13
"336",161,3,NA,1988,7,21,NA,NA,"",87,"Homer","Charter",13.3,17.7
"337",161,3,NA,1988,7,21,NA,NA,"",83,"Homer","Charter",11.4,15.2
"338",161,3,NA,1988,7,21,NA,NA,"",84,"Homer","Charter",11.9,15.8
"339",161,3,NA,1988,7,21,NA,NA,"",85,"Homer","Charter",12.3,16.4
"340",161,3,NA,1988,7,21,NA,NA,"",98,"Homer","Charter",19.6,26
"341",161,3,NA,1988,7,21,NA,NA,"",79,"Homer","Charter",9.7,13
"342",161,3,NA,1988,7,21,NA,NA,"",79,"Homer","Charter",9.7,13
"343",161,3,NA,1988,7,21,NA,NA,"",77,"Homer","Charter",9,11.9
"344",161,3,NA,1988,7,21,NA,NA,"",88,"Homer","Charter",13.8,18.4
"345",161,3,NA,1988,7,21,NA,NA,"",86,"Homer","Charter",12.8,17.1
"346",161,3,NA,1988,7,21,NA,NA,"",84,"Homer","Charter",11.9,15.8
"347",161,3,NA,1988,7,21,NA,NA,"",67,"Homer","Charter",5.7,7.6
"348",161,3,NA,1988,7,21,NA,NA,"",90,"Homer","Charter",14.9,19.8
"349",161,3,NA,1988,7,21,NA,NA,"",85,"Homer","Charter",12.3,16.4
"350",161,3,NA,1988,7,21,NA,NA,"",77,"Homer","Charter",9,11.9
"351",161,3,NA,1988,7,21,NA,NA,"",89,"Homer","Charter",14.3,19.1
"352",161,3,NA,1988,7,21,NA,NA,"",84,"Homer","Charter",11.9,15.8
"353",161,3,NA,1988,7,21,NA,NA,"",80,"Homer","Charter",10.1,13.5
"354",161,3,NA,1988,7,21,NA,NA,"",76,"Homer","Charter",8.6,11.4
"355",161,3,NA,1988,7,21,NA,NA,"",89,"Homer","Charter",14.3,19.1
"356",161,3,NA,1988,7,21,NA,NA,"",115,"Homer","Charter",32.9,43.7
"357",161,3,NA,1988,7,21,NA,NA,"",89,"Homer","Charter",14.3,19.1
"358",161,3,NA,1988,7,21,NA,NA,"",91,"Homer","Charter",15.4,20.5
"359",161,3,NA,1988,7,21,NA,NA,"",83,"Homer","Charter",11.4,15.2
"360",161,3,NA,1988,7,21,NA,NA,"",109,"Homer","Charter",27.6,36.8
"361",161,3,NA,1988,7,21,NA,NA,"",97,"Homer","Charter",18.9,25.2
"362",161,3,NA,1988,7,21,NA,NA,"",95,"Homer","Charter",17.7,23.5
"363",161,3,NA,1988,7,21,NA,NA,"",109,"Homer","Charter",27.6,36.8
"364",161,3,NA,1988,7,21,NA,NA,"",97,"Homer","Charter",18.9,25.2
"365",161,3,NA,1988,7,21,NA,NA,"",95,"Homer","Charter",17.7,23.5
"366",161,3,NA,1988,7,21,NA,NA,"",94,"Homer","Charter",17.1,22.7
"367",161,3,NA,1988,7,21,NA,NA,"",78,"Homer","Charter",9.3,12.4
"368",161,3,NA,1988,7,21,NA,NA,"",88,"Homer","Charter",13.8,18.4
"369",161,3,NA,1988,7,21,NA,NA,"",77,"Homer","Charter",9,11.9
"370",161,3,NA,1988,7,21,NA,NA,"",76,"Homer","Charter",8.6,11.4
"371",161,3,NA,1988,7,21,NA,NA,"",123,"Homer","Charter",40.9,54.4
"372",161,3,NA,1988,7,21,NA,NA,"",146,"Homer","Charter",71.2,94.7
"373",161,3,NA,1988,7,21,NA,NA,"",146,"Homer","Charter",71.2,94.7
"374",161,3,NA,1988,7,21,NA,NA,"",129,"Homer","Charter",47.7,63.4
"375",161,3,NA,1988,7,21,NA,NA,"",165,"Homer","Charter",105.9,140.8
"376",161,3,NA,1988,7,21,NA,NA,"",111,"Homer","Charter",29.3,39
"377",161,3,NA,1988,7,21,NA,NA,"",116,"Homer","Charter",33.8,45
"378",161,3,NA,1988,7,21,NA,NA,"",110,"Homer","Charter",28.5,37.9
"379",161,3,NA,1988,7,21,NA,NA,"",109,"Homer","Charter",27.6,36.8
"380",161,3,NA,1988,7,21,NA,NA,"",109,"Homer","Charter",27.6,36.8
"381",161,3,NA,1988,7,21,NA,NA,"",113,"Homer","Charter",31.1,41.3
"382",161,3,NA,1988,7,21,NA,NA,"",124,"Homer","Charter",42,55.8
"383",161,3,NA,1988,7,21,NA,NA,"",140,"Homer","Charter",62.2,82.7
"384",161,3,NA,1988,7,21,NA,NA,"",140,"Homer","Charter",62.2,82.7
"385",161,3,NA,1988,7,21,NA,NA,"",141,"Homer","Charter",63.6,84.6
"386",161,3,NA,1988,7,21,NA,NA,"",147,"Homer","Charter",72.8,96.9
"387",161,3,NA,1988,7,21,NA,NA,"",107,"Homer","Charter",26,34.6
"388",161,3,NA,1988,7,21,NA,NA,"",97,"Homer","Charter",18.9,25.2
"389",161,3,NA,1988,7,21,NA,NA,"",99,"Homer","Charter",20.2,26.9
"390",161,3,NA,1988,7,21,NA,NA,"",98,"Homer","Charter",19.6,26
"391",161,3,NA,1988,7,21,NA,NA,"",114,"Homer","Charter",32,42.5
"392",161,3,NA,1988,7,21,NA,NA,"",104,"Homer","Charter",23.7,31.6
"393",161,3,NA,1988,7,21,NA,NA,"",97,"Homer","Charter",18.9,25.2
"394",161,3,NA,1988,7,21,NA,NA,"",100,"Homer","Charter",20.9,27.8
"395",161,3,NA,1988,7,21,NA,NA,"",106,"Homer","Charter",25.2,33.6
"396",161,3,NA,1988,7,21,NA,NA,"",110,"Homer","Charter",28.5,37.9
"397",161,3,NA,1988,7,21,NA,NA,"",115,"Homer","Charter",32.9,43.7
"398",161,3,NA,1988,7,21,NA,NA,"",100,"Homer","Charter",20.9,27.8
"399",161,3,NA,1988,7,21,NA,NA,"",110,"Homer","Charter",28.5,37.9
"400",161,3,NA,1988,7,21,NA,NA,"",109,"Homer","Charter",27.6,36.8
"401",161,3,NA,1988,7,21,NA,NA,"",99,"Homer","Charter",20.2,26.9
"402",161,3,NA,1988,7,21,NA,NA,"",95,"Homer","Charter",17.7,23.5
"403",161,3,NA,1988,7,21,NA,NA,"",98,"Homer","Charter",19.6,26
"404",161,3,NA,1988,7,21,NA,NA,"",88,"Homer","Charter",13.8,18.4
"405",161,3,NA,1988,7,21,NA,NA,"",95,"Homer","Charter",17.7,23.5
"406",161,3,NA,1988,7,21,NA,NA,"",93,"Homer","Charter",16.5,22
"407",161,3,NA,1988,7,21,NA,NA,"",92,"Homer","Charter",16,21.2
"408",161,3,NA,1988,7,21,NA,NA,"",113,"Homer","Charter",31.1,41.3
"409",161,3,NA,1988,7,21,NA,NA,"",108,"Homer","Charter",26.8,35.7
"410",161,3,NA,1988,7,21,NA,NA,"",102,"Homer","Charter",22.3,29.6
"411",161,3,NA,1988,7,21,NA,NA,"",98,"Homer","Charter",19.6,26
"412",161,3,NA,1988,7,21,NA,NA,"",124,"Homer","Charter",42,55.8
"413",161,3,NA,1988,7,21,NA,NA,"",145,"Homer","Charter",69.7,92.7
"414",161,3,NA,1988,7,21,NA,NA,"",156,"Homer","Charter",88.3,117.4
"415",161,3,NA,1988,7,21,NA,NA,"",104,"Homer","Charter",23.7,31.6
"416",161,3,NA,1988,7,21,NA,NA,"",100,"Homer","Charter",20.9,27.8
"417",161,3,NA,1988,7,21,NA,NA,"",83,"Homer","Charter",11.4,15.2
"418",161,3,NA,1988,7,21,NA,NA,"",86,"Homer","Charter",12.8,17.1
"419",161,3,NA,1988,7,21,NA,NA,"",112,"Homer","Charter",30.2,40.1
"420",161,3,NA,1988,7,21,NA,NA,"",112,"Homer","Charter",30.2,40.1
"421",161,3,NA,1988,7,21,NA,NA,"",88,"Homer","Charter",13.8,18.4
"422",161,3,NA,1988,7,21,NA,NA,"",81,"Homer","Charter",10.6,14
"423",161,3,NA,1988,7,21,NA,NA,"",86,"Homer","Charter",12.8,17.1
"424",161,3,NA,1988,7,21,NA,NA,"",80,"Homer","Charter",10.1,13.5
"425",161,3,NA,1988,7,21,NA,NA,"",89,"Homer","Charter",14.3,19.1
"426",161,3,NA,1988,7,21,NA,NA,"",81,"Homer","Charter",10.6,14
"427",161,3,NA,1988,7,21,NA,NA,"",72,"Homer","Charter",7.2,9.6
"428",161,3,NA,1988,7,21,NA,NA,"",81,"Homer","Charter",10.6,14
"429",161,3,NA,1988,7,21,NA,NA,"",65,"Homer","Charter",5.2,6.9
"430",161,3,NA,1988,7,21,NA,NA,"",66,"Homer","Charter",5.4,7.2
"431",161,3,NA,1988,7,22,NA,NA,"",102,"Homer","Charter",22.3,29.6
"432",161,3,NA,1988,7,22,NA,NA,"",110,"Homer","Charter",28.5,37.9
"433",161,3,NA,1988,7,22,NA,NA,"",140,"Homer","Charter",62.2,82.7
"434",161,3,NA,1988,7,22,NA,NA,"",124,"Homer","Charter",42,55.8
"435",161,3,NA,1988,7,22,NA,NA,"",173,"Homer","Charter",123.4,164.2
"436",161,3,NA,1988,7,22,NA,NA,"",112,"Homer","Charter",30.2,40.1
"437",161,3,NA,1988,7,22,NA,NA,"",114,"Homer","Charter",32,42.5
"438",161,3,NA,1988,7,22,NA,NA,"",117,"Homer","Charter",34.8,46.2
"439",161,3,NA,1988,7,22,NA,NA,"",122,"Homer","Charter",39.8,52.9
"440",161,3,NA,1988,7,22,NA,NA,"",135,"Homer","Charter",55.3,73.5
"441",161,3,NA,1988,7,22,NA,NA,"",138,"Homer","Charter",59.3,78.9
"442",161,3,NA,1988,7,22,NA,NA,"",136,"Homer","Charter",56.6,75.3
"443",161,3,NA,1988,7,22,NA,NA,"",117,"Homer","Charter",34.8,46.2
"444",161,3,NA,1988,7,22,NA,NA,"",117,"Homer","Charter",34.8,46.2
"445",161,3,NA,1988,7,22,NA,NA,"",107,"Homer","Charter",26,34.6
"446",161,3,NA,1988,7,22,NA,NA,"",102,"Homer","Charter",22.3,29.6
"447",161,3,NA,1988,7,22,NA,NA,"",114,"Homer","Charter",32,42.5
"448",161,3,NA,1988,7,22,NA,NA,"",152,"Homer","Charter",81.2,107.9
"449",161,3,NA,1988,7,22,NA,NA,"",168,"Homer","Charter",112.2,149.3
"450",161,3,NA,1988,7,22,NA,NA,"",112,"Homer","Charter",30.2,40.1
"451",161,3,NA,1988,7,22,NA,NA,"",120,"Homer","Charter",37.7,50.2
"452",161,3,NA,1988,7,22,NA,NA,"",120,"Homer","Charter",37.7,50.2
"453",161,3,NA,1988,7,22,NA,NA,"",97,"Homer","Charter",18.9,25.2
"454",161,3,NA,1988,7,22,NA,NA,"",100,"Homer","Charter",20.9,27.8
"455",161,3,NA,1988,7,22,NA,NA,"",95,"Homer","Charter",17.7,23.5
"456",161,3,NA,1988,7,22,NA,NA,"",109,"Homer","Charter",27.6,36.8
"457",161,3,NA,1988,7,22,NA,NA,"",166,"Homer","Charter",108,143.6
"458",161,3,NA,1988,7,22,NA,NA,"",122,"Homer","Charter",39.8,52.9
"459",161,3,NA,1988,7,22,NA,NA,"",126,"Homer","Charter",44.2,58.8
"460",161,3,NA,1988,7,22,NA,NA,"",117,"Homer","Charter",34.8,46.2
"461",161,3,NA,1988,7,22,NA,NA,"",119,"Homer","Charter",36.7,48.8
"462",161,3,NA,1988,7,22,NA,NA,"",124,"Homer","Charter",42,55.8
"463",161,3,NA,1988,7,22,NA,NA,"",140,"Homer","Charter",62.2,82.7
"464",161,3,NA,1988,7,22,NA,NA,"",145,"Homer","Charter",69.7,92.7
"465",161,3,NA,1988,7,22,NA,NA,"",141,"Homer","Charter",63.6,84.6
"466",161,3,NA,1988,7,22,NA,NA,"",135,"Homer","Charter",55.3,73.5
"467",161,3,NA,1988,7,22,NA,NA,"",91,"Homer","Charter",15.4,20.5
"468",161,3,NA,1988,7,22,NA,NA,"",96,"Homer","Charter",18.3,24.4
"469",161,3,NA,1988,7,22,NA,NA,"",96,"Homer","Charter",18.3,24.4
"470",161,3,NA,1988,7,22,NA,NA,"",105,"Homer","Charter",24.5,32.6
"471",161,3,NA,1988,7,22,NA,NA,"",124,"Homer","Charter",42,55.8
"472",161,3,NA,1988,7,22,NA,NA,"",124,"Homer","Charter",42,55.8
"473",161,3,NA,1988,7,22,NA,NA,"",107,"Homer","Charter",26,34.6
"474",161,3,NA,1988,7,22,NA,NA,"",101,"Homer","Charter",21.6,28.7
"475",161,3,NA,1988,7,22,NA,NA,"",97,"Homer","Charter",18.9,25.2
"476",161,3,NA,1988,7,22,NA,NA,"",92,"Homer","Charter",16,21.2
"477",161,3,NA,1988,7,22,NA,NA,"",93,"Homer","Charter",16.5,22
"478",161,3,NA,1988,7,22,NA,NA,"",92,"Homer","Charter",16,21.2
"479",161,3,NA,1988,7,22,NA,NA,"",93,"Homer","Charter",16.5,22
"480",161,3,NA,1988,7,22,NA,NA,"",103,"Homer","Charter",23,30.6
"481",161,3,NA,1988,7,22,NA,NA,"",107,"Homer","Charter",26,34.6
"482",161,3,NA,1988,7,22,NA,NA,"",119,"Homer","Charter",36.7,48.8
"483",161,3,NA,1988,7,22,NA,NA,"",104,"Homer","Charter",23.7,31.6
"484",161,3,NA,1988,7,22,NA,NA,"",110,"Homer","Charter",28.5,37.9
"485",161,3,NA,1988,7,22,NA,NA,"",112,"Homer","Charter",30.2,40.1
"486",161,3,NA,1988,7,22,NA,NA,"",109,"Homer","Charter",27.6,36.8
"487",161,3,NA,1988,7,22,NA,NA,"",119,"Homer","Charter",36.7,48.8
"488",161,3,NA,1988,7,22,NA,NA,"",116,"Homer","Charter",33.8,45
"489",161,3,NA,1988,7,22,NA,NA,"",105,"Homer","Charter",24.5,32.6
"490",161,3,NA,1988,7,22,NA,NA,"",96,"Homer","Charter",18.3,24.4
"491",161,3,NA,1988,7,22,NA,NA,"",79,"Homer","Charter",9.7,13
"492",161,3,NA,1988,7,22,NA,NA,"",77,"Homer","Charter",9,11.9
"493",161,3,NA,1988,7,22,NA,NA,"",111,"Homer","Charter",29.3,39
"494",161,3,NA,1988,7,22,NA,NA,"",100,"Homer","Charter",20.9,27.8
"495",161,3,NA,1988,7,22,NA,NA,"",97,"Homer","Charter",18.9,25.2
"496",161,3,NA,1988,7,22,NA,NA,"",86,"Homer","Charter",12.8,17.1
"497",161,3,NA,1988,7,22,NA,NA,"",76,"Homer","Charter",8.6,11.4
"498",161,3,NA,1988,7,22,NA,NA,"",78,"Homer","Charter",9.3,12.4
"499",161,3,NA,1988,7,22,NA,NA,"",70,"Homer","Charter",6.6,8.8
"500",161,3,NA,1988,7,22,NA,NA,"",72,"Homer","Charter",7.2,9.6
"501",161,3,NA,1988,7,22,NA,NA,"",105,"Homer","Charter",24.5,32.6
"502",161,3,NA,1988,7,22,NA,NA,"",109,"Homer","Charter",27.6,36.8
"503",161,3,NA,1988,7,22,NA,NA,"",118,"Homer","Charter",35.7,47.5
"504",161,3,NA,1988,7,22,NA,NA,"",109,"Homer","Charter",27.6,36.8
"505",161,3,NA,1988,7,22,NA,NA,"",110,"Homer","Charter",28.5,37.9
"506",161,3,NA,1988,7,22,NA,NA,"",112,"Homer","Charter",30.2,40.1
"507",161,3,NA,1988,7,22,NA,NA,"",105,"Homer","Charter",24.5,32.6
"508",161,3,NA,1988,7,22,NA,NA,"",108,"Homer","Charter",26.8,35.7
"509",161,3,NA,1988,7,22,NA,NA,"",115,"Homer","Charter",32.9,43.7
"510",161,3,NA,1988,7,22,NA,NA,"",121,"Homer","Charter",38.8,51.6
"511",161,3,NA,1988,7,22,NA,NA,"",130,"Homer","Charter",48.9,65
"512",161,3,NA,1988,7,22,NA,NA,"",131,"Homer","Charter",50.1,66.7
"513",161,3,NA,1988,7,22,NA,NA,"",105,"Homer","Charter",24.5,32.6
"514",161,3,NA,1988,7,22,NA,NA,"",137,"Homer","Charter",58,77.1
"515",161,3,NA,1988,7,22,NA,NA,"",104,"Homer","Charter",23.7,31.6
"516",161,3,NA,1988,7,22,NA,NA,"",94,"Homer","Charter",17.1,22.7
"517",161,3,NA,1988,7,22,NA,NA,"",110,"Homer","Charter",28.5,37.9
"518",161,3,NA,1988,7,22,NA,NA,"",110,"Homer","Charter",28.5,37.9
"519",161,3,NA,1988,7,22,NA,NA,"",107,"Homer","Charter",26,34.6
"520",161,3,NA,1988,7,22,NA,NA,"",105,"Homer","Charter",24.5,32.6
"521",161,3,NA,1988,7,22,NA,NA,"",105,"Homer","Charter",24.5,32.6
"522",161,3,NA,1988,7,22,NA,NA,"",108,"Homer","Charter",26.8,35.7
"523",161,3,NA,1988,7,22,NA,NA,"",114,"Homer","Charter",32,42.5
"524",161,3,NA,1988,7,22,NA,NA,"",117,"Homer","Charter",34.8,46.2
"525",161,3,NA,1988,7,22,NA,NA,"",84,"Homer","Charter",11.9,15.8
"526",161,3,NA,1988,7,22,NA,NA,"",93,"Homer","Charter",16.5,22
"527",161,3,NA,1988,7,25,NA,NA,"",110,"Homer","Charter",28.5,37.9
"528",161,3,NA,1988,7,25,NA,NA,"",113,"Homer","Charter",31.1,41.3
"529",161,3,NA,1988,7,25,NA,NA,"",126,"Homer","Charter",44.2,58.8
"530",161,3,NA,1988,7,25,NA,NA,"",117,"Homer","Charter",34.8,46.2
"531",161,3,NA,1988,7,25,NA,NA,"",109,"Homer","Charter",27.6,36.8
"532",161,3,NA,1988,7,25,NA,NA,"",99,"Homer","Charter",20.2,26.9
"533",161,3,NA,1988,7,25,NA,NA,"",100,"Homer","Charter",20.9,27.8
"534",161,3,NA,1988,7,25,NA,NA,"",94,"Homer","Charter",17.1,22.7
"535",161,3,NA,1988,7,25,NA,NA,"",97,"Homer","Charter",18.9,25.2
"536",161,3,NA,1988,7,25,NA,NA,"",130,"Homer","Charter",48.9,65
"537",161,3,NA,1988,7,25,NA,NA,"",131,"Homer","Charter",50.1,66.7
"538",161,3,NA,1988,7,25,NA,NA,"",142,"Homer","Charter",65.1,86.6
"539",161,3,NA,1988,7,25,NA,NA,"",159,"Homer","Charter",93.9,124.9
"540",161,3,NA,1988,7,25,NA,NA,"",150,"Homer","Charter",77.8,103.4
"541",161,3,NA,1988,7,25,NA,NA,"",191,"Homer","Charter",170.1,226.2
"542",161,3,NA,1988,7,25,NA,NA,"",128,"Homer","Charter",46.5,61.9
"543",161,3,NA,1988,7,25,NA,NA,"",109,"Homer","Charter",27.6,36.8
"544",161,3,NA,1988,7,25,NA,NA,"",105,"Homer","Charter",24.5,32.6
"545",161,3,NA,1988,7,25,NA,NA,"",109,"Homer","Charter",27.6,36.8
"546",161,3,NA,1988,7,25,NA,NA,"",109,"Homer","Charter",27.6,36.8
"547",161,3,NA,1988,7,25,NA,NA,"",109,"Homer","Charter",27.6,36.8
"548",161,3,NA,1988,7,25,NA,NA,"",110,"Homer","Charter",28.5,37.9
"549",161,3,NA,1988,7,25,NA,NA,"",107,"Homer","Charter",26,34.6
"550",161,3,NA,1988,7,25,NA,NA,"",126,"Homer","Charter",44.2,58.8
"551",161,3,NA,1988,7,25,NA,NA,"",146,"Homer","Charter",71.2,94.7
"552",161,3,NA,1988,7,25,NA,NA,"",168,"Homer","Charter",112.2,149.3
"553",161,3,NA,1988,7,25,NA,NA,"",132,"Homer","Charter",51.4,68.3
"554",161,3,NA,1988,7,25,NA,NA,"",135,"Homer","Charter",55.3,73.5
"555",161,3,NA,1988,7,25,NA,NA,"",135,"Homer","Charter",55.3,73.5
"556",161,3,NA,1988,7,25,NA,NA,"",94,"Homer","Charter",17.1,22.7
"557",161,3,NA,1988,7,25,NA,NA,"",163,"Homer","Charter",101.8,135.4
"558",161,3,NA,1988,7,25,NA,NA,"",150,"Homer","Charter",77.8,103.4
"559",161,3,NA,1988,7,25,NA,NA,"",138,"Homer","Charter",59.3,78.9
"560",161,3,NA,1988,7,25,NA,NA,"",155,"Homer","Charter",86.5,115
"561",161,3,NA,1988,7,25,NA,NA,"",97,"Homer","Charter",18.9,25.2
"562",161,3,NA,1988,7,25,NA,NA,"",91,"Homer","Charter",15.4,20.5
"563",161,3,NA,1988,7,25,NA,NA,"",103,"Homer","Charter",23,30.6
"564",161,3,NA,1988,7,25,NA,NA,"",112,"Homer","Charter",30.2,40.1
"565",161,3,NA,1988,7,25,NA,NA,"",124,"Homer","Charter",42,55.8
"566",161,3,NA,1988,7,25,NA,NA,"",113,"Homer","Charter",31.1,41.3
"567",161,3,NA,1988,7,25,NA,NA,"",123,"Homer","Charter",40.9,54.4
"568",161,3,NA,1988,7,25,NA,NA,"",124,"Homer","Charter",42,55.8
"569",161,3,NA,1988,7,25,NA,NA,"",123,"Homer","Charter",40.9,54.4
"570",161,3,NA,1988,7,25,NA,NA,"",113,"Homer","Charter",31.1,41.3
"571",161,3,NA,1988,7,25,NA,NA,"",102,"Homer","Charter",22.3,29.6
"572",161,3,NA,1988,7,25,NA,NA,"",114,"Homer","Charter",32,42.5
"573",161,3,NA,1988,7,25,NA,NA,"",109,"Homer","Charter",27.6,36.8
"574",161,3,NA,1988,7,25,NA,NA,"",110,"Homer","Charter",28.5,37.9
"575",161,3,NA,1988,7,25,NA,NA,"",110,"Homer","Charter",28.5,37.9
"576",161,3,NA,1988,7,25,NA,NA,"",150,"Homer","Charter",77.8,103.4
"577",161,3,NA,1988,7,25,NA,NA,"",113,"Homer","Charter",31.1,41.3
"578",161,3,NA,1988,7,25,NA,NA,"",122,"Homer","Charter",39.8,52.9
"579",161,3,NA,1988,7,25,NA,NA,"",121,"Homer","Charter",38.8,51.6
"580",161,3,NA,1988,7,25,NA,NA,"",117,"Homer","Charter",34.8,46.2
"581",161,3,NA,1988,7,25,NA,NA,"",118,"Homer","Charter",35.7,47.5
"582",161,3,NA,1988,7,25,NA,NA,"",110,"Homer","Charter",28.5,37.9
"583",161,3,NA,1988,7,25,NA,NA,"",126,"Homer","Charter",44.2,58.8
"584",161,3,NA,1988,7,25,NA,NA,"",132,"Homer","Charter",51.4,68.3
"585",161,3,NA,1988,7,25,NA,NA,"",109,"Homer","Charter",27.6,36.8
"586",161,3,NA,1988,7,25,NA,NA,"",108,"Homer","Charter",26.8,35.7
"587",161,3,NA,1988,7,25,NA,NA,"",94,"Homer","Charter",17.1,22.7
"588",161,3,NA,1988,7,25,NA,NA,"",103,"Homer","Charter",23,30.6
"589",161,3,NA,1988,7,25,NA,NA,"",114,"Homer","Charter",32,42.5
"590",161,3,NA,1988,7,25,NA,NA,"",112,"Homer","Charter",30.2,40.1
"591",161,3,NA,1988,7,25,NA,NA,"",99,"Homer","Charter",20.2,26.9
"592",161,3,NA,1988,7,25,NA,NA,"",127,"Homer","Charter",45.3,60.3
"593",161,3,NA,1988,7,25,NA,NA,"",123,"Homer","Charter",40.9,54.4
"594",161,3,NA,1988,7,26,NA,NA,"",136,"Homer","Charter",56.6,75.3
"595",161,3,NA,1988,7,26,NA,NA,"",84,"Homer","Charter",11.9,15.8
"596",161,3,NA,1988,7,26,NA,NA,"",94,"Homer","Charter",17.1,22.7
"597",161,3,NA,1988,7,26,NA,NA,"",104,"Homer","Charter",23.7,31.6
"598",161,3,NA,1988,7,26,NA,NA,"",118,"Homer","Charter",35.7,47.5
"599",161,3,NA,1988,7,26,NA,NA,"",130,"Homer","Charter",48.9,65
"600",161,3,NA,1988,7,26,NA,NA,"",118,"Homer","Charter",35.7,47.5
"601",161,3,NA,1988,7,26,NA,NA,"",105,"Homer","Charter",24.5,32.6
"602",161,3,NA,1988,7,26,NA,NA,"",99,"Homer","Charter",20.2,26.9
"603",161,3,NA,1988,7,26,NA,NA,"",91,"Homer","Charter",15.4,20.5
"604",161,3,NA,1988,7,26,NA,NA,"",137,"Homer","Charter",58,77.1
"605",161,3,NA,1988,7,26,NA,NA,"",141,"Homer","Charter",63.6,84.6
"606",161,3,NA,1988,7,26,NA,NA,"",149,"Homer","Charter",76.1,101.2
"607",161,3,NA,1988,7,26,NA,NA,"",103,"Homer","Charter",23,30.6
"608",161,3,NA,1988,7,26,NA,NA,"",104,"Homer","Charter",23.7,31.6
"609",161,3,NA,1988,7,26,NA,NA,"",103,"Homer","Charter",23,30.6
"610",161,3,NA,1988,7,26,NA,NA,"",99,"Homer","Charter",20.2,26.9
"611",161,3,NA,1988,7,26,NA,NA,"",98,"Homer","Charter",19.6,26
"612",161,3,NA,1988,7,26,NA,NA,"",102,"Homer","Charter",22.3,29.6
"613",161,3,NA,1988,7,26,NA,NA,"",105,"Homer","Charter",24.5,32.6
"614",161,3,NA,1988,7,26,NA,NA,"",89,"Homer","Charter",14.3,19.1
"615",161,3,NA,1988,7,26,NA,NA,"",93,"Homer","Charter",16.5,22
"616",161,3,NA,1988,7,26,NA,NA,"",102,"Homer","Charter",22.3,29.6
"617",161,3,NA,1988,7,27,NA,NA,"",72,"Homer","Charter",7.2,9.6
"618",161,3,NA,1988,7,27,NA,NA,"",76,"Homer","Charter",8.6,11.4
"619",161,3,NA,1988,7,27,NA,NA,"",88,"Homer","Charter",13.8,18.4
"620",161,3,NA,1988,7,27,NA,NA,"",78,"Homer","Charter",9.3,12.4
"621",161,3,NA,1988,7,27,NA,NA,"",70,"Homer","Charter",6.6,8.8
"622",161,3,NA,1988,7,27,NA,NA,"",121,"Homer","Charter",38.8,51.6
"623",161,3,NA,1988,7,27,NA,NA,"",81,"Homer","Charter",10.6,14
"624",161,3,NA,1988,7,27,NA,NA,"",100,"Homer","Charter",20.9,27.8
"625",161,3,NA,1988,7,27,NA,NA,"",99,"Homer","Charter",20.2,26.9
"626",161,3,NA,1988,7,27,NA,NA,"",116,"Homer","Charter",33.8,45
"627",161,3,NA,1988,7,27,NA,NA,"",131,"Homer","Charter",50.1,66.7
"628",161,3,NA,1988,7,27,NA,NA,"",112,"Homer","Charter",30.2,40.1
"629",161,3,NA,1988,7,27,NA,NA,"",111,"Homer","Charter",29.3,39
"630",161,3,NA,1988,7,27,NA,NA,"",128,"Homer","Charter",46.5,61.9
"631",161,3,NA,1988,7,27,NA,NA,"",132,"Homer","Charter",51.4,68.3
"632",161,3,NA,1988,7,27,NA,NA,"",69,"Homer","Charter",6.3,8.4
"633",161,3,NA,1988,7,27,NA,NA,"",83,"Homer","Charter",11.4,15.2
"634",161,3,NA,1988,7,27,NA,NA,"",103,"Homer","Charter",23,30.6
"635",161,3,NA,1988,7,27,NA,NA,"",89,"Homer","Charter",14.3,19.1
"636",161,3,NA,1988,7,27,NA,NA,"",75,"Homer","Charter",8.2,10.9
"637",161,3,NA,1988,7,27,NA,NA,"",89,"Homer","Charter",14.3,19.1
"638",161,3,NA,1988,7,27,NA,NA,"",91,"Homer","Charter",15.4,20.5
