"","port","page","line","year","age","AgeErr","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","TOSSED","MONTH","DAY","SUB"
"38","CCI",2,4,2013,NA,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","CALLIE ANNE",525931,NA,"",5,20,1
"39","CCI",2,5,2013,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Charter","CALLIE ANNE",525931,NA,"",5,20,1
"40","CCI",2,6,2013,8,"","F",94,17.1042129489918,22.7487762166551,NA,NA,"Charter","CALLIE ANNE",525931,NA,"",5,20,1
"41","CCI",2,7,2013,8,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","CALLIE ANNE",525931,NA,"",5,20,1
"42","CCI",2,8,2013,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Charter","CALLIE ANNE",525931,NA,"",5,20,1
"43","CCI",2,9,2013,NA,"","M",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","CALLIE ANNE",525931,NA,"",5,20,1
"44","CCI",2,10,2013,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","CALLIE ANNE",525931,NA,"",5,20,1
"45","CCI",2,11,2013,15,"","M",78,9.34448480063655,12.4282592963242,NA,NA,"Charter","CALLIE ANNE",525931,NA,"",5,20,1
"46","CCI",2,12,2013,9,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"Charter","CALLIE ANNE",525931,NA,"",5,20,1
"47","CCI",2,13,2013,12,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P1",525931,NA,"",5,20,1
"48","CCI",2,14,2013,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"Private","P1",525931,NA,"",5,20,1
"49","CCI",2,15,2013,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P1",525931,NA,"",5,20,1
"50","CCI",2,16,2013,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P1",525931,NA,"",5,20,1
"51","CCI",3,1,2013,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Private","P1",515939,NA,"",5,25,2
"52","CCI",3,2,2013,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Private","P2",525931,NA,"",5,25,2
"53","CCI",3,3,2013,9,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Private","P2",525931,NA,"",5,25,2
"54","CCI",4,1,2013,NA,"","F",87,13.3110166823064,17.703786817025,NA,NA,"Private","P1",515938,NA,"",5,29,1
"55","CCI",4,2,2013,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Private","P1",515938,NA,"",5,29,1
"56","CCI",4,3,2013,10,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P1",515938,NA,"",5,29,1
"57","CCI",4,4,2013,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Private","P1",515938,NA,"",5,29,1
"58","CCI",4,5,2013,NA,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P1",515938,NA,"",5,29,1
"59","CCI",4,6,2013,NA,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P1",515938,NA,"",5,29,1
"60","CCI",4,7,2013,NA,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Private","P1",515938,NA,"",5,29,1
"61","CCI",4,8,2013,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Private","P1",515938,NA,"",5,29,1
"62","CCI",4,9,2013,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P1",515938,NA,"",5,29,1
"63","CCI",4,10,2013,9,"","M",83,11.4283062149386,15.1997628534186,NA,NA,"Private","P1",515938,NA,"",5,29,1
"64","CCI",4,11,2013,17,"","M",87,13.3110166823064,17.703786817025,NA,NA,"Charter","REDEEMER",525931,NA,"",5,29,1
"65","CCI",4,12,2013,15,"","M",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","REDEEMER",525931,NA,"",5,29,1
"66","CCI",4,13,2013,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Charter","REDEEMER",525931,NA,"",5,29,1
"67","CCI",4,14,2013,NA,"","F",91,15.3979519606891,20.4794318448409,NA,NA,"Charter","REDEEMER",525931,NA,"",5,29,1
"68","CCI",4,15,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","REDEEMER",525931,NA,"",5,29,1
"69","CCI",4,16,2013,12,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","REDEEMER",525931,NA,"",5,29,1
"70","CCI",5,1,2013,10,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"71","CCI",5,2,2013,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"72","CCI",5,3,2013,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"73","CCI",5,4,2013,NA,"","F",96,18.3116569755219,24.3546889842045,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"74","CCI",5,5,2013,NA,"","F",89,14.3282275744224,19.0566875917582,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"75","CCI",5,6,2013,NA,"","F",94,17.1042129489918,22.7487762166551,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"76","CCI",5,7,2013,NA,"","F",100,20.9010858569024,27.7986555863006,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"77","CCI",5,8,2013,NA,"","F",87,13.3110166823064,17.703786817025,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"78","CCI",5,9,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"79","CCI",5,10,2013,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"80","CCI",5,11,2013,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"81","CCI",5,12,2013,NA,"","M",85,12.344859985371,16.4187886382518,NA,NA,"Charter","TILT II",525931,NA,"",6,3,1
"82","CCI",5,13,2013,NA,"","M",82,10.9881791366113,14.614389387734,NA,NA,"Charter","NSC 1",525931,NA,"",6,3,1
"83","CCI",5,14,2013,NA,"","M",82,10.9881791366113,14.614389387734,NA,NA,"Charter","NSC 1",525931,NA,"",6,3,1
"84","CCI",5,15,2013,NA,"","M",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","NSC 1",525931,NA,"",6,3,1
"85","CCI",5,16,2013,NA,"","M",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","NSC 1",525931,NA,"",6,3,1
"86","CCI",5,17,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","NSC 1",525931,NA,"",6,3,1
"87","CCI",5,18,2013,9,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","NSC 1",525931,NA,"",6,3,1
"88","CCI",5,19,2013,NA,"","F",72,7.20984847775072,9.58917139686394,NA,NA,"Charter","NSC 1",525931,NA,"",6,3,1
"89","CCI",5,20,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","NSC 1",525931,NA,"",6,3,1
"90","CCI",5,21,2013,NA,"","F",105,24.4806067874466,32.5594546277194,NA,NA,"Charter","NSC 1",525931,NA,"",6,3,1
"91","CCI",5,22,2013,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","NSC 1",525931,NA,"",6,3,1
"92","CCI",5,23,2013,NA,"","F",91,15.3979519606891,20.4794318448409,NA,NA,"Charter","NSC 1",525931,NA,"",6,3,1
"93","CCI",6,1,2013,NA,"","U",85,12.344859985371,16.4187886382518,NA,NA,"Private","P1",525931,NA,"",6,5,2
"94","CCI",6,2,2013,10,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"Private","P1",525931,NA,"",6,5,2
"95","CCI",6,3,2013,13,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P1",525931,NA,"",6,5,2
"96","CCI",6,4,2013,NA,"","M",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P1",525931,NA,"",6,5,2
"97","CCI",6,5,2013,NA,"","M",82,10.9881791366113,14.614389387734,NA,NA,"Private","P1",525931,NA,"",6,5,2
"98","CCI",6,6,2013,NA,"","M",85,12.344859985371,16.4187886382518,NA,NA,"Private","P1",525931,NA,"",6,5,2
"99","CCI",6,7,2013,NA,"","F",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P1",525931,NA,"",6,5,2
"100","CCI",6,8,2013,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P1",525931,NA,"",6,5,2
"101","CCI",6,9,2013,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P1",525931,NA,"",6,5,2
"102","CCI",6,10,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Private","P1",525931,NA,"",6,5,2
"103","CCI",6,11,2013,9,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Private","P1",525931,NA,"",6,5,2
"104","CCI",6,12,2013,NA,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Private","P1",525931,NA,"",6,5,2
"105","CCI",6,13,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Private","P1",525931,NA,"",6,5,2
"106","CCI",6,14,2013,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Private","P1",525931,NA,"",6,5,2
"107","CCI",6,15,2013,NA,"","F",93,16.5216570328072,21.9739709560743,NA,NA,"Private","P1",525931,NA,"",6,5,2
"108","CCI",6,16,2013,NA,"","F",78,9.34448480063655,12.4282592963242,NA,NA,"Private","P1",525931,NA,"",6,5,2
"109","CCI",7,1,2013,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Private","P1",525931,NA,"",6,6,2
"110","CCI",7,2,2013,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Private","P1",525931,NA,"",6,6,2
"111","CCI",7,3,2013,8,"","F",72,7.20984847775072,9.58917139686394,NA,NA,"Private","P1",525931,NA,"",6,6,2
"112","CCI",7,4,2013,NA,"","F",77,8.96187328124,11.9193821057382,NA,NA,"Private","P1",525931,NA,"",6,6,2
"113","CCI",7,5,2013,7,"","F",67,5.71019855759206,7.59462183537565,NA,NA,"Private","P1",525931,NA,"",6,6,2
"114","CCI",7,6,2013,NA,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Private","P1",525931,NA,"",6,6,2
"115","CCI",7,7,2013,13,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P1",525931,NA,"",6,6,2
"116","CCI",8,1,2013,NA,"","M",92,15.9529649068762,21.2176046767513,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"117","CCI",8,2,2013,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"118","CCI",8,3,2013,17,"","M",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"119","CCI",8,4,2013,11,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"120","CCI",8,5,2013,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"121","CCI",8,6,2013,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"122","CCI",8,7,2013,NA,"","F",98,19.5767833424166,26.0373198478463,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"123","CCI",8,8,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"124","CCI",8,9,2013,21,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"125","CCI",8,10,2013,10,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"126","CCI",8,11,2013,9,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"127","CCI",8,12,2013,NA,"","F",102,22.2860656615977,29.6406927344324,NA,NA,"Charter","ARCTIC EXPEDITION",525931,NA,"",6,10,1
"128","CCI",8,13,2013,9,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"129","CCI",8,14,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"130","CCI",8,15,2013,NA,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"131","CCI",8,16,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"132","CCI",8,17,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"133","CCI",8,18,2013,10,"","F",77,8.96187328124,11.9193821057382,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"134","CCI",8,19,2013,11,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"135","CCI",8,20,2013,16,"","M",85,12.344859985371,16.4187886382518,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"136","CCI",8,21,2013,14,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"137","CCI",8,22,2013,NA,"","M",81,10.5599122758681,14.0447901313923,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"138","CCI",8,23,2013,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"139","CCI",8,24,2013,NA,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"140","CCI",8,25,2013,NA,"","M",78,9.34448480063655,12.4282592963242,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"141","CCI",8,26,2013,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","MARLY RAE",525931,NA,"",6,10,1
"142","CCI",9,1,2013,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"Private","P1",525931,NA,"",6,11,2
"143","CCI",9,2,2013,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P1",525931,NA,"",6,11,2
"144","CCI",9,3,2013,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P1",525931,NA,"",6,11,2
"145","CCI",9,4,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Private","P2",525931,NA,"",6,11,2
"146","CCI",9,5,2013,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P2",525931,NA,"",6,11,2
"147","CCI",9,6,2013,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Private","P2",525931,NA,"",6,11,2
"148","CCI",9,7,2013,11,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Private","P2",525931,NA,"",6,11,2
"149","CCI",9,8,2013,NA,"","F",93,16.5216570328072,21.9739709560743,NA,NA,"Private","P2",525931,NA,"",6,11,2
"150","CCI",9,9,2013,NA,"","F",100,20.9010858569024,27.7986555863006,NA,NA,"Private","P2",525931,NA,"",6,11,2
"151","CCI",9,10,2013,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P2",525931,NA,"",6,11,2
"152","CCI",9,11,2013,NA,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"Private","P2",525931,NA,"",6,11,2
"153","CCI",9,12,2013,NA,"","M",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P2",525931,NA,"",6,11,2
"154","CCI",9,13,2013,NA,"","M",78,9.34448480063655,12.4282592963242,NA,NA,"Private","P2",525931,NA,"",6,11,2
"155","CCI",10,1,2013,NA,"","M",77,8.96187328124,11.9193821057382,NA,NA,"Charter","PEACE OF MIND",525931,NA,"",6,15,2
"156","CCI",10,2,2013,14,"","F",109,27.633169602028,36.7523950565912,NA,NA,"Charter","PEACE OF MIND",525931,NA,"",6,15,2
"157","CCI",10,3,2013,NA,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Charter","PEACE OF MIND",525931,NA,"",6,15,2
"158","CCI",10,4,2013,NA,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","PEACE OF MIND",525931,NA,"",6,15,2
"159","CCI",10,5,2013,NA,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","PEACE OF MIND",525931,NA,"",6,15,2
"160","CCI",10,6,2013,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","PEACE OF MIND",525931,NA,"",6,15,2
"161","CCI",10,7,2013,NA,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","PEACE OF MIND",525931,NA,"",6,15,2
