"","port","page","line","year","age","AgeErr","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","TOSSED","MONTH","DAY","SUB"
"115","CCI",6,32,2011,12,"","F",103,23.0017806330211,30.5926008852709,NA,NA,"Charter","ALL IN",525931,NA,"",6,6,1
"116","CCI",6,33,2011,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","ALL IN",525931,NA,"",6,6,1
"117","CCI",6,34,2011,NA,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Charter","ALL IN",525931,NA,"",6,6,1
"118","CCI",6,35,2011,10,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","ALL IN",525931,NA,"",6,6,1
"119","CCI",6,36,2011,7,"","F",78,9.34448480063655,12.4282592963242,NA,NA,"Charter","ALL IN",525931,NA,"",6,6,1
"120","CCI",6,37,2011,NA,"","F",131,50.1334794330865,66.6780347033032,NA,NA,"Charter","ALL IN",525931,NA,"",6,6,1
"121","CCI",7,1,2011,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","PEACE OF MIND",515938,NA,"",6,8,2
"122","CCI",7,2,2011,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","PEACE OF MIND",515938,NA,"",6,8,2
"123","CCI",7,3,2011,NA,"","F",89,14.3282275744224,19.0566875917582,NA,NA,"Charter","PEACE OF MIND",515938,NA,"",6,8,2
"124","CCI",7,4,2011,9,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Charter","PEACE OF MIND",515938,NA,"",6,8,2
"125","CCI",7,5,2011,7,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","PEACE OF MIND",515938,NA,"",6,8,2
"126","CCI",7,6,2011,9,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Charter","PEACE OF MIND",515938,NA,"",6,8,2
"127","CCI",7,7,2011,NA,"I","F",100,20.9010858569024,27.7986555863006,NA,NA,"Charter","PEACE OF MIND",515938,NA,"",6,8,2
"128","CCI",7,8,2011,15,"","F",112,30.174163738861,40.1319429585631,NA,NA,"Charter","PEACE OF MIND",515938,NA,"",6,8,2
"129","CCI",8,1,2011,NA,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P1",525931,NA,"",6,9,2
"130","CCI",8,2,2011,NA,"","M",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P1",525931,NA,"",6,9,2
"131","CCI",8,3,2011,NA,"","M",94,17.1042129489918,22.7487762166551,NA,NA,"Private","P1",525931,NA,"",6,9,2
"132","CCI",8,4,2011,NA,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P1",525931,NA,"",6,9,2
"133","CCI",8,5,2011,NA,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P2",515938,NA,"",6,9,2
"134","CCI",8,6,2011,5,"","F",64,4.92257072920152,6.54706885743389,NA,NA,"Private","P2",515938,NA,"",6,9,2
"135","CCI",8,7,2011,17,"","M",87,13.3110166823064,17.703786817025,NA,NA,"Private","P2",515938,NA,"",6,9,2
"136","CCI",8,8,2011,9,"","M",86,12.8216474535934,17.0529207932853,NA,NA,"Private","P2",515938,NA,"",6,9,2
"137","CCI",8,9,2011,NA,"","M",84,11.8804731210747,15.8011494118613,NA,NA,"Private","P3",515937,NA,"",6,9,2
"138","CCI",8,10,2011,NA,"","M",83,11.4283062149386,15.1997628534186,NA,NA,"Private","P3",515937,NA,"",6,9,2
"139","CCI",8,11,2011,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P3",515937,NA,"",6,9,2
"140","CCI",8,12,2011,NA,"","M",93,16.5216570328072,21.9739709560743,NA,NA,"Private","P3",515937,NA,"",6,9,2
"141","CCI",8,13,2011,NA,"","M",85,12.344859985371,16.4187886382518,NA,NA,"Private","P3",515937,NA,"",6,9,2
"142","CCI",8,14,2011,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Private","P3",515937,NA,"",6,9,2
"143","CCI",8,15,2011,NA,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P3",515937,NA,"",6,9,2
"144","CCI",8,16,2011,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Private","P3",515937,NA,"",6,9,2
"145","CCI",8,17,2011,NA,"","F",78,9.34448480063655,12.4282592963242,NA,NA,"Private","P3",515937,NA,"",6,9,2
"146","CCI",8,18,2011,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Private","P3",515937,NA,"",6,9,2
"147","CCI",8,19,2011,NA,"","F",106,25.2440977221506,33.5749052929341,NA,NA,"Charter","CARRIE MAE",525931,NA,"",6,9,2
"148","CCI",8,20,2011,13,"","F",114,31.9551284463005,42.5006440323936,NA,NA,"Charter","CARRIE MAE",525931,NA,"",6,9,2
"149","CCI",8,21,2011,NA,"","F",105,24.4806067874466,32.5594546277194,NA,NA,"Charter","CARRIE MAE",525931,NA,"",6,9,2
"150","CCI",8,22,2011,NA,"","F",94,17.1042129489918,22.7487762166551,NA,NA,"Charter","CARRIE MAE",525931,NA,"",6,9,2
"151","CCI",8,23,2011,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","CARRIE MAE",525931,NA,"",6,9,2
"152","CCI",8,24,2011,NA,"","F",89,14.3282275744224,19.0566875917582,NA,NA,"Charter","CARRIE MAE",525931,NA,"",6,9,2
"153","CCI",8,25,2011,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","CARRIE MAE",525931,NA,"",6,9,2
"154","CCI",8,26,2011,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","CARRIE MAE",525931,NA,"",6,9,2
"155","CCI",8,27,2011,NA,"","F",99,20.2314439303907,26.9080250511842,NA,NA,"Charter","CARRIE MAE",525931,NA,"",6,9,2
"156","CCI",8,28,2011,9,"","F",106,25.2440977221506,33.5749052929341,NA,NA,"Charter","CARRIE MAE",525931,NA,"",6,9,2
"157","CCI",9,1,2011,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"158","CCI",9,2,2011,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"159","CCI",9,3,2011,NA,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"160","CCI",9,4,2011,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"161","CCI",9,5,2011,NA,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"162","CCI",9,6,2011,NA,"","F",77,8.96187328124,11.9193821057382,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"163","CCI",9,7,2011,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"164","CCI",9,8,2011,7,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"165","CCI",9,9,2011,NA,"","F",87,13.3110166823064,17.703786817025,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"166","CCI",9,10,2011,NA,"","M",77,8.96187328124,11.9193821057382,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"167","CCI",9,11,2011,NA,"","M",77,8.96187328124,11.9193821057382,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"168","CCI",9,12,2011,NA,"","M",78,9.34448480063655,12.4282592963242,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"169","CCI",9,13,2011,NA,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"170","CCI",9,14,2011,NA,"I","M",89,14.3282275744224,19.0566875917582,NA,NA,"Charter","EXCITER",525931,NA,"",6,13,1
"171","CCI",9,15,2011,9,"","M",77,8.96187328124,11.9193821057382,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"172","CCI",9,16,2011,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"173","CCI",9,17,2011,11,"","M",78,9.34448480063655,12.4282592963242,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"174","CCI",9,18,2011,17,"","M",82,10.9881791366113,14.614389387734,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"175","CCI",9,19,2011,19,"","M",87,13.3110166823064,17.703786817025,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"176","CCI",9,20,2011,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"177","CCI",9,21,2011,NA,"","F",132,51.384056477203,68.3413148204961,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"178","CCI",9,22,2011,NA,"","F",103,23.0017806330211,30.5926008852709,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"179","CCI",9,23,2011,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"180","CCI",9,24,2011,16,"","F",100,20.9010858569024,27.7986555863006,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"181","CCI",9,25,2011,NA,"","F",98,19.5767833424166,26.0373198478463,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"182","CCI",9,26,2011,NA,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","CAPTURE",525931,NA,"",6,13,1
"183","CCI",10,1,2011,8,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"184","CCI",10,2,2011,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"185","CCI",10,3,2011,13,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"186","CCI",10,4,2011,NA,"","F",89,14.3282275744224,19.0566875917582,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"187","CCI",10,5,2011,8,"","F",100,20.9010858569024,27.7986555863006,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"188","CCI",10,6,2011,NA,"","F",99,20.2314439303907,26.9080250511842,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"189","CCI",10,7,2011,7,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"190","CCI",10,8,2011,8,"","F",64,4.92257072920152,6.54706885743389,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"191","CCI",10,9,2011,NA,"","F",72,7.20984847775072,9.58917139686394,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"192","CCI",10,10,2011,6,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"193","CCI",10,11,2011,7,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"194","CCI",10,12,2011,NA,"","M",73,7.53936755018688,10.0274350960078,NA,NA,"Charter","FUN HOG",525931,NA,"",6,15,1
"195","CCI",10,13,2011,NA,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P1",515938,NA,"",6,15,1
