"","port","page","line","year","age","AgeErr","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","TOSSED","MONTH","DAY","SUB"
"43","CCI",3,14,2010,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Charter","FUN HOG",515939,NA,"",5,26,1
"44","CCI",3,15,2010,NA,"","F",89,14.3282275744224,19.0566875917582,NA,NA,"Charter","FUN HOG",515939,NA,"",5,26,1
"45","CCI",3,16,2010,11,"","F",107,26.0238944567846,34.6120428369748,NA,NA,"Charter","FUN HOG",515939,NA,"",5,26,1
"46","CCI",3,17,2010,7,"","F",78,9.34448480063655,12.4282592963242,NA,NA,"Charter","FUN HOG",515939,NA,"",5,26,1
"47","CCI",3,18,2010,11,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Charter","FUN HOG",515939,NA,"",5,26,1
"48","CCI",3,19,2010,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","FUN HOG",515939,NA,"",5,26,1
"49","CCI",3,20,2010,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Private","P1",525931,NA,"",5,26,1
"50","CCI",3,21,2010,NA,"","F",115,32.8722818526814,43.720467339103,NA,NA,"Private","P1",525931,NA,"",5,26,1
"51","CCI",3,22,2010,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Private","P1",525931,NA,"",5,26,1
"52","CCI",3,23,2010,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P1",525931,NA,"",5,26,1
"53","CCI",3,24,2010,8,"","F",89,14.3282275744224,19.0566875917582,NA,NA,"Private","P1",525931,NA,"",5,26,1
"54","CCI",3,25,2010,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Private","P1",525931,NA,"",5,26,1
"55","CCI",3,26,2010,NA,"","F",87,13.3110166823064,17.703786817025,NA,NA,"Private","P1",525931,NA,"",5,26,1
"56","CCI",3,27,2010,9,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"Private","P1",525931,NA,"",5,26,1
"57","CCI",4,1,2010,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P1",525931,NA,"",5,27,2
"58","CCI",4,2,2010,NA,"","M",71,6.89042324147201,9.16433260189999,NA,NA,"Private","P1",525931,NA,"",5,27,2
"59","CCI",4,3,2010,NA,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Private","P1",525931,NA,"",5,27,2
"60","CCI",4,4,2010,NA,"","F",67,5.71019855759206,7.59462183537565,NA,NA,"Private","P1",525931,NA,"",5,27,2
"61","CCI",5,1,2010,NA,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"Private","P1",NA,NA,"",5,31,1
"62","CCI",5,2,2010,NA,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"Private","P1",NA,NA,"",5,31,1
"63","CCI",5,3,2010,11,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P1",NA,NA,"",5,31,1
"64","CCI",5,4,2010,9,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P1",NA,NA,"",5,31,1
"65","CCI",5,5,2010,7,"","F",78,9.34448480063655,12.4282592963242,NA,NA,"Private","P1",NA,NA,"",5,31,1
"66","CCI",5,6,2010,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P1",NA,NA,"",5,31,1
"67","CCI",5,7,2010,NA,"","F",93,16.5216570328072,21.9739709560743,NA,NA,"Private","P1",NA,NA,"",5,31,1
"68","CCI",5,8,2010,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P1",NA,NA,"",5,31,1
"69","CCI",5,9,2010,7,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P1",NA,NA,"",5,31,1
"70","CCI",5,10,2010,8,"","F",72,7.20984847775072,9.58917139686394,NA,NA,"Private","P1",NA,NA,"",5,31,1
"71","CCI",5,11,2010,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Private","P1",NA,NA,"",5,31,1
"72","CCI",5,12,2010,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Private","P1",NA,NA,"",5,31,1
"73","CCI",5,13,2010,NA,"","F",63,4.67769853713618,6.22138636531405,NA,NA,"Private","P1",NA,NA,"",5,31,1
"74","CCI",5,14,2010,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Private","P1",NA,NA,"",5,31,1
"75","CCI",5,15,2010,NA,"","F",77,8.96187328124,11.9193821057382,NA,NA,"Private","P1",NA,NA,"",5,31,1
"76","CCI",5,16,2010,NA,"","F",91,15.3979519606891,20.4794318448409,NA,NA,"Private","P1",NA,NA,"",5,31,1
"77","CCI",5,17,2010,NA,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P1",NA,NA,"",5,31,1
"78","CCI",5,18,2010,NA,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"79","CCI",5,19,2010,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"80","CCI",5,20,2010,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"81","CCI",5,21,2010,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"82","CCI",5,22,2010,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"83","CCI",5,23,2010,NA,"","F",102,22.2860656615977,29.6406927344324,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"84","CCI",5,24,2010,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"85","CCI",5,25,2010,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"86","CCI",5,26,2010,NA,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"87","CCI",5,27,2010,7,"","F",94,17.1042129489918,22.7487762166551,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"88","CCI",5,28,2010,NA,"","F",100,20.9010858569024,27.7986555863006,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"89","CCI",5,29,2010,NA,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"90","CCI",5,30,2010,NA,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"91","CCI",5,31,2010,NA,"","M",87,13.3110166823064,17.703786817025,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"92","CCI",5,32,2010,NA,"","M",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"93","CCI",5,33,2010,NA,"","M",73,7.53936755018688,10.0274350960078,NA,NA,"Charter","JODI LYNN III",525931,NA,"",5,31,1
"94","CCI",6,1,2010,NA,"I","F",102,22.2860656615977,29.6406927344324,NA,NA,"Charter","SUNSHINE",525931,NA,"",6,1,2
"95","CCI",6,2,2010,NA,"","F",112,30.174163738861,40.1319429585631,NA,NA,"Charter","SUNSHINE",525931,NA,"",6,1,2
"96","CCI",6,3,2010,NA,"","F",107,26.0238944567846,34.6120428369748,NA,NA,"Charter","SUNSHINE",525931,NA,"",6,1,2
"97","CCI",6,4,2010,NA,"","F",99,20.2314439303907,26.9080250511842,NA,NA,"Charter","SUNSHINE",525931,NA,"",6,1,2
"98","CCI",6,5,2010,NA,"","F",107,26.0238944567846,34.6120428369748,NA,NA,"Charter","SUNSHINE",525931,NA,"",6,1,2
"99","CCI",6,6,2010,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Charter","SUNSHINE",525931,NA,"",6,1,2
"100","CCI",6,7,2010,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","SUNSHINE",525931,NA,"",6,1,2
"101","CCI",6,8,2010,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Charter","SUNSHINE",525931,NA,"",6,1,2
"102","CCI",6,9,2010,NA,"","F",114,31.9551284463005,42.5006440323936,NA,NA,"Charter","SUNSHINE",525931,NA,"",6,1,2
"103","CCI",6,10,2010,13,"","F",127,45.3411890544574,60.304240029805,NA,NA,"Charter","SUNSHINE",525931,NA,"",6,1,2
"104","CCI",6,11,2010,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"105","CCI",6,12,2010,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"106","CCI",6,13,2010,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"107","CCI",6,14,2010,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"108","CCI",6,15,2010,NA,"","F",87,13.3110166823064,17.703786817025,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"109","CCI",6,16,2010,NA,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"110","CCI",6,17,2010,NA,"","F",89,14.3282275744224,19.0566875917582,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"111","CCI",6,18,2010,10,"","F",108,26.8201879531908,35.6711212410232,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"112","CCI",6,19,2010,NA,"","F",126,44.1946211578998,58.7792931308291,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"113","CCI",6,20,2010,11,"","F",116,33.8074749051989,44.9642835576298,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"114","CCI",6,21,2010,NA,"","F",112,30.174163738861,40.1319429585631,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"115","CCI",6,22,2010,11,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","CATCHER II",525931,NA,"",6,1,2
"116","CCI",7,1,2010,NA,"","F",98,19.5767833424166,26.0373198478463,NA,NA,"Private","P1",515937,NA,"",6,5,2
"117","CCI",7,2,2010,NA,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P1",515937,NA,"",6,5,2
"118","CCI",7,3,2010,5,"","F",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P1",515937,NA,"",6,5,2
"119","CCI",7,4,2010,6,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Private","P1",515937,NA,"",6,5,2
"120","CCI",7,5,2010,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P1",515937,NA,"",6,5,2
"121","CCI",7,6,2010,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Private","P1",515937,NA,"",6,5,2
"122","CCI",7,7,2010,NA,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Private","P1",515937,NA,"",6,5,2
"123","CCI",7,8,2010,NA,"","F",113,31.0558203756211,41.3045552026575,NA,NA,"Private","P1",515937,NA,"",6,5,2
"124","CCI",7,9,2010,7,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P1",515937,NA,"",6,5,2
"125","CCI",7,10,2010,7,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Private","P1",515937,NA,"",6,5,2
"126","CCI",7,11,2010,7,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Private","P1",515937,NA,"",6,5,2
"127","CCI",7,12,2010,6,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P1",515937,NA,"",6,5,2
"128","CCI",8,1,2010,8,"","F",91,15.3979519606891,20.4794318448409,NA,NA,"Private","P1",525931,NA,"",6,7,1
"129","CCI",8,2,2010,NA,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Private","P1",525931,NA,"",6,7,1
"130","CCI",8,3,2010,NA,"","F",94,17.1042129489918,22.7487762166551,NA,NA,"Private","P1",525931,NA,"",6,7,1
"131","CCI",8,4,2010,NA,"","F",97,18.9369166767327,25.1862907107824,NA,NA,"Private","P1",525931,NA,"",6,7,1
"132","CCI",8,5,2010,NA,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Private","P2",525931,NA,"",6,7,1
"133","CCI",8,6,2010,7,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Private","P2",525931,NA,"",6,7,1
"134","CCI",8,7,2010,8,"","F",87,13.3110166823064,17.703786817025,NA,NA,"Private","P2",525931,NA,"",6,7,1
"135","CCI",8,8,2010,9,"","F",93,16.5216570328072,21.9739709560743,NA,NA,"Private","P2",525931,NA,"",6,7,1
"136","CCI",8,9,2010,7,"","F",91,15.3979519606891,20.4794318448409,NA,NA,"Private","P2",525931,NA,"",6,7,1
"137","CCI",8,10,2010,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Private","P2",525931,NA,"",6,7,1
"138","CCI",8,11,2010,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P3",525931,NA,"",6,7,1
"139","CCI",8,12,2010,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P3",525931,NA,"",6,7,1
"140","CCI",8,13,2010,NA,"","F",78,9.34448480063655,12.4282592963242,NA,NA,"Private","P3",525931,NA,"",6,7,1
"141","CCI",8,14,2010,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Private","P4",525931,NA,"",6,7,1
"142","CCI",8,15,2010,NA,"","F",77,8.96187328124,11.9193821057382,NA,NA,"Private","P4",525931,NA,"",6,7,1
"143","CCI",8,16,2010,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Private","P4",525931,NA,"",6,7,1
"144","CCI",8,17,2010,NA,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P4",525931,NA,"",6,7,1
"145","CCI",8,18,2010,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Private","P4",525931,NA,"",6,7,1
"146","CCI",8,19,2010,NA,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P4",525931,NA,"",6,7,1
"147","CCI",8,20,2010,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Private","P4",525931,NA,"",6,7,1
"148","CCI",8,21,2010,9,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P4",525931,NA,"",6,7,1
"149","CCI",8,22,2010,NA,"","M",87,13.3110166823064,17.703786817025,NA,NA,"Private","P4",525931,NA,"",6,7,1
"150","CCI",8,23,2010,NA,"","M",86,12.8216474535934,17.0529207932853,NA,NA,"Private","P4",525931,NA,"",6,7,1
"151","CCI",8,24,2010,NA,"","M",89,14.3282275744224,19.0566875917582,NA,NA,"Private","P4",525931,NA,"",6,7,1
"152","CCI",8,25,2010,NA,"","M",91,15.3979519606891,20.4794318448409,NA,NA,"Private","P4",525931,NA,"",6,7,1
"153","CCI",8,26,2010,NA,"","M",87,13.3110166823064,17.703786817025,NA,NA,"Private","P4",525931,NA,"",6,7,1
"154","CCI",8,27,2010,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P4",525931,NA,"",6,7,1
"155","CCI",8,28,2010,NA,"","M",82,10.9881791366113,14.614389387734,NA,NA,"Private","P4",525931,NA,"",6,7,1
"156","CCI",8,29,2010,11,"","M",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P4",525931,NA,"",6,7,1
"157","CCI",9,1,2010,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"158","CCI",9,2,2010,NA,"","F",97,18.9369166767327,25.1862907107824,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"159","CCI",9,3,2010,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"160","CCI",9,4,2010,NA,"","F",77,8.96187328124,11.9193821057382,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"161","CCI",9,5,2010,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"162","CCI",9,6,2010,NA,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"163","CCI",9,7,2010,NA,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"164","CCI",9,8,2010,10,"","F",87,13.3110166823064,17.703786817025,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"165","CCI",9,9,2010,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"166","CCI",9,10,2010,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"167","CCI",9,11,2010,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"168","CCI",9,12,2010,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"169","CCI",9,13,2010,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"170","CCI",9,14,2010,12,"","M",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","REEL QUICK",525931,NA,"",6,9,2
"171","CCI",9,15,2010,10,"","F",111,29.3099650456363,38.9825499559431,NA,NA,"Private","P1",525931,NA,"",6,9,2
"172","CCI",9,16,2010,NA,"","F",71,6.89042324147201,9.16433260189999,NA,NA,"Private","P1",525931,NA,"",6,9,2
"173","CCI",9,17,2010,8,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Private","P1",525931,NA,"",6,9,2
"174","CCI",9,18,2010,7,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Private","P1",525931,NA,"",6,9,2
"175","CCI",10,1,2010,7,"","F",92,15.9529649068762,21.2176046767513,NA,NA,"Charter","LUCKY T",525931,NA,"",6,10,2
"176","CCI",10,2,2010,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Charter","LUCKY T",525931,NA,"",6,10,2
"177","CCI",10,3,2010,NA,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","LUCKY T",525931,NA,"",6,10,2
"178","CCI",10,4,2010,NA,"","F",97,18.9369166767327,25.1862907107824,NA,NA,"Charter","LUCKY T",525931,NA,"",6,10,2
"179","CCI",10,5,2010,NA,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","LUCKY T",525931,NA,"",6,10,2
"180","CCI",10,6,2010,11,"","F",88,13.8131493343522,18.3716283228886,NA,NA,"Charter","LUCKY T",525931,NA,"",6,10,2
"181","CCI",10,7,2010,NA,"","M",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","LUCKY T",525931,NA,"",6,10,2
"182","CCI",10,8,2010,NA,"","M",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","LUCKY T",525931,NA,"",6,10,2
"183","CCI",11,1,2010,9,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Charter","ARCTIC EXPLORER",525931,NA,"",6,14,1
"184","CCI",11,2,2010,NA,"","F",70,6.58091829516383,8.7526878929321,NA,NA,"Charter","ARCTIC EXPLORER",525931,NA,"",6,14,1
"185","CCI",11,3,2010,8,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","ARCTIC EXPLORER",525931,NA,"",6,14,1
"186","CCI",11,4,2010,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Charter","ARCTIC EXPLORER",525931,NA,"",6,14,1
"187","CCI",11,5,2010,9,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"188","CCI",11,6,2010,NA,"","F",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"189","CCI",11,7,2010,8,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"190","CCI",11,8,2010,9,"","F",82,10.9881791366113,14.614389387734,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"191","CCI",11,9,2010,7,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"192","CCI",11,10,2010,7,"","F",72,7.20984847775072,9.58917139686394,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"193","CCI",11,11,2010,10,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"194","CCI",11,12,2010,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"195","CCI",11,13,2010,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"196","CCI",11,14,2010,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"197","CCI",11,15,2010,11,"","F",94,17.1042129489918,22.7487762166551,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"198","CCI",11,16,2010,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Charter","O'DEA",525931,NA,"",6,14,1
"199","CCI",12,1,2010,8,"","F",93,16.5216570328072,21.9739709560743,NA,NA,"Charter","AUTUMN SEA",525931,NA,"",6,16,1
