"PORT","SUB","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","YEAR","MONTH","DAY","COMMENTS"
"Homer",,130,2014-07-14,6,4,"F",111,,"13",,,,"C","STORM PETREL",515832,2014,7,14,
"Homer",,130,2014-07-15,7,1,"",102,,"9",,,,"C","FRINGE BENEFIT",515933,2014,7,15,
"Homer",,130,2014-07-15,7,2,"",116,17,"12",,,,"C","FRINGE BENEFIT",515933,2014,7,15,
"Homer",,130,2014-07-15,7,3,"",104,,"11",,,,"C","FRINGE BENEFIT",515933,2014,7,15,
"Homer",,130,2014-07-15,7,4,"",117,,"15","15",,,"C","FRINGE BENEFIT",515933,2014,7,15,
"Homer",,130,2014-07-15,7,5,"F",90,,"9",,,,"C","STORM PETREL",515933,2014,7,15,
"Homer",,130,2014-07-19,8,1,"",112,,"15",,,,"C","FRINGE BENEFIT",515831,2014,7,19,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-07-19,8,2,"",96,,"8",,,,"C","FRINGE BENEFIT",515831,2014,7,19,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-07-19,8,3,"",107,,"13",,,,"C","FRINGE BENEFIT",515831,2014,7,19,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-07-19,8,4,"F",124,,"21",,,,"C","FRINGE BENEFIT",515831,2014,7,19,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-07-19,8,5,"",97,,"12",,,,"C","FRINGE BENEFIT",515831,2014,7,19,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-07-19,8,6,"",113,,"15",,,,"C","FRINGE BENEFIT",515831,2014,7,19,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-07-19,8,7,"",108,,,,,,"C","FRINGE BENEFIT",515831,2014,7,19,"FIN RAYS MISSING; COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-07-23,9,1,"",96,,"17",,,,"C","FRINGE BENEFIT",525836,2014,7,23,
"Homer",,130,2014-07-23,9,2,"F",91,8.5,"9",,,,"C","GRAND ALEUTIAN",515906,2014,7,23,
"Homer",,130,2014-07-23,9,3,"F",90,7,"8",,,,"C","GRAND ALEUTIAN",515906,2014,7,23,
"Homer",,130,2014-07-24,10,1,"F",99,,"8",,,,"C","MISTY",515905,2014,7,24,"NEED STAT"
"Homer",,130,2014-07-24,10,2,"F",100,,"9","9",,,"C","MISTY",515905,2014,7,24,"NEED STAT"
"Homer",,130,2014-07-24,10,3,"F",93,,"9",,,,"C","MISTY",515905,2014,7,24,"NEED STAT"
"Homer",,130,2014-07-24,10,4,"F",86,,"8","8",,,"C","MISTY",515905,2014,7,24,"NEED STAT; LENGTH CORRECT"
"Homer",,130,2014-07-24,10,5,"M",101,,"12",,,,"C","BEAR FORCE I",505903,2014,7,24,"STAT CORRECT"
"Homer",,130,2014-07-24,10,6,"",96,,"11","11",,,"C","BEAR FORCE I",505903,2014,7,24,"STAT CORRECT"
"Homer",,130,2014-07-24,10,7,"F",123,,"18",,,,"C","BEAR FORCE I",505903,2014,7,24,"STAT CORRECT"
"Homer",,130,2014-07-24,10,8,"F",101,,"11",,,,"C","BEAR FORCE I",505903,2014,7,24,"STAT CORRECT"
"Homer",,130,2014-07-26,11,1,"F",120,23.5,"17",,,,"P","P3",525832,2014,7,26,
"Homer",,130,2014-07-27,12,1,"F",98,,"9",,,,"P","P1",515905,2014,7,27,
"Homer",,130,2014-07-27,12,2,"F",127,,"17","17",,,"P","P1",515905,2014,7,27,
"Homer",,130,2014-07-28,13,1,"F",91,8.5,"9",,,,"C","DIAMOND CAPE",515905,2014,7,28,
"Homer",,130,2014-07-28,13,2,"",101,11,"9","9",,,"C","STORM PETREL",515832,2014,7,28,
"Homer",,130,2014-07-28,13,3,"",119,16.5,"14",,,,"C","STORM PETREL",515832,2014,7,28,
"Homer",,130,2014-08-02,14,1,"M",95,,"11",,,,"C","OUTER COAST",525901,2014,8,2,
"Homer",,130,2014-08-04,15,1,"M",87,,"11",,,,"C","OUTER COAST",515905,2014,8,4,"LENGTH CORRECT"
"Homer",,130,2014-08-04,15,2,"F",93,8.5,"9",,,,"C","OUTER COAST",515905,2014,8,4,
"Homer",,130,2014-08-14,16,1,"F",91,,"8",,,,"C","FRINGE BENEFIT",515905,2014,8,14,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-08-14,16,2,"F",99,,"10",,,,"C","FRINGE BENEFIT",515905,2014,8,14,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-08-19,17,1,"",91,6.5,,,,,"P","P8",515904,2014,8,19,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-08-19,17,2,"M",87,,"11",,,,"C","BEAR FORCE I",515832,2014,8,19,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-08-19,17,3,"M",90,,"14",,,,"C","STORM PETREL",525836,2014,8,19,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-08-19,17,4,"M",89,,"14",,,,"C","STORM PETREL",525836,2014,8,19,"COLLECTED ON INTERVIEW DAY"
"Homer",,130,2014-08-20,18,1,"F",96,,"9","9",,,"C","OUTER COAST",515905,2014,8,20,
"Homer",,130,2014-08-20,18,2,"",113,,"I",,,,"C","OUTER COAST",515905,2014,8,20,
"Homer",,130,2014-08-20,18,3,"",106,,"I","I",,,"C","OUTER COAST",515905,2014,8,20,
"Homer",,130,2014-08-20,18,4,"",102,,"9",,,,"C","STORM PETREL",525836,2014,8,20,"NONEX STAT CORRECT ON ENV, FIXED TO MATCH LOGBK"
"Homer",,130,2014-08-20,18,5,"M",124,,"22",,,,"C","STORM PETREL",525836,2014,8,20,"NONEX STAT CORRECT ON ENV, FIXED TO MATCH LOGBK"
"Homer",,130,2014-08-20,18,6,"F",91,,"11",,,,"C","STORM PETREL",525836,2014,8,20,"NONEX STAT CORRECT ON ENV, FIXED TO MATCH LOGBK"
"Homer",,130,2014-08-20,18,7,"",118,,"16",,,,"C","STORM PETREL",525836,2014,8,20,"NONEX STAT CORRECT ON ENV, FIXED TO MATCH LOGBK"
"Homer",,130,2014-08-25,19,1,"F",93,,"10",,,,"C","BEAR FORCE I",515832,2014,8,25,
"Homer",,130,2014-08-25,19,2,"M",98,,"19",,,,"C","CASINO",525834,2014,8,25,
"Homer",,130,2014-08-25,19,3,"M",87,,"11",,,,"C","CASINO",525834,2014,8,25,"LENGTH CORRECT"
"Homer",,130,2014-08-25,19,4,"M",93,,"14",,,,"C","CASINO",525834,2014,8,25,
"Homer",,130,2014-08-25,19,5,"M",91,,"14",,,,"C","CASINO",525834,2014,8,25,
"Homer",,130,2014-08-25,19,6,"M",91,,"16",,,,"C","CASINO",525834,2014,8,25,
"Homer",,130,2014-08-25,19,7,"M",84,,"10","10",,,"C","CASINO",525834,2014,8,25,"LENGTH CORRECT"
"Homer",,130,2014-08-25,19,8,"M",84,,"11",,,,"C","CASINO",525834,2014,8,25,"LENGTH CORRECT"
"Homer",,130,2014-08-25,19,9,"F",112,,"15",,,,"C","CASINO",525834,2014,8,25,
"Homer",,130,2014-08-25,19,10,"",119,,"19",,,,"C","CASINO",525834,2014,8,25,
"Homer",,130,2014-08-25,19,11,"F",116,,"14",,,,"C","CASINO",525834,2014,8,25,
"Homer",,130,2014-08-25,19,12,"F",109,,"13","13",,,"C","CASINO",525834,2014,8,25,
"Homer",,130,2014-08-25,19,13,"",110,,"17",,,,"C","CASINO",525834,2014,8,25,
"Kodiak",,130,2014-07-05,1,1,"",82,5.1,"10","10",,,"C","MOONSHADOW",525733,2014,7,5,
"Kodiak",,130,2014-07-09,2,1,"",117,,"16",,,,"C","U-RASCAL",525733,2014,7,9,
"Kodiak",,130,2014-07-09,2,2,"",79,,"9",,,,"C","U-RASCAL",525733,2014,7,9,
"Kodiak",,130,2014-07-13,3,1,"",84,6.5,"11","11",,,"C","REEL FUN",525701,2014,7,13,
"Kodiak",,130,2014-07-13,3,2,"",88,6.7,"10",,,,"C","REEL FUN",525701,2014,7,13,
"Kodiak",,130,2014-07-13,3,3,"",132,24,"25",,,,"C","C-DEVIL",525806,2014,7,13,
"Kodiak",,130,2014-07-13,3,4,"",105,10.1,"9",,,,"C","C-DEVIL",525806,2014,7,13,
"Kodiak",,130,2014-07-13,3,5,"",93,8.3,"8",,,,"C","C-DEVIL",525806,2014,7,13,
"Kodiak",,130,2014-07-14,4,1,"",122,24,"14","15",,,"C","SHEARWATER",525701,2014,7,14,
"Kodiak",,130,2014-07-14,4,2,"",,6.5,"7",,,,"C","SHEARWATER",525701,2014,7,14,
"Kodiak",,130,2014-07-14,4,3,"",80,4.5,"8",,,,"C","SHEARWATER",525701,2014,7,14,
"Kodiak",,130,2014-07-14,4,4,"",106,11.3,"9",,,,"C","SHEARWATER",525701,2014,7,14,
"Kodiak",,130,2014-07-15,5,1,"",107,12.5,"11",,,,"P","P2",525806,2014,7,15,
"Kodiak",,130,2014-07-15,5,2,"",92,7.5,"9",,,,"C","MOONSHADOW",525701,2014,7,15,
"Kodiak",,130,2014-07-15,5,3,"",80,4.5,"9",,,,"C","MOONSHADOW",525701,2014,7,15,
"Kodiak",,130,2014-07-15,5,4,"",115,17,"13","13",,,"C","SHEARWATER",525731,2014,7,15,
"Kodiak",,130,2014-07-15,5,5,"",107,12.5,"11","11",,,"C","SHEARWATER",525731,2014,7,15,
"Kodiak",,130,2014-07-15,5,6,"",94,8,"9",,,,"C","SHEARWATER",525731,2014,7,15,
"Kodiak",,130,2014-07-15,5,7,"",93,8.5,"10",,,,"C","SHEARWATER",525731,2014,7,15,
"Kodiak",,130,2014-07-15,5,8,"",121,19.5,"18",,,,"C","SHEARWATER",525731,2014,7,15,
"Kodiak",,130,2014-07-15,5,9,"",111,16,"11",,,,"C","SHEARWATER",525731,2014,7,15,
"Kodiak",,130,2014-07-19,6,1,"",95,,"25",,,,"P","P2",525733,2014,7,19,
"Kodiak",,130,2014-07-19,6,2,"",84,,"10","10",,,"P","P2",525733,2014,7,19,
"Kodiak",,130,2014-07-23,7,1,"F",108,,"14",,,,"P","P3",525733,2014,7,23,
"Kodiak",,130,2014-08-01,8,1,"",73,4.5,"8",,,,"C","TROPHY 2",525732,2014,8,1,
"Kodiak",,130,2014-08-01,8,2,"",93,8,"8",,,,"C","TROPHY 2",525732,2014,8,1,
"Kodiak",,130,2014-08-01,8,3,"",80,5.5,"9",,,,"C","TROPHY 2",525732,2014,8,1,
"Kodiak",,130,2014-08-01,8,4,"",81,6.5,"10",,,,"C","TROPHY 2",525732,2014,8,1,
"Kodiak",,130,2014-08-01,8,5,"",81,6,"9",,,,"C","TROPHY 2",525732,2014,8,1,
"Kodiak",,130,2014-08-01,8,6,"",78,5,"9",,,,"C","TROPHY 2",525732,2014,8,1,
"Kodiak",,130,2014-08-01,8,7,"",125,18.5,"20",,,,"C","TROPHY 2",525732,2014,8,1,
"Kodiak",,130,2014-08-01,8,8,"",88,7.5,"11","11",,,"C","TROPHY 2",525732,2014,8,1,
"Kodiak",,130,2014-08-01,8,9,"",82,5.5,"9",,,,"C","TROPHY 2",525732,2014,8,1,
"Kodiak",,130,2014-08-15,9,1,"M",96,9.5,"15",,,,"P","P1",525733,2014,8,15,
"Kodiak",,130,2014-08-15,9,2,"M",87,6.5,"8",,,,"P","P1",525733,2014,8,15,
"Kodiak",,130,2014-08-18,10,1,"F",100,,"11",,,,"P","P4",525733,2014,8,18,
"Kodiak",,130,2014-08-19,11,1,"",84,7.5,"9",,,,"C","SHEARWATER",525731,2014,8,19,
"Kodiak",,130,2014-08-19,11,2,"",94,8.5,"9",,,,"C","SHEARWATER",525731,2014,8,19,
"Kodiak",,130,2014-08-19,11,3,"",97,11,"14","14",,,"C","SHEARWATER",525731,2014,8,19,
"Kodiak",,130,2014-08-19,11,4,"",98,12,"16","17",,,"C","SHEARWATER",525731,2014,8,19,
"Kodiak",,130,2014-08-19,11,5,"",78,6,"9",,,,"C","RUNNAMUCK V",525731,2014,8,19,
"Kodiak",,130,2014-08-23,12,1,"F",99,,"11",,,,"P","P1",525733,2014,8,23,
"Kodiak",,130,2014-08-23,12,2,"M",95,,"16",,,,"P","P1",525733,2014,8,23,
"Seward",,130,2014-07-04,1,1,"M",90,,"14",,,,"C","GLACIER BREEZE",495932,2014,7,4,
"Seward",,130,2014-07-04,1,2,"M",90,,"12",,,,"C","GLACIER BREEZE",495932,2014,7,4,
"Seward",,130,2014-07-04,1,3,"F",91,,"11",,,,"C","GLACIER BREEZE",495932,2014,7,4,
"Seward",,130,2014-07-04,1,4,"M",92,,"15",,,,"C","CRACKERJACK",475934,2014,7,4,
"Seward",,130,2014-07-04,1,5,"F",98,,"10","10",,,"C","CRACKERJACK",475934,2014,7,4,
"Seward",,130,2014-07-04,1,6,"F",112,,"17","17",,,"C","INTERCEPTOR",475934,2014,7,4,
"Seward",,130,2014-07-04,1,7,"M",93,,"15",,,,"C","PROVIDER",485932,2014,7,4,
"Seward",,130,2014-07-04,1,8,"F",110,,"13","13",,,"P","P5",475931,2014,7,4,
"Seward",,130,2014-07-04,1,9,"M",89,,"14",,,,"P","P5",475931,2014,7,4,
"Seward",,130,2014-07-07,2,1,"F",112,16.5,"18",,,,"C","NOBLE EAGLE",486001,2014,7,7,
"Seward",,130,2014-07-09,3,1,"F",92,,"10","9",,,"P","P1",475934,2014,7,9,
"Seward",,130,2014-07-09,3,2,"F",102,,"10",,,,"P","P1",475934,2014,7,9,
"Seward",,130,2014-07-09,3,3,"F",104,,"13",,,,"P","P1",475934,2014,7,9,
"Seward",,130,2014-07-09,3,4,"F",123,,"24",,,,"P","P1",475934,2014,7,9,
"Seward",,130,2014-07-09,3,5,"F",98,,"12",,,,"C","MISSTRESS",495932,2014,7,9,"FIN RAYS 4-7 TAKEN. 8 AND ON WERE FILLETED OFF"
"Seward",,130,2014-07-09,3,6,"F",92,,"10","10",,,"C","MISSTRESS",495932,2014,7,9,
"Seward",,130,2014-07-09,3,7,"F",107,,"15",,,,"C","MISSTRESS",495932,2014,7,9,
"Seward",,130,2014-07-09,3,8,"F",118,,"16",,,,"C","MISSTRESS",495932,2014,7,9,
"Seward",,130,2014-07-09,3,9,"F",103,,"12",,,,"C","MISSTRESS",495932,2014,7,9,
"Seward",,130,2014-07-09,3,10,"F",112,,"13",,,,"C","MISSTRESS",495932,2014,7,9,
"Seward",,130,2014-07-09,3,11,"F",112,,"15",,,,"C","FOUR ACES",475934,2014,7,9,
"Seward",,130,2014-07-09,3,12,"F",115,,"18","18",,,"C","FOUR ACES",475934,2014,7,9,
"Seward",,130,2014-07-09,3,13,"F",91,,"12",,,,"C","FOUR ACES",475934,2014,7,9,
"Seward",,130,2014-07-09,3,14,"F",90,,"11",,,,"C","FOUR ACES",475934,2014,7,9,
"Seward",,130,2014-07-09,3,15,"F",93,,"9","9",,,"C","FOUR ACES",475934,2014,7,9,
"Seward",,130,2014-07-09,3,16,"F",118,,"17",,,,"C","FOUR ACES",475934,2014,7,9,
"Seward",,130,2014-07-09,3,17,"F",101,,"10","10",,,"C","FOUR ACES",475934,2014,7,9,
"Seward",,130,2014-07-09,3,18,"F",97,,"9",,,,"C","FOUR ACES",475934,2014,7,9,
"Seward",,130,2014-07-13,4,1,"F",98,10.5,"10","11",,,"P","P3",485935,2014,7,13,
"Seward",,130,2014-07-13,4,2,"F",126,20,"17",,,,"P","P3",485935,2014,7,13,
"Seward",,130,2014-07-13,4,3,"F",94,7.5,"9",,,,"P","P3",485935,2014,7,13,
"Seward",,130,2014-07-13,4,4,"F",90,6.5,"8","8",,,"P","P5",495932,2014,7,13,
"Seward",,130,2014-07-13,4,5,"F",98,9,"10",,,,"P","P5",495932,2014,7,13,
"Seward",,130,2014-07-13,4,6,"F",94,8,"9",,,,"P","P6",495932,2014,7,13,
"Seward",,130,2014-07-13,4,7,"M",96,10.5,"17",,,,"P","P7",495932,2014,7,13,
"Seward",,130,2014-07-14,5,1,"F",96,,"12",,,,"C","CRACKERJACK",475934,2014,7,14,
"Seward",,130,2014-07-14,5,2,"F",120,,"17",,,,"C","CRACKERJACK",475934,2014,7,14,
"Seward",,130,2014-07-14,5,3,"F",112,,"16",,,,"C","CRACKERJACK",475934,2014,7,14,
"Seward",,130,2014-07-14,5,4,"F",98,,"10",,,,"C","CRACKERJACK",475934,2014,7,14,
"Seward",,130,2014-07-14,5,5,"F",119,,"18",,,,"C","GUSTO",495932,2014,7,14,
"Seward",,130,2014-07-14,5,6,"F",98,,"7",,,,"C","CRACKERJACK",475934,2014,7,14,
"Seward",,130,2014-07-15,6,1,"F",131,,"18",,,,"C","SNOWBIRD",485931,2014,7,15,
"Seward",,130,2014-07-15,6,2,"F",110,,"14","14",,,"C","JACKPOT",485931,2014,7,15,
"Seward",,130,2014-07-15,6,3,"F",97,,"11",,,,"C","JACKPOT",485931,2014,7,15,
"Seward",,130,2014-07-15,6,4,"F",95,,"10","10",,,"C","ARCTIC WARRIOR",485931,2014,7,15,
"Seward",,130,2014-07-20,7,1,"M",94,,"15","15",,,"C","OFFSHORE HUNTER",495938,2014,7,20,
"Seward",,130,2014-07-20,7,2,"F",105,,"17",,,,"C","HUNTRESS",495932,2014,7,20,
"Seward",,130,2014-07-20,7,3,"F",110,,"15",,,,"C","ROGUE",475933,2014,7,20,
"Seward",,130,2014-07-20,7,4,"F",124,,"19","18",,,"C","ROGUE",475933,2014,7,20,
"Seward",,130,2014-07-20,7,5,"F",118,,"17","17",,,"C","ROGUE",475933,2014,7,20,
"Seward",,130,2014-07-20,7,6,"F",102,,"13","15",,,"C","ROGUE",475933,2014,7,20,
"Seward",,130,2014-07-20,7,7,"M",95,,"17",,,,"C","ROGUE",475933,2014,7,20,
"Seward",,130,2014-07-20,7,8,"M",99,,"17",,,,"C","ROGUE",475933,2014,7,20,
"Seward",,130,2014-07-24,8,1,"M",89,,"13","13",,,"P","P2",485935,2014,7,24,
"Seward",,130,2014-07-24,8,2,"M",90,,"12",,,,"P","P2",485935,2014,7,24,
"Seward",,130,2014-07-24,8,3,"F",95,,"10",,,,"P","P3",495932,2014,7,24,
"Seward",,130,2014-07-24,8,4,"F",96,,"10","12",,,"P","P3",495932,2014,7,24,
"Seward",,130,2014-07-24,8,5,"F",98,,"9",,,,"P","P3",495932,2014,7,24,
"Seward",,130,2014-07-24,8,6,"F",114,,"13",,,,"P","P3",495932,2014,7,24,
"Seward",,130,2014-07-24,8,7,"M",97,,"17",,,,"P","P3",495932,2014,7,24,
"Seward",,130,2014-07-24,8,8,"F",132,,"21",,,,"C","GUSTO",495932,2014,7,24,
"Seward",,130,2014-07-24,8,9,"M",103,,"21",,,,"C","GUSTO",495932,2014,7,24,
"Seward",,130,2014-07-24,8,10,"M",94,,"18",,,,"C","CRACKERJACK",475932,2014,7,24,
"Seward",,130,2014-07-24,8,11,"M",99,,"16",,,,"C","ALASKAN SUMMER",495932,2014,7,24,
"Seward",,130,2014-07-24,8,12,"F",111,,"15","15",,,"C","CRACKERJACK VOYAGER",475931,2014,7,24,
"Seward",,130,2014-07-24,8,13,"F",107,,"14",,,,"C","CRACKERJACK VOYAGER",475931,2014,7,24,
"Seward",,130,2014-07-24,8,14,"F",127,,"21",,,,"C","CRACKERJACK VOYAGER",475931,2014,7,24,
"Seward",,130,2014-07-24,8,15,"M",99,,"18",,,,"C","CRACKERJACK VOYAGER",475931,2014,7,24,
"Seward",,130,2014-07-24,8,16,"F",105,,"17",,,,"C","RELENTLESS",485932,2014,7,24,
"Seward",,130,2014-07-24,8,17,"F",127,,"18",,,,"C","RELENTLESS",485932,2014,7,24,
"Seward",,130,2014-07-24,8,18,"F",92,,"9",,,,"C","RELENTLESS",485932,2014,7,24,
"Seward",,130,2014-07-24,8,19,"M",94,,"18",,,,"C","RELENTLESS",485932,2014,7,24,
"Seward",,130,2014-07-26,9,1,"F",110,,"12",,,,"C","GLACIER BREEZE",495934,2014,7,26,
"Seward",,130,2014-07-26,9,2,"F",95,,"10","9",,,"C","WAY TO GO II",495932,2014,7,26,
"Seward",,130,2014-07-26,9,3,"F",93,,"11",,,,"C","WAY TO GO II",495932,2014,7,26,
"Seward",,130,2014-07-26,9,4,"F",95,,"10",,,,"C","WAY TO GO II",495932,2014,7,26,
"Seward",,130,2014-07-26,9,5,"F",91,,"9",,,,"C","WAY TO GO II",495932,2014,7,26,
"Seward",,130,2014-07-26,9,6,"F",112,15.5,"15",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,7,"F",93,6.5,"11",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,8,"F",114,15,"16",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,9,"F",107,12,"14",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,10,"F",106,11.5,"13","13",,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,11,"F",120,19.5,"18",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,12,"F",103,11.5,"14",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,13,"F",103,12,"11",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,14,"F",113,16,"16",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,15,"F",110,14,"13",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,16,"F",113,15,"13",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,17,"F",108,14,"14",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,18,"F",108,13,"15",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,19,"F",105,12,"11",,,,"C","PURSUIT",475931,2014,7,26,
"Seward",,130,2014-07-26,9,20,"F",102,10,"11",,,,"C","PURSUIT",475931,2014,7,26,
