"PORT","SUB","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","YEAR","MONTH","DAY","COMMENTS"
"Homer",,130,2009-07-12,5,13,"F",129,,16,,1,,"C","WOLVERINE",525902,2009,7,12,
"Homer",,130,2009-07-12,5,14,"F",129,,22,,2,,"C","WOLVERINE",525902,2009,7,12,
"Homer",,130,2009-07-12,5,15,"F",123,,19,,2,,"C","WOLVERINE",525902,2009,7,12,
"Homer",,130,2009-07-12,5,16,"F",131,,21,,1,,"C","WOLVERINE",525902,2009,7,12,
"Homer",,130,2009-07-12,5,17,"F",131,,20,,1,,"C","WOLVERINE",525902,2009,7,12,
"Homer",,130,2009-07-12,5,18,"F",133,,22,,1,,"C","SEA HAWK",515905,2009,7,12,
"Homer",,130,2009-07-13,6,1,"M",98,,15,,1,,"P","P1",,2009,7,13,"found in bin"
"Homer",,130,2009-07-13,6,2,"M",113,,12,13,2,,"C","OPTIMIST",515901,2009,7,13,"1 oto"
"Homer",,130,2009-07-13,6,3,"M",94,,11,,2,,"C","OPTIMIST",515901,2009,7,13,
"Homer",,130,2009-07-13,6,4,"M",95,,12,12,2,,"C","OPTIMIST",515901,2009,7,13,
"Homer",,130,2009-07-13,6,5,"F",116,,13,,2,,"C","OPTIMIST",515901,2009,7,13,
"Homer",,130,2009-07-13,6,6,"F",113,,12,12,2,,"C","OPTIMIST",515901,2009,7,13,
"Homer",,130,2009-07-13,6,7,"F",122,,14,,2,,"C","OPTIMIST",515901,2009,7,13,
"Homer",,130,2009-07-13,6,8,"F",134,,23,,2,,"C","OPTIMIST",515901,2009,7,13,
"Homer",,130,2009-07-13,6,9,"F",131,,,,,,"C","OPTIMIST",515901,2009,7,13,"ILLEGIBLE, HUGE HOLES, CAN'T AGE"
"Homer",,130,2009-07-13,6,10,"F",133,,20,,2,,"C","OPTIMIST",515901,2009,7,13,
"Homer",,130,2009-07-13,6,11,"F",110,,12,,2,,"C","OPTIMIST",515901,2009,7,13,"1 oto"
"Homer",,130,2009-07-19,7,1,"",127,,23,,2,,"P","P2",,2009,7,19,"found in bin - 1 oto"
"Homer",,130,2009-07-19,7,2,"",106,,10,,2,,"P","P2",,2009,7,19,"found in bin"
"Homer",,130,2009-07-20,8,1,"M",98,10,12,13,2,,"C","ARCTIC ADDICTION",515903,2009,7,20,"broken oto pieces"
"Homer",,130,2009-07-20,8,2,"M",96,10,11,,2,,"C","ARCTIC ADDICTION",515903,2009,7,20,
"Homer",,130,2009-07-20,8,3,"M",97,9.5,12,,2,,"C","ARCTIC ADDICTION",515903,2009,7,20,
"Homer",,130,2009-07-20,8,4,"F",101,10.5,11,,2,,"C","ARCTIC ADDICTION",515903,2009,7,20,
"Homer",,130,2009-07-20,8,5,"F",120,,22,,1,,"C","ARCTIC ADDICTION",515903,2009,7,20,
"Homer",,130,2009-07-20,8,6,"F",117,,12,,2,,"C","ARCTIC ADDICTION",515903,2009,7,20,"1oto - weight of fish = 39 lbs"
"Homer",,130,2009-07-20,8,7,"F",96,8.5,8,,2,,"C","ARCTIC ADDICTION",515903,2009,7,20,
"Homer",,130,2009-07-30,9,1,"M",93,,14,14,1,,"C","LAST LAUGH",515905,2009,7,30,"no otos"
"Homer",,130,2009-07-30,9,2,"M",104,,19,,1,,"C","LAST LAUGH",515905,2009,7,30,
"Homer",,130,2009-07-30,9,3,"M",101,,15,,2,,"C","LAST LAUGH",515905,2009,7,30,
"Homer",,130,2009-07-30,9,4,"M",92,,10,11,2,,"C","LAST LAUGH",515905,2009,7,30,
"Homer",,130,2009-07-30,9,5,"F",94,,8,,2,,"C","LAST LAUGH",515905,2009,7,30,
"Homer",,130,2009-07-30,9,6,"F",108,,10,,2,,"C","LAST LAUGH",515905,2009,7,30,
"Homer",,130,2009-07-30,9,7,"F",101,,11,,2,,"C","LAST LAUGH",515905,2009,7,30,"no otos"
"Homer",,130,2009-07-30,9,8,"F",124,,17,,2,,"C","LAST LAUGH",515905,2009,7,30,
"Homer",,130,2009-07-30,9,9,"F",102,,9,,2,,"C","LAST LAUGH",515905,2009,7,30,
"Homer",,130,2009-08-01,10,1,"M",95,8,11,,2,,"C","0.040000000000000001",515902,2009,8,1,
"Homer",,130,2009-08-01,10,2,"F",92,7,11,,2,,"C","0.040000000000000001",515902,2009,8,1,
"Homer",,130,2009-08-01,10,3,"F",115,12.5,14,,1,,"C","0.040000000000000001",515902,2009,8,1,
"Homer",,130,2009-08-01,10,4,"F",100,6.5,9,,2,,"C","0.040000000000000001",515902,2009,8,1,
"Homer",,130,2009-08-03,11,1,"F",85,,6,,2,,"P","P1",,2009,8,3,"found in bin - under size (33.5 inches)"
"Homer",,130,2009-08-03,11,2,"F",106,,9,,2,,"P","P1",,2009,8,3,"found in bin"
"Homer",,130,2009-08-03,11,3,"F",109,,12,,2,,"P","P1",,2009,8,3,"found in bin"
"Homer",,130,2009-08-03,11,4,"F",123,,15,,2,,"P","P1",,2009,8,3,"found in bin"
"Homer",,130,2009-08-03,11,5,"M",106,,,,,,"P","P1",,2009,8,3,"found in bin, ILLEGIBLE, HUGE HOLES, CAN'T AGE"
"Homer",,130,2009-08-03,11,6,"M",96,,10,,2,,"P","P1",,2009,8,3,"found in bin"
"Homer",,130,2009-08-03,11,7,"F",105,,10,,2,,"C","SWEET T",515901,2009,8,3,
"Homer",,130,2009-08-03,11,8,"F",114,,12,,2,,"C","SWEET T",515901,2009,8,3,
"Homer",,130,2009-08-03,11,9,"F",93,,8,,2,,"C","SWEET T",515901,2009,8,3,"1 oto"
"Homer",,130,2009-08-03,11,10,"F",116,,13,,2,,"C","SWEET T",515901,2009,8,3,"1 oto"
"Homer",,130,2009-08-03,11,11,"F",118,,13,,2,,"C","SWEET T",515901,2009,8,3,"no otos"
"Homer",,130,2009-08-03,11,12,"F",90,,8,,2,,"C","SWEET T",515901,2009,8,3,
"Homer",,130,2009-08-03,11,13,"F",120,,20,,2,,"C","SWEET T",515901,2009,8,3,
"Homer",,130,2009-08-03,11,14,"F",109,,12,,2,,"C","SWEET T",515901,2009,8,3,
"Homer",,130,2009-08-03,11,15,"F",117,,13,,1,,"C","SWEET T",515901,2009,8,3,
"Homer",,130,2009-08-03,11,16,"M",97,,15,,2,,"C","SWEET T",515901,2009,8,3,"1 oto"
"Homer",,130,2009-08-03,11,17,"M",91,,12,,2,,"C","SWEET T",515901,2009,8,3,
"Homer",,130,2009-08-03,11,18,"M",101,,17,,1,,"C","SWEET T",515901,2009,8,3,
"Homer",,130,2009-08-08,12,1,"",89,,11,,2,,"C","IRISH",515905,2009,8,8,
"Homer",,130,2009-08-09,13,1,"F",120,,16,16,2,,"P","P1",,2009,8,9,"found in bin"
"Homer",,130,2009-08-09,13,2,"F",112,,12,12,2,,"P","P1",,2009,8,9,"found in bin"
"Homer",,130,2009-08-09,13,3,"F",104,,10,,2,,"P","P1",,2009,8,9,"found in bin"
"Homer",,130,2009-08-09,13,4,"F",115,,12,,2,,"P","P1",,2009,8,9,"found in bin"
"Homer",,130,2009-08-09,13,5,"F",116,,14,,2,,"P","P1",,2009,8,9,"found in bin"
"Homer",,130,2009-08-09,13,6,"F",120,,15,,2,,"P","P1",,2009,8,9,"found in bin"
"Homer",,130,2009-08-09,13,7,"M",92,,12,,2,,"P","P1",,2009,8,9,"found in bin"
"Homer",,130,2009-08-09,13,8,"M",91,,12,,2,,"C","JULIA LYNN",515903,2009,8,9,"cleaned at sea"
"Homer",,130,2009-08-09,13,9,"F",100,,11,,2,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,10,"F",106,,9,,1,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,11,"F",105,,11,11,2,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,12,"M",99,,17,,1,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,13,"M",102,,24,,1,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,14,"F",95,,9,9,2,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,15,"F",121,,18,,2,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,16,"F",110,,12,12,2,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,17,"M",94,,12,,2,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,18,"M",93,,12,,2,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,19,"M",96,,20,20,2,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,20,"F",109,,10,,2,,"C","BEAR FORCE II",515831,2009,8,9,
"Homer",,130,2009-08-09,13,21,"F",90,,8,,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-09,13,22,"F",112,,12,,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-09,13,23,"M",95,,11,,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-09,13,24,"F",107,,11,,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-09,13,25,"F",97,,10,10,2,,"C","DONNA MAE",515905,2009,8,9,"no otos"
"Homer",,130,2009-08-09,13,26,"F",98,,10,,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-09,13,27,"M",90,,12,,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-09,13,28,"M",95,,14,,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-09,13,29,"F",90,,8,,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-09,13,30,"F",104,,12,,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-09,13,31,"F",97,,13,11,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-09,13,32,"M",89,,11,11,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-09,13,33,"F",101,,11,,2,,"C","DONNA MAE",515905,2009,8,9,
"Homer",,130,2009-08-11,14,1,"F",104,,,,,,"C","FRINGE BENEFIT",515904,2009,8,11,"ILLEGIBLE, HUGE HOLES, CAN'T AGE"
"Homer",,130,2009-08-12,15,1,"F",125,,20,,2,,"C","SORCERESS",515903,2009,8,12,"DEC sample MP0901, 54 lbs"
"Homer",,130,2009-08-12,15,2,"F",119,,15,,2,,"C","DAZE OFF",515903,2009,8,12,"DEC sample MP0902"
"Homer",,130,2009-08-16,16,1,"F",93,,12,,1,,"C","OBSESSION",525902,2009,8,16,"DEC sample MP0903"
"Homer",,130,2009-08-16,16,2,"M",102,,20,20,1,,"C","PACIFIC SUN",515903,2009,8,16,"DEC sample MP0904"
"Homer",,130,2009-08-16,16,3,"",118,,15,,2,,"C","PACIFIC SUN",515903,2009,8,16,"DEC sample MP0905"
"Homer",,130,2009-08-16,16,4,"F",131,,20,,2,,"C","PACIFIC SUN",515903,2009,8,16,"DEC sample MP0906"
"Homer",,130,2009-08-16,16,5,"",125,,19,20,2,,"C","FRINGE BENEFIT",515903,2009,8,16,
"Homer",,130,2009-08-16,16,6,"F",114,,14,,2,,"C","FRINGE BENEFIT",515903,2009,8,16,
"Homer",,130,2009-08-16,16,7,"M",100,,17,,2,,"C","FRINGE BENEFIT",515903,2009,8,16,"1 oto"
"Homer",,130,2009-08-16,16,8,"M",102,,12,,2,,"C","FRINGE BENEFIT",515903,2009,8,16,
"Homer",,130,2009-08-16,16,9,"",125,,17,,2,,"C","FRINGE BENEFIT",515903,2009,8,16,
"Homer",,130,2009-08-16,16,10,"",112,,12,,2,,"C","FRINGE BENEFIT",515903,2009,8,16,
"Homer",,130,2009-08-16,16,11,"",99,,9,,2,,"C","COASTAL PREDATOR",525901,2009,8,16,"1 oto"
"Homer",,130,2009-08-16,16,12,"F",117,,12,,2,,"C","COASTAL PREDATOR",525901,2009,8,16,"1 oto"
"Homer",,130,2009-08-16,16,13,"F",113,,12,,2,,"C","COASTAL PREDATOR",525901,2009,8,16,
"Homer",,130,2009-08-16,16,14,"F",94,,9,,2,,"C","COASTAL PREDATOR",525901,2009,8,16,
"Homer",,130,2009-08-16,16,15,"M",97,,,,,,"C","COASTAL PREDATOR",525901,2009,8,16,"no fin-ray, CAN'T AGE"
"Homer",,130,2009-08-16,16,16,"M",101,,13,,2,,"C","COASTAL PREDATOR",525901,2009,8,16,
"Homer",,130,2009-08-16,16,17,"M",99,,12,,2,,"C","COASTAL PREDATOR",525901,2009,8,16,
"Homer",,130,2009-08-16,16,18,"",122,,17,17,2,,"C","COASTAL PREDATOR",525901,2009,8,16,
"Homer",,130,2009-08-19,17,1,"",103,,16,,2,,"C","COASTAL PREDATOR",515905,2009,8,19,
"Homer",,130,2009-08-19,17,2,"F",92,,8,,2,,"C","COASTAL PREDATOR",515905,2009,8,19,"1 oto"
"Homer",,130,2009-08-21,18,1,"M",91,,12,,2,,"C","SWEET T",515903,2009,8,21,"DEC sample MP0907"
"Homer",,130,2009-08-21,18,2,"M",92,,12,,2,,"C","SWEET T",515903,2009,8,21,
"Homer",,130,2009-08-21,18,3,"M",92,,12,,2,,"C","SWEET T",515903,2009,8,21,
"Homer",,130,2009-08-21,18,4,"M",96,,11,,2,,"C","SWEET T",515903,2009,8,21,
"Homer",,130,2009-08-21,18,5,"M",88,,10,,2,,"C","SWEET T",515903,2009,8,21,
"Homer",,130,2009-08-21,18,6,"F",90,,8,,2,,"C","SWEET T",515903,2009,8,21,"DEC sample MP0908 - 1 oto"
"Homer",,130,2009-08-21,18,7,"F",118,,16,16,2,,"C","SWEET T",515903,2009,8,21,"DEC sample MP0909 - 1 oto"
"Homer",,130,2009-08-23,19,1,"",91,,9,,2,,"C","FRINGE BENEFIT",515903,2009,8,23,
"Homer",,130,2009-08-23,19,2,"",106,,11,,2,,"C","FRINGE BENEFIT",515903,2009,8,23,
"Homer",,130,2009-08-23,19,3,"",110,,12,,2,,"C","FRINGE BENEFIT",515903,2009,8,23,
"Homer",,130,2009-08-23,19,4,"",118,,13,,2,,"C","FRINGE BENEFIT",515903,2009,8,23,"no oto"
"Homer",,130,2009-08-23,19,5,"",117,,14,14,2,,"C","FRINGE BENEFIT",515903,2009,8,23,"1.5 otos"
"Homer",,130,2009-08-23,19,6,"",100,,10,,2,,"C","FRINGE BENEFIT",515903,2009,8,23,
"Homer",,130,2009-08-23,19,7,"",100,,12,,1,,"C","FRINGE BENEFIT",515903,2009,8,23,"no oto"
"Homer",,130,2009-08-23,19,8,"",102,,9,,2,,"C","FRINGE BENEFIT",515903,2009,8,23,"1 oto"
"Homer",,130,2009-08-23,19,9,"",102,,12,,2,,"C","FRINGE BENEFIT",515903,2009,8,23,"1 oto"
"Homer",,130,2009-08-23,19,10,"F",101,,10,,2,,"C","FRINGE BENEFIT",515903,2009,8,23,"1 oto"
"Homer",,130,2009-08-23,19,11,"",102,,10,,2,,"C","FRINGE BENEFIT",515903,2009,8,23,
"Homer",,130,2009-08-23,19,12,"",115,,11,,2,,"C","FRINGE BENEFIT",515903,2009,8,23,"1 oto"
"Homer",,130,2009-08-25,20,1,"M",92,,12,12,2,,"C","STRYKER",,2009,8,25,
"Homer",,130,2009-08-25,20,2,"F",129,,20,20,2,,"C","STRYKER",,2009,8,25,
"Homer",,130,2009-08-25,20,3,"F",111,,12,,2,,"C","STRYKER",,2009,8,25,
"Homer",,130,2009-08-25,20,4,"F",115,,12,12,2,,"C","STRYKER",,2009,8,25,
"Homer",,130,2009-08-25,20,5,"F",123,,23,23,1,,"C","STRYKER",,2009,8,25,
"Homer",,130,2009-08-29,21,1,"F",93,7,9,11,2,,"C","NO PROBLEM",515904,2009,8,29,"DEC sample MP0910"
"Homer",,130,2009-08-29,21,2,"F",108,,12,,2,,"C","FALCON",515905,2009,8,29,"DEC sample MP0911 - 1 oto"
"Homer",,130,2009-08-29,21,3,"F",122,,17,,2,,"C","FALCON",515905,2009,8,29,
"Homer",,130,2009-08-29,21,4,"F",131,,17,17,2,,"C","FALCON",515905,2009,8,29,
"Homer",,130,2009-08-29,21,5,"M",101,,23,,1,,"C","FALCON",515905,2009,8,29,
"Kodiak",,130,2009-07-05,1,1,"M",85,6,9,,2,,"P","P1",525733,2009,7,5,
"Kodiak",,130,2009-07-06,2,1,"",103,10.5,19,21,1,,"C","LANA J",525733,2009,7,6,"MISSING ONE OTOLITH"
"Kodiak",,130,2009-07-07,3,1,"M",68,,6,,2,,"P","P1",525731,2009,7,7,
"Kodiak",,130,2009-07-09,4,1,"",97,8.5,8,,2,,"C","REEL FUN",525806,2009,7,9,
"Kodiak",,130,2009-07-09,4,2,"",91,7.4,,,,,"C","REEL FUN",525806,2009,7,9,"NO SLIDE - NO FIN-RAY…"
"Kodiak",,130,2009-07-12,5,1,"F",130,,26,26,2,,"P","P1",525733,2009,7,12,
"Kodiak",,130,2009-07-13,6,1,"",60,,4,,2,,"C","SEA OTTER",525733,2009,7,13,
"Kodiak",,130,2009-07-24,7,1,"F",119,20,23,,1,,"P","P1",525731,2009,7,24,
"Kodiak",,130,2009-07-24,7,2,"M",93,,12,,2,,"P","P1",525731,2009,7,24,
"Kodiak",,130,2009-07-24,7,3,"F",104,13,11,,2,,"P","P1",525731,2009,7,24,"OTOLITHS BROKEN"
"Kodiak",,130,2009-07-24,7,4,"M",79,5.1,6,,2,,"P","P1",525731,2009,7,24,"NO OTOLITHS"
"Kodiak",,130,2009-07-24,7,5,"M",74,,8,9,2,,"P","P1",525731,2009,7,24,
"Kodiak",,130,2009-07-24,7,6,"M",89,,19,,1,,"P","P1",525731,2009,7,24,
"Kodiak",,130,2009-07-24,7,7,"F",88,,6,,2,,"P","P1",525731,2009,7,24,
"Kodiak",,130,2009-07-24,7,8,"M",85,,9,,2,,"P","P1",525731,2009,7,24,
"Kodiak",,130,2009-07-24,7,9,"M",90,,15,15,2,,"P","P1",525731,2009,7,24,"ONE OTOLITH BROKEN"
"Kodiak",,130,2009-07-26,8,1,"",128,,21,,2,,"C","REEL FUN",535732,2009,7,26,
"Kodiak",,130,2009-07-26,8,2,"",80,5.6,8,6,2,,"C","REEL FUN",535732,2009,7,26,
"Kodiak",,130,2009-07-26,8,3,"",85,6.5,12,11,2,,"C","REEL FUN",535732,2009,7,26,"OTOLITHS BROKEN"
"Kodiak",,130,2009-07-26,8,4,"",100,11,21,,1,,"C","REEL FUN",535732,2009,7,26,
"Kodiak",,130,2009-07-26,8,5,"",122,,21,,1,,"C","REEL FUN",535732,2009,7,26,
"Kodiak",,130,2009-07-26,8,6,"",85,7.3,13,,2,,"C","REEL FUN",535732,2009,7,26,
"Kodiak",,130,2009-07-29,9,1,"",64,2.3,4,4,2,,"C","MISS O",525733,2009,7,29,"MISSING ONE OTOLITH"
"Kodiak",,130,2009-07-29,9,2,"",69,3.3,4,,2,,"C","MISS O",525733,2009,7,29,
"Kodiak",,130,2009-07-29,9,3,"",67,2.6,5,,2,,"C","MISS O",525733,2009,7,29,
"Kodiak",,130,2009-08-05,10,1,"M",63,2.4,4,,2,,"P","P1",525733,2009,8,5,
"Kodiak",,130,2009-08-05,10,2,"M",64,2.8,4,,2,,"P","P1",525733,2009,8,5,
"Kodiak",,130,2009-08-06,11,1,"M",83,,9,,2,,"P","P3",525731,2009,8,6,"MISSING ONE OTOLITH"
"Kodiak",,130,2009-08-06,11,2,"",80,5.5,9,,2,,"C","U RASCAL",525701,2009,8,6,"MISSING ONE OTOLITH"
"Kodiak",,130,2009-08-07,12,1,"F",135,25,24,,1,,"P","P3",525731,2009,8,7,
"Kodiak",,130,2009-08-07,12,2,"",85,7,6,,2,,"C","MOON SHADOW",525733,2009,8,7,
"Kodiak",,130,2009-08-07,12,3,"",87,6,6,,2,,"C","MOON SHADOW",525733,2009,8,7,
"Kodiak",,130,2009-08-07,12,4,"",94,9,11,,2,,"C","MOON SHADOW",525733,2009,8,7,"MISSING ONE OTOLITH"
"Kodiak",,130,2009-08-08,13,1,"",64,2.7,4,4,2,,"C","U RASCAL",525731,2009,8,8,
"Kodiak",,130,2009-08-08,13,2,"",78,6.4,5,,2,,"C","U RASCAL",525731,2009,8,8,
"Kodiak",,130,2009-08-08,13,3,"",72,4.2,5,,2,,"C","U RASCAL",525731,2009,8,8,"MISSING ONE OTOLITH"
"Kodiak",,130,2009-08-08,13,4,"",67,3,5,,2,,"C","U RASCAL",525731,2009,8,8,"MISSING ONE OTOLITH"
"Kodiak",,130,2009-08-08,13,5,"",74,4.6,5,,2,,"C","U RASCAL",525731,2009,8,8,
"Kodiak",,130,2009-08-08,13,6,"",73,4.3,6,,2,,"C","U RASCAL",525731,2009,8,8,
"Kodiak",,130,2009-08-08,13,7,"",99,11.5,21,,2,,"C","U RASCAL",525731,2009,8,8,
"Kodiak",,130,2009-08-13,14,1,"",73,3.5,5,,2,,"C","LANA J",525733,2009,8,13,"MISSING ONE OTOLITH"
"Kodiak",,130,2009-08-16,15,1,"",80,5.6,8,,2,,"C","C DEVIL",525806,2009,8,16,"MISSING ONE OTOLITH"
"Kodiak",,130,2009-08-16,15,2,"",124,,22,22,2,,"C","C DEVIL",525806,2009,8,16,"NO OTOLITHS"
"Kodiak",,130,2009-08-16,15,3,"",95,8.4,8,,2,,"C","C DEVIL",525806,2009,8,16,
"Kodiak",,130,2009-08-16,15,4,"",93,8.4,9,,2,,"C","C DEVIL",525806,2009,8,16,
"Kodiak",,130,2009-08-16,15,5,"",98,10.1,18,,2,,"C","C DEVIL",525806,2009,8,16,"MISSING ONE OTOLITH"
"Kodiak",,130,2009-08-16,15,6,"",97,10.8,24,,1,,"C","C DEVIL",525806,2009,8,16,"NO OTOLITHS"
"Kodiak",,130,2009-08-16,15,7,"F",98,,9,,2,,"P","P5",525733,2009,8,16,
"Kodiak",,130,2009-08-16,15,8,"F",79,,5,,2,,"P","P6",525733,2009,8,16,
"Kodiak",,130,2009-08-17,16,1,"M",92,9.5,11,11,2,,"C","U RASCAL",525733,2009,8,17,
"Kodiak",,130,2009-08-17,16,2,"M",61,2.4,4,,2,,"C","U RASCAL",525733,2009,8,17,
"Kodiak",,130,2009-08-17,16,3,"F",69,3.3,4,4,2,,"C","U RASCAL",525733,2009,8,17,
"Kodiak",,130,2009-08-17,16,4,"F",108,,11,,2,,"C","U RASCAL",525733,2009,8,17,
"Seward",,130,2009-07-03,1,1,"F",98,10,12,,2,,"P","P1",495932,2009,7,3,
"Seward",,130,2009-07-03,1,2,"M",95,9,12,,2,,"P","P1",495932,2009,7,3,
"Seward",,130,2009-07-03,1,3,"F",104,11,12,,2,,"P","P1",495932,2009,7,3,
"Seward",,130,2009-07-03,1,4,"F",100,9,10,,2,,"P","P1",495932,2009,7,3,
"Seward",,130,2009-07-03,1,5,"F",127,20,22,22,2,,"P","P1",495932,2009,7,3,
"Seward",,130,2009-07-03,1,6,"F",106,12,14,,2,,"P","P1",495932,2009,7,3,
