"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","GAFHAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","PCAS","PELRSURF","PELRDRM","PELRVENT","PELDEPTH","YEKEPT","YEVER","YECAS","YERSURF","YERDRM","YERVENT","YEDEPTH","NPKEPT","NPVER","NPCAS","NPRSURF","NPRDRM","NPRVENT","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","SFmgmtarea","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"11","Kodiak","",NA,15,1,1,"S",525733,2,3,0,3.5,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,50,5,"N",0,0,0,"",NA,0,1,"N",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,5,31,"Private","","","Kod",3,0,50,0,0,0,0,0,0,0
"12","Kodiak","",NA,15,1,1,"B",525733,2,2,0,5,3,0,"N",3,0,0,7,"N",0,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,5,31,"Private","","","Kod",2,0,0,7,0,0,0,0,0,3
"13","Kodiak","",NA,15,1,1,"H",525733,2,2,0,4,2,0,"N",2,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,5,31,"Private","","","Kod",2,0,0,0,0,0,0,0,0,2
"14","Kodiak","",NA,15,1,1,"B",525733,2,3,0,4.5,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,1,0,2,"N",NA,20,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,5,31,"Private","","","Kod",3,0,1,0,0,0,0,0,0,0
"15","Kodiak","",NA,16,1,1,"H",525733,1,4,0,4,5,0,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,1,0,1,"Y",0,0,0,"",NA,0,0,"",NA,8,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,5,31,"Private","","","Kod",4,0,1,0,0,0,0,0,0,5
"16","Kodiak","",NA,16,1,1,"B",525733,1,2,0,6,1,0,"Y",0,0,0,8,"N",NA,1,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"Y",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,5,31,"Private","","","Kod",2,0,0,8,1,0,0,1,0,1
"17","Kodiak","",NA,17,1,1,"R",525733,2,2,0,2,0,0,"N",0,0,1,10,"Y",0,4,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"Y",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,5,31,"Private","","","Kod",2,1,0,10,4,0,0,4,0,0
"18","Kodiak","",NA,19,1,1,"S",525733,3,2,0,12,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,5,31,"Private","","","Kod",2,0,0,0,0,0,0,0,0,0
"19","Kodiak","",NA,19,1,1,"H",525733,1,3,0,6,1,0,"N",0,0,0,1,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,4,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,5,31,"Private","","","Kod",3,0,0,1,0,0,0,0,0,1
"20","Kodiak","",NA,19,1,1,"H",525733,1,2,0,2.5,0,0,"N",0,0,1,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,5,31,"Private","","","Kod",2,1,0,0,0,0,0,0,0,0
"21","Kodiak","",NA,16,1,1,"H",525733,2,4,0,2.5,5,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,1,"Private","","","Kod",4,0,0,0,0,0,0,0,0,5
"22","Kodiak","",NA,16,1,1,"S",525733,3,2,0,1,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,1,"Private","","","Kod",2,0,0,0,0,0,0,0,0,0
"23","Kodiak","",NA,16,1,1,"B+S",525733,3,6,0,4,12,0,"N",0,2,0,19,"N",NA,2,0,0,NA,0,"",0,0,0,0,NA,3,"N",NA,0,0,0,NA,0,"",NA,0,0,5,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,1,"Private","","","Kod",6,2,0,22,2,0,0,2,0,12
"24","Kodiak","",NA,17,1,1,"H",525733,1,2,0,3,2,0,"Y",0,0,0,5,"N",NA,5,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,3,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,1,"Private","","","Kod",2,0,0,5,5,0,0,5,0,2
"25","Kodiak","",NA,19,1,1,"H",525733,2,2,0,1,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,1,"Private","","","Kod",2,0,0,0,0,0,0,0,0,0
"26","Kodiak","",NA,20,1,1,"S",525733,2,4,0,3,1,0,"Y",0,0,0,1,"Y",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,12,0,"",NA,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,1,"Private","","","Kod",4,0,0,1,0,0,0,0,0,1
"27","Kodiak","",NA,21,1,1,"H",525733,2,1,0,2,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,6,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,1,"Private","","","Kod",1,0,0,0,0,0,0,0,0,0
"28","Kodiak","",NA,21,1,1,"S",525733,2,3,0,3,0,0,"N",0,0,2,0,"",NA,2,0,0,3,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,5,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,1,"Private","","","Kod",3,2,0,0,2,0,0,2,0,0
"29","Kodiak","",NA,16,1,1,"S",525733,3,2,0,6,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,2,"Private","","","Kod",2,0,0,0,0,0,0,0,0,0
"30","Kodiak","",NA,16,1,1,"S",525733,2,3,0,3,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,2,"Private","","","Kod",3,0,0,0,0,0,0,0,0,0
"31","Kodiak","U RASCAL",152874,17,1,1,"B+S",525733,3,5,1,4,10,0,"N",0,2,0,20,"N",2,0,0,0,NA,5,"N",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,20,"N",0,10,0,"",NA,0,5,"N",0,10,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,2,"Charter","","","Kod",6,2,0,25,0,0,0,0,2,10
"32","Kodiak","",NA,21,1,1,"H",525733,2,4,0,3,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",2,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,3,"Private","","","Kod",4,0,0,0,0,0,0,0,0,0
"33","Kodiak","",NA,16,1,1,"S",525733,2,2,0,5,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,6,0,"",NA,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,4,"Private","","","Kod",2,0,0,0,0,0,0,0,0,0
"34","Kodiak","SHEARWATER",152880,16,1,1,"H",525731,3,5,1,6,10,0,"N",0,7,0,30,"N",NA,2,0,0,68,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,40,"N",NA,0,0,"",NA,0,1,"N",1,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,4,"Charter","","","Kod",6,7,0,30,2,0,0,2,0,10
"35","Kodiak","",NA,16,1,1,"H",525733,1,2,0,4,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,5,"Private","","","Kod",2,0,0,0,0,0,0,0,0,0
"36","Kodiak","SHEARWATER",152880,17,1,1,"H",525731,3,5,0,6,9,0,"N",0,7,0,24,"N",NA,0,0,0,NA,1,"N",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,3,60,"N",1,20,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,5,"Charter","","","Kod",5,7,3,25,0,0,0,0,0,9
"37","Kodiak","U RASCAL",152874,15,1,1,"B",525731,3,6,3,3,2,0,"N",0,0,0,42,"N",0,2,0,0,180,3,"N",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,3,20,"N",0,15,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,8,"Charter","","","Kod",9,0,3,45,2,0,0,2,0,2
"38","Kodiak","REEL FUN",152980,15,1,1,"B+S",525733,3,3,1,2,6,0,"N",0,0,0,16,"N",0,2,0,0,110,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,9,"Charter","","","Kod",4,0,0,16,2,0,0,2,0,6
"39","Kodiak","",NA,16,1,1,"R",525733,1,4,0,7,0,0,"N",0,0,0,9,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,3,"N",NA,6,0,"",NA,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",4,0,0,9,0,0,0,0,0,0
"40","Kodiak","REEL FUN",152980,17,1,1,"B+S",525733,3,4,0,4,8,0,"N",0,5,0,18,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,4,0,0,"",NA,2,0,"",NA,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Charter","","","Kod",4,5,4,18,0,0,0,0,0,8
"41","Kodiak","",NA,17,1,1,"H",525733,1,4,0,8.5,4,0,"N",0,1,0,1,"N",NA,1,0,0,35,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",4,1,0,1,1,0,0,1,0,4
"42","Kodiak","",NA,17,1,1,"B",525733,1,4,0,5,0,0,"N",0,0,0,12,"N",NA,8,0,0,80,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",NA,3,0,"",NA,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",4,0,0,12,8,0,0,8,0,0
"43","Kodiak","",NA,17,1,1,"H",525733,1,2,0,4.5,3,0,"Y",0,2,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",2,2,0,0,0,0,0,0,0,3
"44","Kodiak","",NA,18,1,1,"S",525733,2,1,0,5,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",1,0,0,0,0,0,0,0,0,0
"45","Kodiak","",NA,19,1,1,"S",525733,2,2,0,1,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",2,0,0,0,0,0,0,0,0,0
"46","Kodiak","",NA,19,1,1,"H",525733,2,2,0,7,4,0,"N",0,0,0,3,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,1,0,0,100,0,"",NA,0,0,9,"N",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",2,0,0,3,0,0,1,1,0,4
"47","Kodiak","",NA,19,1,1,"H",525733,1,3,0,3,2,0,"N",0,0,2,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",3,2,0,0,0,0,0,0,0,2
"48","Kodiak","",NA,20,1,1,"B",525733,1,3,0,4.5,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,8,"N",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",3,0,0,0,0,0,0,0,0,0
"49","Kodiak","",NA,20,1,1,"H",525733,2,2,0,1.5,0,0,"N",0,0,1,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,15,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",2,1,0,0,0,0,0,0,0,0
"50","Kodiak","",NA,20,1,1,"S",525733,2,1,0,3,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,9,0,"",NA,0,0,"",NA,6,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",1,0,0,0,0,0,0,0,0,0
"51","Kodiak","",NA,20,1,1,"S",525733,2,2,0,4,1,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",2,0,0,0,0,0,0,0,0,1
"52","Kodiak","",NA,21,1,1,"H",525733,2,2,0,2,0,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",2,0,0,0,0,0,0,0,0,0
"53","Kodiak","",NA,21,1,1,"H",525733,2,4,0,4,2,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,3,"Y",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,12,"Private","","","Kod",4,0,0,0,0,0,0,0,0,2
"54","Kodiak","",NA,15,1,1,"S",525733,1,2,0,6.5,1,0,"Y",0,0,0,5,"N",NA,1,0,0,57,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Private","","","Kod",2,0,0,5,1,0,0,1,0,1
"55","Kodiak","",NA,16,1,1,"B+S",525733,1,2,0,5,1,0,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Private","","","Kod",2,0,0,0,0,0,0,0,0,1
"56","Kodiak","",NA,16,1,1,"R",525733,1,2,0,6,0,0,"N",0,0,0,3,"Y",0,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"Y",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Private","","","Kod",2,0,0,3,0,0,0,0,0,0
"57","Kodiak","",NA,16,1,1,"B",525733,1,4,0,7,3,0,"N",0,0,3,12,"Y",0,2,1,0,70,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Private","","","Kod",4,3,1,12,3,0,0,3,0,3
"58","Kodiak","",NA,16,1,1,"H",515730,1,3,0,4,3,0,"N",0,1,0,0,"",NA,2,0,2,130,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,1,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Private","","","Kod",3,1,1,0,4,0,0,4,0,3
"59","Kodiak","",NA,16,1,1,"H",525733,3,4,0,3,8,0,"N",0,3,0,0,"",NA,6,0,0,147,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Private","","","Kod",4,3,0,0,6,0,0,6,0,8
"60","Kodiak","",NA,16,1,1,"H",525733,3,3,0,3,1,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Private","","","Kod",3,0,0,0,0,0,0,0,0,1
"61","Kodiak","",NA,17,1,1,"H",525733,2,7,0,8,14,0,"N",0,2,0,9,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,1,"N",NA,0,0,0,NA,0,"",NA,0,0,10,"N",0,10,0,"",NA,0,0,"",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Private","","","Kod",7,2,0,10,0,0,0,0,0,14
"62","Kodiak","",NA,17,1,1,"B+S",525733,2,4,0,6,0,0,"N",0,0,0,8,"N",0,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Private","","","Kod",4,0,0,8,0,0,0,0,0,0
"63","Kodiak","U RASCAL",152874,17,1,1,"B+S",525733,3,8,0,8,15,0,"N",0,0,0,39,"N",0,0,0,0,NA,1,"N",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,1,40,"N",NA,0,0,"",NA,0,2,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Charter","","","Kod",8,0,1,40,0,0,0,0,0,15
"64","Kodiak","",NA,18,1,1,"B",525733,2,2,0,5,0,0,"N",0,0,0,7,"N",NA,5,0,0,120,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,2,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Private","","","Kod",2,0,0,7,5,0,0,5,0,0
"65","Kodiak","",NA,19,1,1,"B+S",525702,2,2,0,12,4,0,"N",0,1,0,10,"N",NA,5,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,12,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2015,6,13,"Private","","","Kod",2,1,0,10,5,0,0,5,0,4
