"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","PELREL","PELDEPTH","NPKEPT","NPVER","NPREL","NPDEPTH","LCKEPT","LCVER","LCRELOVR","LCRELUND","CODKEPT","CODREL","SSKKEPT","SSKREL","SDFKEPT","SDFREL","PSSKEPT","PSSREL","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","ANGLDAYS","HAREL","LCREL","TRFKEPT","TRFREL"
"388","CCI","",NA,15,1,1,"B",525931,NA,6,0,3,12,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,11,"Private","DeepCr","",6,15,0,NA,0
"389","CCI","AK9564P / NO NAME",90058,15,1,1,"B",525931,NA,4,0,4,8,"N",0,11,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,0,0,0,2009,7,11,"Charter","DeepCr","",4,11,0,NA,0
"390","CCI","",NA,15,1,1,"B",525931,NA,3,0,3.5,6,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,11,"Private","DeepCr","",3,4,0,NA,0
"391","CCI","AFISHUNT II",91750,15,1,1,"B",525931,NA,6,0,4,12,"N",0,13,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,0,0,0,0,0,0,0,2009,7,11,"Charter","DeepCr","",6,13,0,NA,0
"392","CCI","",NA,11,1,1,"B",525931,NA,5,0,3.5,10,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",5,12,0,NA,0
"393","CCI","",NA,11,1,1,"B",515939,NA,4,0,4,4,"N",0,2,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",4,2,0,NA,0
"394","CCI","",NA,11,1,1,"B",525931,NA,5,0,4.5,10,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",5,15,0,NA,0
"395","CCI","",NA,11,1,1,"B",525931,NA,3,0,3,6,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",3,4,0,NA,0
"396","CCI","",NA,11,1,1,"B",525931,NA,4,0,3.5,8,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",4,10,0,NA,0
"397","CCI","",NA,11,1,1,"B",515938,NA,6,0,3,12,"N",0,6,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",6,6,0,NA,0
"398","CCI","GLACIER BEAR",91734,11,1,1,"B",525931,NA,6,0,3,12,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",6,8,0,NA,0
"399","CCI","",NA,11,1,1,"B",525931,NA,4,0,3,8,"N",0,5,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",4,5,0,NA,0
"400","CCI","EXCITER",91804,11,1,1,"B",525931,NA,8,0,5,16,"N",0,40,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,3,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",8,40,0,NA,0
"401","CCI","MISS SHIRLEY",91663,11,1,1,"B",525931,NA,4,0,4,8,"N",0,16,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",4,16,0,NA,0
"402","CCI","HARPOON",91537,11,1,1,"B",525931,NA,5,0,4,10,"N",0,5,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",5,5,0,NA,0
"403","CCI","",NA,11,1,1,"B",525931,NA,3,0,3,6,"N",0,13,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",3,13,0,NA,0
"404","CCI","",NA,11,1,1,"B",525931,NA,4,0,5,8,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",4,15,0,NA,0
"405","CCI","",NA,11,1,1,"B",525931,NA,5,0,5,10,"N",6,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",5,0,0,NA,0
"406","CCI","DISCOVER",93369,11,1,1,"B",515938,NA,6,0,4,12,"N",0,48,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",6,48,0,NA,0
"407","CCI","",NA,11,1,1,"B+S",515939,NA,2,0,4,3,"N",0,3,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",2,3,0,NA,0
"408","CCI","",NA,11,1,1,"B",515939,NA,2,0,5,4,"N",0,6,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",2,6,0,NA,0
"409","CCI","",NA,11,1,1,"B",515939,NA,3,0,3.5,6,"N",0,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",3,20,0,NA,0
"410","CCI","",NA,11,1,1,"B",515938,NA,6,0,4,12,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",6,8,0,NA,0
"411","CCI","",NA,11,1,1,"B+S",515938,NA,4,0,6,8,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",4,8,0,NA,0
"412","CCI","AUTUMN SEA",90060,12,1,1,"B+S",515939,NA,4,0,4,8,"N",0,7,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",4,7,0,NA,0
"413","CCI","",NA,12,1,1,"B",525931,NA,6,0,3.5,12,"N",0,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",6,20,0,NA,0
"414","CCI","HARD EIGHT",91797,12,1,1,"B",525931,NA,8,0,4,16,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,5,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",8,8,0,NA,0
"415","CCI","VIRGINIA LEE II",93354,12,1,1,"B",525931,NA,5,0,4,10,"N",0,5,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",5,5,0,NA,0
"416","CCI","",NA,12,1,1,"B",515938,NA,2,0,5,4,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",2,10,0,NA,0
"417","CCI","",NA,12,1,1,"B",525931,NA,2,0,4,4,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",2,12,0,NA,0
"418","CCI","LATITUDE 60",93372,12,1,1,"B",525931,NA,4,0,4,8,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",4,15,0,NA,0
"419","CCI","",NA,12,1,1,"B",525931,NA,4,0,4,8,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",4,8,0,NA,0
"420","CCI","BUTT CHASER",93458,12,1,1,"B",516002,NA,6,0,5,12,"N",0,40,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",6,40,0,NA,0
"421","CCI","ALASKA SPIRIT",93340,12,1,1,"B",525931,NA,6,0,3.5,12,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,1,0,0,2009,7,14,"Charter","DeepCr","",6,12,0,NA,0
"422","CCI","JODI LYNN III",93364,12,1,1,"B",525931,NA,5,0,5,10,"N",0,46,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",5,46,0,NA,0
"423","CCI","FUN HOG",90062,12,1,1,"B",525931,NA,5,0,4,10,"N",0,6,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",5,6,0,NA,0
"424","CCI","",NA,12,1,1,"B",525931,NA,7,0,5,14,"N",0,60,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",7,60,0,NA,0
"425","CCI","HERS TOO",90066,12,1,1,"B",525931,NA,7,0,4,14,"N",0,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",7,20,0,NA,0
"426","CCI","",NA,12,1,1,"B",515938,NA,3,0,5,6,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",3,12,0,NA,0
"427","CCI","VOYAGER",91791,12,1,1,"B",525931,NA,8,0,3.5,16,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",8,4,0,NA,0
"428","CCI","",NA,12,1,1,"B",515939,NA,4,0,4,8,"N",0,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",4,20,0,NA,0
"429","CCI","MADISON LEIGH",93425,12,1,1,"B",525931,NA,5,0,5,10,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",5,4,0,NA,0
"430","CCI","",NA,12,1,1,"B",525931,NA,7,0,4,14,"N",0,25,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",7,25,0,NA,0
"431","CCI","",NA,12,1,1,"B",525931,NA,5,0,6,10,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",5,10,0,NA,0
"432","CCI","CAPTURE",93349,12,1,1,"B",525931,NA,6,0,6,12,"N",0,14,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",6,14,0,NA,0
"433","CCI","",NA,12,1,1,"B+S",525931,NA,6,0,4,12,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",6,12,0,NA,0
"434","CCI","",NA,12,1,1,"B",525931,NA,6,0,5,12,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",6,12,0,NA,0
"435","CCI","NSC 1",93420,13,1,1,"B",525931,NA,6,0,5,12,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,4,0,0,0,0,1,0,0,2009,7,14,"Charter","DeepCr","",6,10,0,NA,0
"436","CCI","SHAY LYNN",93356,13,1,1,"B",525931,NA,6,0,6,12,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",6,15,0,NA,0
"437","CCI","",NA,13,1,1,"B",515938,NA,5,0,4,10,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",5,10,0,NA,0
"438","CCI","",NA,13,1,1,"B",515939,NA,4,0,5,8,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",4,4,0,NA,0
"439","CCI","AFISHUNT II",91750,13,1,1,"B",525931,NA,6,0,4,12,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",6,4,0,NA,0
"440","CCI","EBBTIDE",90079,13,1,1,"B",525931,NA,3,0,4,6,"N",0,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",3,20,0,NA,0
"441","CCI","",NA,13,1,1,"B",515939,NA,4,0,5,8,"N",0,25,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",4,25,0,NA,0
"442","CCI","",NA,13,1,1,"B",515939,NA,2,0,4,0,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",2,0,0,NA,0
"443","CCI","OTTER SEA",93362,13,1,1,"B",525931,NA,5,0,5,10,"N",0,34,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",5,34,0,NA,0
"444","CCI","CARRIE MAE",91447,13,1,1,"B",525931,NA,5,0,6,10,"N",0,14,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",5,14,0,NA,0
"445","CCI","KYRA KAY",93358,13,1,1,"B",525931,NA,6,0,7,12,"N",0,23,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",6,23,0,NA,0
"446","CCI","ARCTIC EXPEDITION",93346,13,1,1,"B",525931,NA,5,0,5,10,"N",0,2,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",5,2,0,NA,0
"447","CCI","DRAGON",93368,14,1,1,"B",525931,NA,5,0,8,10,"N",0,24,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",5,24,0,NA,0
"448","CCI","STUBBS",93378,14,1,1,"B+S",515939,NA,4,0,4,2,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",4,0,0,NA,0
"449","CCI","",NA,14,1,1,"B",515939,NA,3,0,4,6,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",3,0,0,NA,0
"450","CCI","",NA,14,1,1,"B",525931,NA,7,0,8,14,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",7,8,0,NA,0
"451","CCI","",NA,14,1,1,"B",515939,NA,3,0,3,6,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",3,0,0,NA,0
"452","CCI","RUBY TOO",90044,15,1,1,"B",525931,NA,4,0,3,8,"N",0,2,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",4,2,0,NA,0
"453","CCI","SNOW GOOSE II",91498,15,1,1,"B+S",515939,NA,4,0,4,8,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",4,10,0,NA,0
"454","CCI","AK2972K / NO NAME",93319,15,1,1,"B+S",515939,NA,4,0,8,8,"N",0,18,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",4,18,0,NA,0
"455","CCI","DREAM CATCHER II",90050,15,1,1,"B",525931,NA,5,0,3,10,"N",0,2,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",5,2,0,NA,0
"456","CCI","GOOD ETHICS",93391,15,1,1,"B",525931,NA,6,0,5,12,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,1,0,0,2009,7,14,"Charter","DeepCr","",6,15,0,NA,0
"457","CCI","",NA,15,1,1,"B+S",525931,NA,4,0,5,8,"N",0,7,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",4,7,0,NA,0
"458","CCI","",NA,15,1,1,"B+S",515938,NA,5,0,5,7,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",5,0,0,NA,0
"459","CCI","",NA,15,1,1,"B",525931,NA,6,0,6,12,"N",0,5,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,4,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",6,5,0,NA,0
"460","CCI","",NA,15,1,1,"B",515939,NA,3,0,3,6,"N",0,2,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",3,2,0,NA,0
"461","CCI","",NA,15,1,1,"B",515939,NA,5,0,7,10,"N",0,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",5,20,0,NA,0
"462","CCI","ARCTIC ENDURANCE",93345,16,1,1,"B",525931,NA,6,0,7,12,"N",0,9,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,8,0,0,0,1,0,0,2009,7,14,"Charter","DeepCr","",6,9,0,NA,0
"463","CCI","ARCTIC EXPLORERS",93344,16,1,1,"B",525931,NA,6,0,7,12,"N",0,30,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,8,0,0,0,0,0,0,2009,7,14,"Charter","DeepCr","",6,30,0,NA,0
"464","CCI","",NA,16,1,1,"B",515939,NA,4,0,6,8,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,14,"Private","DeepCr","",4,8,0,NA,0
"465","CCI","SOLO",90112,16,1,1,"B",525931,NA,5,0,10,10,"N",0,43,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,2,0,0,0,2,0,0,2009,7,14,"Charter","DeepCr","",5,43,0,NA,0
"466","CCI","A M",90035,16,1,1,"B",525931,NA,4,0,6,8,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,1,0,0,2009,7,14,"Charter","DeepCr","",4,10,0,NA,0
"467","CCI","",NA,11,1,1,"B",515938,NA,4,0,2,8,"N",0,5,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",4,5,0,NA,0
"468","CCI","INTIMIDATOR",93400,11,1,1,"B",525931,NA,6,0,4,12,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Charter","DeepCr","",6,8,0,NA,0
"469","CCI","",NA,11,1,1,"B",515938,NA,2,0,4,4,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",2,0,0,NA,0
"470","CCI","ELBY III",90024,11,1,1,"B",525931,NA,5,0,4,10,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Charter","DeepCr","",5,4,0,NA,0
"471","CCI","",NA,11,1,1,"B",515938,NA,4,0,3,8,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,1,0,0,2009,7,15,"Private","DeepCr","",4,0,0,NA,0
"472","CCI","",NA,11,1,1,"B",515939,NA,2,0,2,4,"N",0,5,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",2,5,0,NA,0
"473","CCI","",NA,11,1,1,"B",525931,NA,4,NA,4,8,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",4,4,0,NA,0
"474","CCI","",NA,11,1,1,"B",515938,NA,3,0,3,6,"N",0,6,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",3,6,0,NA,0
"475","CCI","",NA,11,1,1,"B",515939,NA,2,0,4,1,"N",0,2,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",2,2,0,NA,0
"476","CCI","",NA,11,1,1,"B",525931,NA,6,0,3,12,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",6,10,0,NA,0
"477","CCI","",NA,12,1,1,"B",525931,NA,5,0,4,10,"N",0,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",5,20,0,NA,0
"478","CCI","RAPTOR",90297,12,1,1,"B+S",525931,NA,4,0,4,8,"N",0,17,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Charter","DeepCr","",4,17,0,NA,0
"479","CCI","",NA,12,1,1,"B",515938,NA,2,0,3,4,"N",0,2,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",2,2,0,NA,0
"480","CCI","",NA,12,1,1,"B",525931,NA,6,0,3.5,12,"N",0,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",6,20,0,NA,0
"481","CCI","",NA,12,1,1,"B",525931,NA,4,0,3,8,"N",8,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",4,0,0,NA,0
"482","CCI","GOOD ETHICS",93391,12,1,1,"B",525931,NA,6,0,4,12,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Charter","DeepCr","",6,10,0,NA,0
"483","CCI","",NA,12,1,1,"B",525931,NA,5,0,5,10,"N",0,25,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",5,25,0,NA,0
"484","CCI","",NA,12,1,1,"B",515939,NA,2,0,3,1,"N",0,1,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",2,1,0,NA,0
"485","CCI","",NA,12,1,1,"B",525931,NA,5,0,4,10,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,1,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",5,8,0,NA,0
"486","CCI","AFISHUNT II",91750,12,1,1,"B",525931,NA,5,0,4,10,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,0,0,0,2009,7,15,"Charter","DeepCr","",5,0,0,NA,0
"487","CCI","",NA,12,1,1,"B",525931,NA,2,0,4,4,"N",0,5,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",2,5,0,NA,0
"488","CCI","",NA,12,1,1,"B",525931,NA,3,0,3,6,"N",0,1,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",3,1,0,NA,0
"489","CCI","",NA,12,1,1,"B",525931,NA,2,0,3,4,"N",0,7,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",2,7,0,NA,0
"490","CCI","",NA,12,1,1,"B",515938,NA,3,0,4,6,"N",0,5,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",3,5,0,NA,0
"491","CCI","EXCITER",91804,12,1,1,"B",525931,NA,8,0,4,16,"N",0,33,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Charter","DeepCr","",8,33,0,NA,0
"492","CCI","AUTUMN SEA",90060,13,1,1,"B+S",525931,NA,2,0,3,4,"N",0,3,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Charter","DeepCr","",2,3,0,NA,0
"493","CCI","",NA,13,1,1,"B",525931,NA,8,0,5,16,"N",0,30,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",8,30,0,NA,0
"494","CCI","GLACIER BEAR",91734,13,1,1,"B",525931,NA,6,0,3,12,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,1,0,0,2009,7,15,"Charter","DeepCr","",6,10,0,NA,0
"495","CCI","BIG IRON",93373,13,1,1,"B+S",525931,NA,4,0,6,7,"N",0,21,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Charter","DeepCr","",4,21,0,NA,0
"496","CCI","",NA,13,1,1,"B",515939,NA,7,0,5,14,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",7,4,0,NA,0
"497","CCI","",NA,13,1,1,"B",525931,NA,6,0,6,12,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",6,15,0,NA,0
"498","CCI","",NA,13,1,1,"B",525931,NA,4,0,6,8,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Private","DeepCr","",4,10,0,NA,0
"499","CCI","HARPOON",91537,13,1,1,"B",525931,NA,5,0,5,10,"N",0,23,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Charter","DeepCr","",5,23,0,NA,0
"500","CCI","BUTT CHASER",93458,13,1,1,"B",525931,NA,6,0,5,12,"N",0,30,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2009,7,15,"Charter","DeepCr","",6,30,0,NA,0
