"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","GAFHAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","PCAS","PELRSURF","PELRDRM","PELRVENT","PELDEPTH","YEKEPT","YEVER","YECAS","YERSURF","YERDRM","YERVENT","YEDEPTH","NPKEPT","NPVER","NPCAS","NPRSURF","NPRDRM","NPRVENT","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"1","CCI","",NA,12,1,1,"H",515938,NA,2,0,2.5,4,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",0,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",2,4,0,0,0,0,0,0,0,4
"2","CCI","",NA,12,1,1,"H",525931,NA,3,0,3,6,0,"N",0,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,6,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",3,6,0,0,0,0,0,0,0,6
"3","CCI","",NA,12,1,1,"H",515938,NA,3,0,3,6,0,"N",0,1,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,7,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",3,1,0,0,0,0,0,0,0,6
"4","CCI","",NA,12,1,1,"H",525931,NA,3,0,2,6,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",3,0,0,0,0,0,0,0,0,6
"5","CCI","MARLY RAE",141874,13,1,1,"B+S",525931,NA,5,0,1,10,0,"N",0,10,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",5,10,0,0,0,0,0,0,0,10
"6","CCI","",NA,13,1,1,"B+S",515939,NA,3,0,2,6,0,"N",0,8,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",3,8,0,0,0,0,0,0,0,6
"7","CCI","CAPTURE",142886,13,1,1,"B+S",525931,NA,6,0,3,12,0,"N",0,47,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",6,47,0,0,0,0,0,0,0,12
"8","CCI","",NA,13,1,1,"H",515938,NA,4,0,5,8,0,"N",0,10,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,2014,5,22,"Private","DeepCr","",4,10,0,0,0,0,0,0,0,8
"9","CCI","",NA,13,1,1,"B+S",515938,NA,4,0,6,1,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",4,0,0,0,0,0,0,0,0,1
"10","CCI","NSC 2",141961,13,1,1,"B+S",525931,NA,5,0,4,10,0,"N",0,10,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,5,22,"Charter","DeepCr","",5,10,0,0,0,0,0,0,0,10
"11","CCI","REEL TIME",142936,13,1,1,"B+S",525931,NA,5,0,3,10,0,"N",0,25,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",5,25,0,0,0,0,0,0,0,10
"12","CCI","",NA,13,1,1,"H",525931,NA,3,0,6,6,0,"N",0,15,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",3,15,0,0,0,0,0,0,0,6
"13","CCI","TILT II",142992,13,1,1,"B+S",525931,NA,6,0,4,10,0,"N",0,20,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",6,20,0,0,0,0,0,0,0,10
"14","CCI","",NA,13,1,1,"H",515938,NA,5,0,4.5,10,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",5,4,0,0,0,0,0,0,0,10
"15","CCI","AUTUMN SEA",140261,14,1,1,"B+S",525931,NA,3,0,2,6,0,"N",0,5,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,5,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",3,5,0,0,0,0,0,0,0,6
"16","CCI","VIKING SPIRIT",141853,14,1,1,"B+S",525931,NA,3,0,3,6,0,"N",0,5,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",3,5,0,0,0,0,0,0,0,6
"17","CCI","HER'S",140263,14,1,1,"B+S",525931,NA,4,0,3,8,0,"N",0,36,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,15,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",4,36,0,0,0,0,0,0,0,8
"18","CCI","VOYAGER",141868,14,1,1,"H",525931,NA,6,0,5,12,0,"N",0,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",6,6,0,0,0,0,0,0,0,12
"19","CCI","",NA,14,1,1,"B+S",515939,NA,2,0,1,4,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",2,0,0,0,0,0,0,0,0,4
"20","CCI","MAX WILLIAM",141920,14,1,1,"B+S",525931,NA,4,0,4,8,0,"N",0,12,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",4,12,0,0,0,0,0,0,0,8
"21","CCI","",NA,14,1,1,"B+S",525931,NA,3,0,3,2,0,"N",0,1,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",3,1,0,0,0,0,0,0,0,2
"22","CCI","",NA,14,1,1,"H",515939,NA,5,0,4,10,0,"N",10,7,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,20,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",5,7,0,0,0,0,0,0,0,10
"23","CCI","",NA,14,1,1,"H",525931,NA,2,0,3,4,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",2,0,0,0,0,0,0,0,0,4
"24","CCI","ALASKAN ADVENTURES",142885,14,1,1,"B+S",525931,NA,6,0,3,12,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",6,4,0,0,0,0,0,0,0,12
"25","CCI","",NA,14,1,1,"B+S",515938,NA,3,0,4,5,0,"N",0,8,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,6,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",3,8,0,0,0,0,0,0,0,5
"26","CCI","EXCITER",141865,15,1,1,"B+S",525931,NA,8,0,4,11,0,"N",0,9,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,5,22,"Charter","DeepCr","",8,9,0,0,0,0,0,0,0,11
"27","CCI","CALLIE ANN",141898,15,1,1,"B+S",525931,NA,5,0,4,10,0,"N",5,5,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",2,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",5,5,0,0,0,0,0,0,0,10
"28","CCI","SEADOG",141558,15,1,1,"B+S",515938,NA,5,0,4,10,0,"N",0,7,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",5,7,0,0,0,0,0,0,0,10
"29","CCI","",NA,15,1,1,"B+S",515938,NA,2,0,2,4,0,"N",0,3,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",2,3,0,0,0,0,0,0,0,4
"30","CCI","SHOOTER",141953,15,1,1,"B+S",525931,NA,3,0,4,6,0,"N",0,14,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",3,14,0,0,0,0,0,0,0,6
"31","CCI","HARD EIGHT",141862,15,1,1,"H",525931,NA,7,0,4,14,0,"N",0,9,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,5,22,"Charter","DeepCr","",7,9,0,0,0,0,0,0,0,14
"32","CCI","O'DEA",141957,16,1,1,"B+S",525931,NA,6,0,4,12,0,"N",0,10,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",6,10,0,0,0,0,0,0,0,12
"33","CCI","WOLVERINE",141899,16,1,1,"B+S",525931,NA,6,0,4,12,0,"N",12,15,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",6,15,0,0,0,0,0,0,0,12
"34","CCI","",NA,16,1,1,"B+S",515939,NA,3,0,7,6,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",3,4,0,0,0,0,0,0,0,6
"35","CCI","",NA,16,1,1,"B+S",525931,NA,4,0,3,8,0,"N",0,20,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",4,20,0,0,0,0,0,0,0,8
"36","CCI","",NA,16,1,1,"B+S",515938,NA,3,0,4,6,0,"N",0,2,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Private","DeepCr","",3,2,0,0,0,0,0,0,0,6
"37","CCI","DISCOVER II",142913,17,1,1,"B+S",515938,NA,6,0,3,12,0,"N",0,28,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",6,28,0,0,0,0,0,0,0,12
"38","CCI","ARCTIC EXPEDITION",142895,17,1,1,"B+S",525931,NA,2,0,2,4,0,"N",0,17,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",2,17,0,0,0,0,0,0,0,4
"39","CCI","ALASKA SPIRIT",142915,17,1,1,"B+S",515938,NA,6,0,3,12,0,"N",0,13,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,22,"Charter","DeepCr","",6,13,0,0,0,0,0,0,0,12
"40","CCI","ALASKA SPIRIT",142915,14,1,1,"H",515938,NA,6,0,4,12,0,"N",0,14,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",6,14,0,0,0,0,0,0,0,12
"41","CCI","",NA,14,1,1,"B+S",525931,NA,3,0,2,6,0,"N",0,10,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,10,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",3,10,0,0,0,0,0,0,0,6
"42","CCI","",NA,14,1,1,"B+S",525931,NA,4,0,2,8,0,"N",0,8,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,8,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",4,8,0,0,0,0,0,0,0,8
"43","CCI","TRUE GRIT",141905,14,1,1,"B+S",525931,NA,4,0,4,8,0,"N",0,7,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",4,7,0,0,0,0,0,0,0,8
"44","CCI","",NA,14,1,1,"H",515939,NA,1,0,5,2,0,"N",0,12,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",1,12,0,0,0,0,0,0,0,2
"45","CCI","",NA,14,1,1,"B+S",525931,NA,4,0,3,8,0,"N",0,5,5,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",4,10,0,0,0,0,0,0,0,8
"46","CCI","",NA,14,1,1,"H",515938,NA,4,0,3,8,0,"N",8,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",NA,10,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",4,4,0,0,0,0,0,0,0,8
"47","CCI","",NA,14,1,1,"H",515938,NA,3,0,4,6,0,"N",0,20,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",3,20,0,0,0,0,0,0,0,6
"48","CCI","",NA,14,1,1,"H",525931,NA,2,0,4,4,0,"N",0,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",2,6,0,0,0,0,0,0,0,4
"49","CCI","ARCTIC EXPEDITION",142895,14,1,1,"B+S",525931,NA,5,0,2,10,0,"N",0,24,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,6,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",5,24,0,0,0,0,0,0,0,10
"50","CCI","RIGHT ONE",141912,14,1,1,"B+S",515939,NA,6,0,4,12,0,"N",0,12,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",6,12,0,0,0,0,0,0,0,12
"51","CCI","",NA,14,1,1,"H",515938,NA,3,0,4,6,0,"N",0,20,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",3,20,0,0,0,0,0,0,0,6
"52","CCI","",NA,14,1,1,"H",525931,NA,4,0,3,8,0,"N",0,6,2,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",4,8,0,0,0,0,0,0,0,8
"53","CCI","",NA,14,1,1,"H",515939,NA,4,0,3,8,0,"N",0,8,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",4,8,0,0,0,0,0,0,0,8
"54","CCI","ALASKAN ADVENTURES",142885,15,1,1,"B+S",525931,NA,6,0,3,11,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",2,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",6,4,0,0,0,0,0,0,0,11
"55","CCI","TNT",141908,15,1,1,"H",525931,NA,4,0,2,8,0,"N",0,11,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",4,11,0,0,0,0,0,0,0,8
"56","CCI","",NA,15,1,1,"H",515938,NA,4,0,5,8,0,"N",0,7,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",4,7,0,0,0,0,0,0,0,8
"57","CCI","",NA,15,1,1,"H",525931,NA,4,0,3,8,0,"N",0,2,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",4,2,0,0,0,0,0,0,0,8
"58","CCI","",NA,15,1,1,"H",515938,NA,4,0,3.5,8,0,"N",0,12,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",4,12,0,0,0,0,0,0,0,8
"59","CCI","REEL TIME",142936,15,1,1,"B+S",525931,NA,5,0,3,10,0,"N",0,29,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,6,"N",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",5,29,0,0,0,0,0,0,0,10
"60","CCI","THE HUNTER",141682,15,1,1,"B+S",525931,NA,6,0,2,6,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,5,23,"Charter","DeepCr","",6,0,0,0,0,0,0,0,0,6
"61","CCI","CAPTURE",142886,15,1,1,"B+S",525931,NA,6,0,4,12,0,"N",0,27,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",6,27,0,0,0,0,0,0,0,12
"62","CCI","SHAY LYNN",142932,15,1,1,"B+S",525931,NA,6,0,4,12,0,"N",0,12,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",6,12,0,0,0,0,0,0,0,12
"63","CCI","VIKING SPIRIT",141853,16,1,1,"B+S",525931,NA,4,0,4,8,0,"N",0,5,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",4,5,0,0,0,0,0,0,0,8
"64","CCI","CHOSUN 1",141913,16,1,1,"B+S",515939,NA,4,0,2,8,0,"N",0,15,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",4,15,1,0,0,0,0,0,0,8
"65","CCI","AUTUMN SEA",140261,16,1,1,"B+S",525931,NA,3,0,3,6,0,"N",0,7,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Charter","DeepCr","",3,7,0,0,0,0,0,0,0,6
"66","CCI","",NA,16,1,1,"H",515938,NA,5,0,6,10,0,"N",0,25,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,5,"N",1,10,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,5,23,"Private","DeepCr","",5,25,0,0,0,0,0,0,0,10
