"YEAR","PORT","TARGET","BOATNAME","LOGBOOK","HOUR","NUMDAYS","ADFGSTATHAL","ADFGSTATRF","ADFGSTATLING","ADFGSTATCOMBI","INTLOC","CLIENTDAYS","CREWDAYS","HOURS_H","HOURS_R","HOURS_L","HOURS_COMBI","HAKEPT","GAFHAKEPT","HACAS","HARELCIR","HARELOTH","PELKEPT","PCAS","PELRSURF","PELRDRM","PELDEPTH","YEKEPT","YECAS","YERSURF","YERDRM","YEDEPTH","NPKEPT","NPCAS","NPRSURF","NPRDRM","NPDEPTH","LCKEPT","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODCAS","CODREL","SABKEPT","SABCAS","SABREL","POLKEPT","POLCAS","POLREL","SSKKEPT","SSKCAS","SSKREL","SDFKEPT","SDFCAS","SDFREL","PSSKEPT","PSSCAS","PSSREL","COMMENTS","MONTH","DAY","USER","SUBLOC","RESBAY","BOATHRS","HOUR_TOT","SFmgmtareaHAL","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
2025,"Homer","H","FOXFIRE",2521959,1899-12-31 13:40:55.943,1,,,,"525902",1,21,0,2,0,0,0,42,0,42,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deckhand reporting from memory. May not match logbook",6,29,"Charter",,,2,2,,21,0,0,0,0,0,0,0,0,42
2025,"Homer","H",,,1899-12-31 14:00:00,1,,,,"515936",3,5,0,3,0,0,0,10,0,0,2,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,,3,3,,5,3,0,0,0,0,0,0,0,10
2025,"Homer","H",,,1899-12-31 14:14:00,1,,,,"515926",3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,,2,2,,2,1,0,0,0,0,0,0,0,1
2025,"Homer","H","BELLE ILE",2512291,1899-12-31 14:30:00,1,,,,"515906",3,6,0,6,0,0,0,12,0,0,3,0,10,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,,6,6,,6,3,0,10,0,0,0,0,0,12
2025,"Homer","B",,,1899-12-31 15:00:00,1,,,,"515905",5,7,0,2,1,0,0,14,0,14,0,3,14,14,0,0,,0,0,0,0,,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,,3,3,,7,3,2,14,0,0,0,0,14,14
2025,"Homer","H","EL PATRÓN",2510611,1899-12-31 15:45:00,1,,,,"515907",5,13,0,0,0,0,3,26,0,26,6,0,0,0,0,0,,0,0,0,0,,2,2,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,,3,3,,13,6,0,2,0,0,0,0,2,26
2025,"Homer","H","SCORPIUS",2515083,1899-12-31 16:30:00,1,"515907",,,,2,6,0,3,0,0,0,12,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,,3,3,"CI",6,1,0,0,0,0,0,0,0,12
2025,"Homer","B","CAPTURE",2513806,1899-12-31 16:30:00,1,"515902",515906,,,2,5,0,6,2,0,0,10,0,10,1,0,5,5,0,0,,0,0,0,10,200,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,,8,8,"CI",5,1,0,6,0,10,0,10,6,10
2025,"Homer","H","RUNNAMUCK",2520617,1899-12-31 16:32:55.1,1,"525837",,,,2,6,0,4,0,0,0,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,,4,4,"CI",6,0,0,0,0,0,0,0,0,11
2025,"Homer","H","ASTERIA",2510185,1899-12-31 16:38:46.41,1,,,,"515905",2,9,0,0,0,0,4,18,0,18,0,0,0,0,0,0,,0,0,0,2,150,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,,4,4,,9,0,0,0,0,2,0,2,0,18
2025,"Homer","H","BERSERKER",2517762,1899-12-31 16:45:00,1,"525902",515905,,,2,6,0,2,1,0,0,12,0,12,4,3,12,12,1,0,30,0,0,0,0,,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,,3,3,"CI",6,7,0,12,1,0,0,1,12,12
2025,"Homer","H","WOLVERINE",2512875,1899-12-31 16:45:39.803,1,"515907",,,,2,6,0,8,0,0,0,12,0,12,10,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"deckhand reporting from memory. May not match logbook",6,29,"Charter",,,8,8,"CI",6,10,0,0,0,0,0,0,0,12
2025,"Homer","H","UNFORGIVEN",2512376,1899-12-31 16:50:19.873,1,,,,"515903",2,6,0,0,0,0,8,12,0,0,7,0,0,0,0,0,,0,0,0,0,,8,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"deckhand reporting from memory. May not match logbook",6,29,"Charter",,,8,8,,6,7,0,8,0,0,1,1,0,12
2025,"Homer","B","MAJESTIC",2519095,1899-12-31 16:54:59.647,1,,,,"515903",2,6,1,4,1,0,0,12,0,0,3,0,13,13,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,,5,5,,7,3,0,13,0,0,0,0,13,12
2025,"Homer","B+S","DREAM CATCHER II",2516630,1899-12-31 17:02:37.293,1,"525931",,,,2,5,0,3,0,0,0,5,0,0,7,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Three kings",6,29,"Charter",,,3,3,"CI",5,7,0,0,0,0,0,0,0,5
2025,"Homer","H",,,1899-12-31 17:07:56.803,1,"525902",,,,4,3,0,5,0,0,0,5,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,,5,5,"CI",3,1,0,0,0,0,0,0,0,5
2025,"Homer","H",,,1899-12-31 17:13:00,1,,,,"515907",4,4,0,0,0,0,6,2,0,2,0,0,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,,6,6,,4,0,0,1,0,0,0,0,0,2
2025,"Homer","B+S",,,1899-12-31 17:45:00,1,"515936",,,,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,,1,1,"CI",3,0,0,0,0,0,0,0,0,0
2025,"Homer","H",,,1899-12-31 17:45:00,1,"515935",,,,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,,1,1,"CI",6,0,0,0,0,0,0,0,0,0
2025,"Homer","H",,,1899-12-31 17:49:14.63,1,"525931",,,,4,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,,4,4,"CI",4,0,0,0,0,0,0,0,0,1
2025,"Homer","H","BAY EXPLORER",2523000,1899-12-31 18:05:00,1,"515907",,,,1,8,0,4,0,0,0,16,0,16,19,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,,4,4,"CI",8,19,0,0,0,0,0,0,0,16
2025,"Homer","H","ALASKA ENDEAVOR",2516659,1899-12-31 18:30:00,1,,,,"525936",1,10,0,7,3,0,0,20,0,20,11,0,6,6,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"deckhand reporting from memory. May not match logbook",6,29,"Charter",,,10,10,,10,11,0,6,0,0,0,0,6,20
2025,"Homer","H",,,1899-12-31 12:21:00,1,"515907",,,,3,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,2,2,"CI",2,0,0,0,0,0,0,0,0,4
2025,"Homer","H",,,1899-12-31 12:45:00,1,"515932",,,,3,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,3,3,"CI",2,0,0,0,0,0,0,0,0,1
2025,"Homer","H",,,1899-12-31 12:56:00,1,"525936",,,,3,2,0,3,0,0,0,4,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,3,3,,2,2,0,0,0,0,0,0,0,4
2025,"Homer","B",,,1899-12-31 13:00:00,1,,,,"515937",3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,3,3,,3,0,0,0,0,0,0,0,0,0
2025,"Homer","B","LADY LUCK",2510611,1899-12-31 13:15:00,1,,,,"525902",5,6,0,3,0,0,0,12,0,12,14,0,0,0,0,0,,0,0,0,0,,1,1,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,3,3,,6,14,0,1,0,0,0,0,1,12
2025,"Homer","H",,,1899-12-31 13:25:54.593,1,"525901",,,,5,3,0,4,0,0,0,6,0,0,3,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,4,4,"CI",3,3,0,0,0,0,0,0,0,6
2025,"Homer","H",,,1899-12-31 13:28:30.947,1,"515937",,,,5,7,0,2,0,0,0,14,0,0,1,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,2,2,"CI",7,8,0,0,0,0,0,0,0,14
2025,"Homer","H",,,1899-12-31 13:45:00,1,"515936",,,,5,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,4,4,"CI",2,0,0,0,0,0,0,0,0,2
2025,"Homer","H",,,1899-12-31 13:45:00,1,"515936",,,,5,3,0,4,0,0,0,6,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,4,4,"CI",3,1,0,0,0,0,0,0,0,6
2025,"Homer","H",,,1899-12-31 14:01:28.467,1,"515907",,,,5,3,0,4,0,0,0,6,0,0,5,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,4,4,"CI",3,5,0,0,0,0,0,0,0,6
2025,"Homer","H",,,1899-12-31 14:03:21.237,1,"515937",,,,5,3,0,3,0,0,0,5,0,0,3,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,3,3,"CI",3,6,0,0,0,0,0,0,0,5
2025,"Homer","H",,,1899-12-31 14:15:00,1,"515931",,,,5,5,0,3,0,0,0,10,0,0,3,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,3,3,"CI",5,6,0,0,0,0,0,0,0,10
2025,"Homer","H",,,1899-12-31 14:30:00,1,"525931",,,,2,3,0,2,0,0,0,6,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,2,2,"CI",3,1,0,0,0,0,0,0,0,6
2025,"Homer","H",,,1899-12-31 14:36:53.823,1,"515936",,,,3,6,0,4,0,0,0,5,0,0,0,6,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,4,4,"CI",6,6,0,0,0,0,0,0,0,5
2025,"Homer","H","MAJESTIC",2519095,1899-12-31 14:40:53.287,1,"525902",,,,2,6,0,2,0,0,0,12,0,12,5,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,2,2,"CI",6,5,0,0,0,0,0,0,0,12
2025,"Homer","H","DREAM CATCHER II",2516630,1899-12-31 14:47:18.113,1,"525901",,,,2,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,3,3,"CI",4,0,0,0,0,0,0,0,0,8
2025,"Homer","B","BLACK PEARL",2517829,1899-12-31 14:52:42.893,1,,,,"525931",2,6,0,2,1,0,0,12,0,6,0,0,12,0,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,3,3,,6,0,0,13,0,0,0,0,0,12
2025,"Homer","B","FISHER JADE",2522800,1899-12-31 15:05:20.407,1,,,,"525901",2,6,0,4,2,0,0,11,0,0,3,0,12,0,3,0,60,0,0,0,0,,0,0,0,0,,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,6,6,,6,3,1,12,3,0,0,3,0,11
2025,"Homer","H",,,1899-12-31 15:15:56.42,1,"525931",,,,4,4,0,8,0,0,0,8,0,0,3,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,8,8,"CI",4,3,0,0,0,0,0,0,0,8
2025,"Homer","B+S","SWEET T",2512904,1899-12-31 15:21:47,1,,,,"515905",4,6,0,0,0,0,4,12,0,0,17,0,12,12,10,0,80,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,4,4,,6,17,0,12,10,0,0,10,12,12
2025,"Homer","H",,,1899-12-31 15:44:49.86,1,"525931",,,,4,5,0,5,0,0,0,10,0,0,2,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,5,5,"CI",5,4,0,0,0,0,0,0,0,10
2025,"Homer","H",,,1899-12-31 15:47:29.29,1,"525931",,,,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,4,4,"CI",3,0,0,0,0,0,0,0,0,0
2025,"Homer","B",,,1899-12-31 15:50:24.12,1,"515937",,,,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,1,1,"CI",2,0,0,0,0,0,0,0,0,0
2025,"Homer","B",,,1899-12-31 15:52:35.973,1,"515908",,,,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,3,3,"CI",3,0,0,0,0,0,0,0,0,0
2025,"Homer","H",,,1899-12-31 15:54:00,1,"525931",,,,4,3,0,4,0,0,0,6,0,0,4,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,4,4,"CI",3,4,0,0,0,0,0,0,0,6
2025,"Homer","H","IRISH",2519652,1899-12-31 15:57:16.69,1,"525931",,,,1,16,0,4,0,0,0,32,0,0,8,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,4,4,"CI",16,8,0,0,0,0,0,0,0,32
2025,"Homer","H","BOHEMIAN QUEEN",2522738,1899-12-31 16:20:20.323,1,"515936",,,,1,6,0,4,0,0,0,12,0,0,3,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,4,4,"CI",6,3,0,0,0,0,0,0,0,12
2025,"Homer","H","BEAR",2510862,1899-12-31 16:24:17.297,1,"525931",,,,1,12,0,4,0,0,0,24,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,4,4,"CI",12,0,0,0,0,0,0,0,0,24
2025,"Homer","H","WHISTLER",2518250,1899-12-31 16:36:28.803,1,"525907",,,,1,16,0,2,0,0,0,32,0,32,30,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,2,2,,16,30,0,0,0,0,0,0,0,32
2025,"Homer","B","WILDERNESS EXPLORER",2516659,1899-12-31 16:39:15.7,1,,,,"515903",1,8,2,0,0,0,5,16,0,0,6,0,20,20,2,0,40,0,0,0,0,,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,5,5,,10,6,0,20,2,0,0,2,20,16
2025,"Homer","B+S","WHY KNOT",2523165,1899-12-31 16:44:58.397,1,"525931",515935,,,1,6,0,6,0,0,0,12,0,0,15,0,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,6,6,"CI",6,15,0,1,0,0,0,0,0,12
2025,"Homer","H",,,1899-12-31 16:45:00,1,"515936",,,,1,4,0,6,0,0,0,8,0,0,10,10,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,6,6,"CI",4,20,0,0,0,0,0,0,0,8
2025,"Homer","B","EARLY RISER",2517813,1899-12-31 16:51:40.597,1,,,,"515906",1,6,1,0,0,0,5,12,0,0,4,0,14,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,5,5,,7,4,0,14,0,0,0,0,0,12
2025,"Homer","B",,,1899-12-31 16:56:26.483,1,"525902",515907,515907,,3,3,0,2,2,0,0,6,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,4,4,"CI",3,1,1,0,0,0,0,0,0,6
2025,"Homer","B",,,1899-12-31 17:25:00,1,"525902",515907,515907,,3,4,0,2,1,0,0,8,0,0,1,0,3,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,3,3,"CI",4,1,1,3,0,0,0,0,0,8
2025,"Homer","B","ENDURANCE",2510247,1899-12-31 17:29:31.71,1,,,,"515906",3,4,0,4,1,0,0,8,0,0,11,0,5,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,5,5,,4,11,5,5,0,0,0,0,0,8
2025,"Homer","H",,,1899-12-31 17:34:25.96,1,"525931",,,,3,5,0,7,0,0,0,10,0,0,5,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,7,7,"CI",5,5,0,0,0,0,0,0,0,10
2025,"Homer","H",,,1899-12-31 17:54:13.53,1,"515937",,,,5,4,0,6,0,0,0,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,6,6,"CI",4,0,0,0,0,0,0,0,0,8
2025,"Homer","H",,,1899-12-31 18:25:39.257,1,"525931",,,,5,2,0,7,0,0,0,4,0,0,7,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,7,7,"CI",2,7,0,0,0,0,0,0,0,4
2025,"Homer","H",,,1899-12-31 18:27:52.723,1,"515907",,,,5,4,0,6,0,0,0,8,0,0,3,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,6,6,"CI",4,6,0,0,0,0,0,0,0,8
2025,"Homer","B","RED RYDER",2510358,1899-12-31 18:29:00,1,"515902",515908,,,5,5,2,6,1,0,0,10,0,0,0,15,14,14,1,0,60,0,0,0,0,,0,0,0,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,,7,7,"CI",7,15,0,14,1,0,0,1,14,10
2025,"Homer","H",,,1899-12-31 18:46:50.883,1,"515935",515907,,,5,3,0,4,2,0,0,6,0,0,3,14,6,0,1,0,50,0,0,0,0,,0,0,0,0,,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,6,6,"CI",3,17,0,6,1,0,0,1,0,6
2025,"Homer","H",,,1899-12-31 18:47:15,1,"515908",,,,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Private",,,2,2,"CI",2,0,0,0,0,0,0,0,0,0
2025,"Homer","B",,,1899-12-31 12:20:36.96,1,"515931",,,,3,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,7,5,"Private",,,3,3,"CI",4,0,0,0,0,0,0,0,0,2
2025,"Homer","H",,,1899-12-31 12:30:00,1,"525901",,,,3,6,0,2,0,0,0,12,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,"Private",,,2,2,"CI",6,2,0,0,0,0,0,0,0,12
2025,"Homer","H",,,1899-12-31 12:30:00,1,"515931",,,,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,"Private",,,2,2,"CI",2,0,0,0,0,0,0,0,0,0
2025,"Homer","B","PROFESSOR",2521833,1899-12-31 13:07:41.633,1,,,,"525902",3,5,0,4,0,0,0,9,0,0,1,0,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,"Charter",,,4,4,,5,1,0,1,0,0,0,0,0,9
2025,"Homer","H",,,1899-12-31 13:10:58.643,1,,,,"525901",5,6,0,0,0,0,4,12,0,0,0,10,0,0,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,7,5,"Private",,,4,4,,6,10,1,1,0,0,0,0,0,12
2025,"Homer","H",,,1899-12-31 13:15:00,1,"515936",,,,5,2,0,4,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,"Private",,,4,4,"CI",2,0,0,0,0,0,0,0,0,3
2025,"Homer","H",,,1899-12-31 13:30:00,1,"525931",,,,5,4,0,5,0,0,0,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,"Private",,,5,5,"CI",4,0,0,0,0,0,0,0,0,8
2025,"Homer","H",,,1899-12-31 14:04:47.897,1,"515907",,,,2,5,0,2,0,0,0,10,0,0,5,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,"Private",,,2,2,"CI",5,5,0,0,0,0,0,0,0,10
2025,"Homer","H",,,1899-12-31 14:06:00,1,"525936",,,,2,6,0,4,0,0,0,11,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,"Private",,,4,4,,6,1,0,0,0,0,0,0,0,11
2025,"Homer","H","BLACK PEARL",2517829,1899-12-31 14:09:46.74,1,"525902",,,,2,6,0,4,0,0,0,12,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,"Charter",,,4,4,"CI",6,2,0,0,0,0,0,0,0,12
2025,"Homer","H",,,1899-12-31 14:10:00,1,"515907",,,,2,6,0,2,0,0,0,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,"Private",,,2,2,"CI",6,0,0,0,0,0,0,0,0,12
2025,"Homer","H",,,1899-12-31 14:33:53.777,1,"515908",,,,2,5,0,4,0,0,0,7,0,0,3,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,7,5,"Private",,,4,4,"CI",5,3,0,0,0,0,0,0,0,7
