"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","GAFHAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","PCAS","PELRSURF","PELRDRM","PELRVENT","PELDEPTH","YEKEPT","YEVER","YECAS","YERSURF","YERDRM","YERVENT","YEDEPTH","NPKEPT","NPVER","NPCAS","NPRSURF","NPRDRM","NPRVENT","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","SFmgmtarea","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"49","CCI","",NA,16,1,1,"B",515938,NA,5,0,3,10,0,"N",0,13,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,14,"Private","DeepCr","","CI",5,13,0,0,0,0,0,0,0,10
"50","CCI","SEA DOG",191302,16,1,1,"B+S",525931,NA,3,0,3,5,0,"N",0,7,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,14,"Charter","DeepCr","","CI",3,7,0,0,0,0,0,0,0,5
"51","CCI","",NA,16,1,1,"B+S",515939,NA,4,0,3,8,0,"N",0,13,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,14,"Private","DeepCr","","CI",4,13,0,0,0,0,0,0,0,8
"52","CCI","",NA,16,1,1,"B+S",515938,NA,2,0,1.5,4,0,"N",4,5,3,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,14,"Private","DeepCr","","CI",2,8,0,0,0,0,0,0,0,4
"53","CCI","",NA,16,1,1,"B+S",525931,NA,6,0,5,12,0,"N",0,8,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,14,"Private","DeepCr","","CI",6,8,0,0,0,0,0,0,0,12
"54","CCI","CALLIE ANNE",192577,16,1,1,"B+S",525931,NA,6,0,5,12,0,"N",0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,14,"Charter","DeepCr","","CI",6,0,0,0,0,0,0,0,0,12
"55","CCI","ASALTOR",192617,17,1,1,"B+S",515939,NA,3,0,4,3,0,"N",0,4,8,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,14,"Charter","DeepCr","","CI",3,12,0,0,0,0,0,0,0,3
"56","CCI","",NA,17,1,1,"B+S",515939,NA,4,0,1.5,6,0,"N",0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,14,"Private","DeepCr","","CI",4,0,0,0,0,0,0,0,0,6
"57","CCI","JUST FISH",192052,17,1,1,"B+S",525931,NA,6,0,4,12,0,"N",0,3,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,14,"Charter","DeepCr","","CI",6,3,0,0,0,0,0,0,0,12
"58","CCI","REEL SALTY",191309,17,1,1,"B+S",525931,NA,6,0,8,6,0,"N",0,3,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,1,0,"",0,0,2019,5,14,"Charter","DeepCr","","CI",6,3,0,0,0,0,0,0,0,6
"59","CCI","",NA,18,1,1,"B+S",515939,NA,5,0,4.5,10,0,"N",0,5,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,14,"Private","DeepCr","","CI",5,5,0,0,0,0,0,0,0,10
"60","CCI","",NA,18,1,1,"B+S",515939,NA,4,0,4,8,0,"N",0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,14,"Private","DeepCr","","CI",4,0,0,0,0,0,0,0,0,8
"61","CCI","ARCTIC EXPLORER",191334,13,1,1,"B+S",525931,NA,3,0,5,6,0,"N",0,6,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,1,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,16,"Charter","DeepCr","","CI",3,6,0,0,0,0,0,0,0,6
"62","CCI","WOLVERINE",192525,14,1,1,"B+S",515939,NA,6,0,4,9,0,"N",9,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,16,"Charter","DeepCr","","CI",6,0,0,0,0,0,0,0,0,9
"63","CCI","LILY",192569,15,1,1,"B+S",525931,NA,4,0,3,8,0,"N",0,8,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"N",0,1,0,"",0,0,2019,5,16,"Charter","DeepCr","","CI",4,8,0,0,0,0,0,0,0,8
"64","CCI","",NA,15,1,1,"B+S",525931,NA,7,0,2.5,14,0,"N",0,12,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,1,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,16,"Private","DeepCr","","CI",7,12,0,0,0,0,0,0,0,14
"65","CCI","INTIMIDATOR TOO",192545,15,1,1,"B+S",525931,NA,6,0,4,11,0,"N",0,10,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,16,"Charter","DeepCr","","CI",6,10,0,0,0,0,0,0,0,11
"66","CCI","ALASKA SPIRIT",192521,15,1,1,"B+S",525931,NA,5,0,3,10,0,"N",0,0,3,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,16,"Charter","DeepCr","","CI",5,3,0,0,0,0,0,0,0,10
"67","CCI","",NA,15,1,1,"B+S",515939,NA,6,0,6,12,0,"N",0,5,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,1,0,"N",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,2019,5,16,"Private","DeepCr","","CI",6,5,1,0,0,0,0,0,0,12
