"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","GAFHAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","PCAS","PELRSURF","PELRDRM","PELRVENT","PELDEPTH","YEKEPT","YEVER","YECAS","YERSURF","YERDRM","YERVENT","YEDEPTH","NPKEPT","NPVER","NPCAS","NPRSURF","NPRDRM","NPRVENT","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","SFmgmtarea","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"11","CCI","MISS RENE'",180089,12,1,1,"B+S",515938,NA,5,0,4,7,0,"N",0,2,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,20,"Charter","AnchorPt","","CI",5,2,0,0,0,0,0,0,0,7
"12","CCI","",NA,13,1,1,"B+S",515938,NA,2,0,2,0,0,"N",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,20,"Private","AnchorPt","","CI",2,0,0,0,0,0,0,0,0,0
"13","CCI","TNT",182681,13,1,1,"B+S",525931,NA,2,0,6,2,0,"N",0,2,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,20,"Charter","AnchorPt","","CI",2,2,0,0,0,0,0,0,0,2
"14","CCI","",NA,14,1,1,"B+S",515939,NA,3,0,5,1,0,"Y",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,20,"Private","AnchorPt","","CI",3,0,0,0,0,0,0,0,0,1
"15","CCI","WOLVERINE",182761,13,1,1,"B+S",525931,NA,6,0,8,11,0,"N",11,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,1,"N",0,0,0,"N",0,0,2018,5,24,"Charter","DeepCr","","CI",6,0,0,0,0,0,0,0,0,11
"16","CCI","",NA,14,1,1,"B+S",515939,NA,3,0,5,3,0,"N",0,0,3,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,24,"Private","DeepCr","","CI",3,3,0,0,0,0,0,0,0,3
"17","CCI","",NA,14,1,1,"B+S",515939,NA,2,0,4.5,4,0,"Y",0,2,1,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,24,"Private","DeepCr","","CI",2,3,0,0,0,0,0,0,0,4
"18","CCI","HARD EIGHT",180111,14,1,1,"B+S",525931,NA,8,0,6,10,0,"N",0,13,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,24,"Charter","DeepCr","","CI",8,13,0,0,0,0,0,0,0,10
"19","CCI","INTIMIDATOR 2",182819,14,1,1,"B+S",525931,NA,6,0,6,7,0,"N",0,2,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,24,"Charter","DeepCr","","CI",6,2,0,0,0,0,0,0,0,7
"20","CCI","VOYAGEUR",180062,15,1,1,"B+S",525931,NA,8,0,6,16,0,"N",0,8,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,24,"Charter","DeepCr","","CI",8,8,0,0,0,0,0,0,0,16
"21","CCI","",NA,15,1,1,"B+S",515939,NA,2,0,5,3,0,"Y",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,24,"Private","DeepCr","","CI",2,0,0,0,0,0,0,0,0,3
"22","CCI","A-M",180013,15,1,1,"B+S",525931,NA,4,0,6,8,0,"N",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,24,"Charter","DeepCr","","CI",4,0,0,0,0,0,0,0,0,8
"23","CCI","AUTUMN SEA",180044,15,1,1,"B+S",515938,NA,3,0,6,6,0,"N",0,2,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,2,0,"N",0,0,0,"N",0,0,2018,5,24,"Charter","DeepCr","","CI",3,2,0,0,0,0,0,0,0,6
"24","CCI","",NA,15,1,1,"B",515938,NA,4,0,5,8,0,"N",0,3,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,24,"Private","DeepCr","","CI",4,3,0,0,0,0,0,0,0,8
"25","CCI","",NA,15,1,1,"B+S",515938,NA,4,0,5.5,10,0,"N",0,4,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,24,"Private","DeepCr","","CI",4,4,0,0,0,0,0,0,0,10
"26","CCI","",NA,15,1,1,"B+S",525931,NA,2,0,5,2,0,"N",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,24,"Private","DeepCr","","CI",2,0,0,0,0,0,0,0,0,2
"27","CCI","JUST FISH",182161,16,1,1,"B+S",525931,NA,6,0,6,12,0,"N",0,5,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,24,"Charter","DeepCr","","CI",6,5,0,0,0,0,0,0,0,12
"28","CCI","DISCOVER 2",182713,15,1,1,"B+S",525931,NA,6,0,10,12,0,"N",0,1,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,25,"Charter","DeepCr","","CI",6,1,0,0,0,0,0,0,0,12
"29","CCI","",NA,15,1,1,"B+S",515938,NA,2,0,6,0,0,"N",0,0,2,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,5,0,"N",0,0,2018,5,25,"Private","DeepCr","","CI",2,2,0,0,0,0,0,0,0,0
"30","CCI","EXCITER",180061,15,1,1,"B+S",525931,NA,7,0,7,11,0,"N",0,4,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,25,"Charter","DeepCr","","CI",7,4,0,0,0,0,0,0,0,11
"31","CCI","",NA,15,1,1,"B+S",515938,NA,4,0,7,0,0,"N",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,25,"Private","DeepCr","","CI",4,0,0,0,0,0,0,0,0,0
"32","CCI","",NA,16,1,1,"B+S",515939,NA,7,0,9,14,0,"N",0,4,1,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,2,0,"N",0,0,2018,5,25,"Private","DeepCr","","CI",7,5,0,0,0,0,0,0,0,14
"33","CCI","SARAH SEA",181541,16,1,1,"B+S",525931,NA,6,0,6,5,0,"Y",0,0,1,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,25,"Charter","DeepCr","","CI",6,1,0,0,0,0,0,0,0,5
"34","CCI","NSC-2",182762,16,1,1,"B+S",525931,NA,2,0,8,4,0,"Y",0,0,1,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,1,"N",1,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,25,"Charter","DeepCr","","CI",2,1,0,0,0,0,0,0,0,4
"35","CCI","ALASKA SPIRIT",182711,16,1,1,"B+S",525931,NA,4,0,9,4,0,"Y",0,5,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,25,"Charter","DeepCr","","CI",4,5,0,0,0,0,0,0,0,4
"36","CCI","",NA,16,1,1,"B+S",515938,NA,3,0,4,0,0,"Y",0,0,1,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,2018,5,25,"Private","DeepCr","","CI",3,1,0,0,0,0,0,0,0,0
"37","CCI","LILLY",182816,17,1,1,"B+S",525931,NA,4,0,6,8,0,"N",0,3,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,25,"Charter","DeepCr","","CI",4,3,0,0,0,0,0,0,0,8
"38","CCI","",NA,17,1,1,"H",515939,NA,2,0,3,1,0,"N",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,25,"Private","DeepCr","","CI",2,0,0,0,0,0,0,0,0,1
"39","CCI","CARNIVORE",180011,17,1,1,"B+S",525931,NA,5,0,12,10,0,"N",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,1,"N",1,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,25,"Charter","DeepCr","","CI",5,0,0,0,0,0,0,0,0,10
"40","CCI","",NA,18,1,1,"B+S",525931,NA,3,0,6,6,0,"N",0,2,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,25,"Private","DeepCr","","CI",3,2,0,0,0,0,0,0,0,6
"41","CCI","",NA,18,1,1,"B+S",515939,NA,2,0,3,1,0,"N",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,25,"Private","DeepCr","","CI",2,0,0,0,0,0,0,0,0,1
"42","CCI","",NA,17,1,1,"S",515938,NA,7,0,5.5,7,0,"N",0,0,4,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,5,28,"Private","DeepCr","","CI",7,4,0,0,0,0,0,0,0,7
"43","CCI","LILLY",182816,12,1,1,"B+S",515938,NA,3,0,6,6,0,"Y",0,3,2,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,1,"Charter","DeepCr","","CI",3,5,0,0,0,0,0,0,0,6
"44","CCI","INTIMIDATOR 2",182819,13,1,1,"B+S",525931,NA,6,0,8,8,0,"N",0,2,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,1,"N",1,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,1,"Charter","DeepCr","","CI",6,2,0,0,0,0,0,0,0,8
"45","CCI","A FISHUNT II",180117,14,1,1,"B+S",525931,NA,5,0,5,10,0,"N",0,3,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,1,"Charter","DeepCr","","CI",5,3,0,0,0,0,0,0,0,10
"46","CCI","",NA,14,1,1,"B+S",515938,NA,2,0,5.5,4,0,"Y",0,3,19,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,1,"Private","DeepCr","","CI",2,22,0,0,0,0,0,0,0,4
"47","CCI","",NA,14,1,1,"B+S",515938,NA,5,0,8,10,0,"Y",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,1,"Private","DeepCr","","CI",5,0,0,0,0,0,0,0,0,10
"48","CCI","",NA,14,1,1,"B+S",515938,NA,3,0,6.5,6,0,"N",0,0,4,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,1,"Private","DeepCr","","CI",3,4,0,0,0,0,0,0,0,6
"49","CCI","",NA,14,1,1,"B+S",515938,NA,5,0,6,10,0,"N",0,6,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,1,"Private","DeepCr","","CI",5,6,0,0,0,0,0,0,0,10
"50","CCI","ALASKA SPIRIT",182711,14,1,1,"B+S",525931,NA,5,0,6,10,0,"N",0,14,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,1,"Charter","DeepCr","","CI",5,14,0,0,0,0,0,0,0,10
"51","CCI","VOYAGEUR",180062,14,1,1,"B+S",525931,NA,8,0,8,16,0,"N",0,6,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,1,"Charter","DeepCr","","CI",8,6,0,0,0,0,0,0,0,16
"52","CCI","",NA,14,1,1,"H",516002,NA,3,0,5,2,0,"N",2,1,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,8,"Private","DeepCr","","CI",3,1,0,0,0,0,0,0,0,2
"53","CCI","INTIMIDATOR 2",182819,14,1,1,"H",515931,NA,4,0,8,7,0,"N",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,8,"Charter","DeepCr","","CI",4,0,0,0,0,0,0,0,0,7
"54","CCI","ALASKA SPIRIT",182711,14,1,1,"H",525931,NA,5,0,3,10,0,"N",0,9,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,8,"Charter","DeepCr","","CI",5,9,0,0,0,0,0,0,0,10
"55","CCI","SHOOTER AGAIN",182792,14,1,1,"H",525931,NA,6,0,5,6,0,"N",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,8,"Charter","DeepCr","","CI",6,0,0,0,0,0,0,0,0,6
"56","CCI","DISCOVER 2",182713,14,1,1,"H",525931,NA,4,0,6,8,0,"N",0,3,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,8,"Charter","DeepCr","","CI",4,3,0,0,0,0,0,0,0,8
"57","CCI","",NA,16,1,1,"H",525931,NA,4,0,10,8,0,"N",0,30,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,7,21,"Private","DeepCr","","CI",4,30,0,0,0,0,0,0,0,8
"58","CCI","HARD EIGHT",180111,14,1,1,"H",525931,NA,8,0,4,15,0,"N",0,4,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,8,"Charter","DeepCr","","CI",8,4,0,0,0,0,0,0,0,15
"59","CCI","KYRA KAY",182791,14,1,1,"H",525931,NA,3,0,5,6,0,"N",0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,8,"Charter","DeepCr","","CI",3,0,0,0,0,0,0,0,0,6
"60","CCI","",NA,14,1,1,"H",515939,NA,2,0,4,2,0,"Y",0,1,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,8,"Private","DeepCr","","CI",2,1,0,0,0,0,0,0,0,2
"61","CCI","A FISHUNT II",180117,15,1,1,"H",525931,NA,6,0,4,12,0,"N",0,8,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,2,"N",2,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,8,"Charter","DeepCr","","CI",6,8,0,0,0,0,0,0,0,12
"62","CCI","VOYAGEUR",180062,15,1,1,"H",525931,NA,7,0,5,14,0,"N",0,7,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,8,"Charter","DeepCr","","CI",7,7,0,0,0,0,0,0,0,14
"63","CCI","",NA,15,1,1,"H",515938,NA,4,0,3,8,0,"N",0,3,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2018,6,8,"Private","DeepCr","","CI",4,3,0,0,0,0,0,0,0,8
